name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW
Pablo Fornals,MID,West Ham,450,195,6,2,False,2021-01-26T18:00:00Z,2,3,20,90,0,0,0,2,0,0,0,0,0,0,0,17,22.2,46.7,19.0,8.8,61,-1683,65777,4127,5810,20
Pablo Hernández Domínguez,MID,Leeds,193,196,14,0,False,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-339,20139,290,629,20
Pablo Marí,DEF,Arsenal,10,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5695,11536,247,5942,20
Pascal Groß,MID,Brighton,57,189,8,3,True,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,0,17,13.0,47.3,33.0,9.3,58,-3271,26774,430,3701,20
Pascal Struijk,DEF,Leeds,211,196,14,2,False,2021-01-26T18:00:00Z,1,2,20,80,0,0,0,1,0,0,0,0,0,0,0,15,22.6,0.0,0.0,2.3,39,17993,360734,49891,31898,20
Patrick Bamford,FWD,Leeds,202,196,14,1,False,2021-01-26T18:00:00Z,1,2,20,59,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,8.0,0.6,67,79187,3958798,268105,188918,20
Patrick Cutrone,FWD,Wolves,626,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-612,1597,353,965,20
Patrick van Aanholt,DEF,Crystal Palace,139,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4249,30896,935,5184,20
Paulo Gazzaniga,GK,Spurs,393,198,11,0,True,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-210,17550,123,333,20
Paul Dummett,DEF,Newcastle,331,196,10,0,True,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-136,1404,82,218,20
Paul Pogba,MID,Man Utd,296,192,15,2,True,2021-01-27T20:15:00Z,1,2,20,90,0,0,0,2,0,0,0,0,0,0,0,18,19.8,17.3,4.0,4.1,77,128954,275170,147645,18691,20
Pedro Lomba Neto,MID,Wolves,474,194,5,2,False,2021-01-27T18:00:00Z,0,0,20,90,0,0,1,0,0,0,0,1,0,0,0,-2,2.8,16.2,5.0,2.4,59,-150491,853595,43677,194168,20
Percy Tau,MID,Brighton,627,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,109,3604,914,805,20
Phil Bardsley,DEF,Burnley,82,190,2,0,True,2021-01-27T18:00:00Z,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-253,13512,154,407,20
Phil Foden,MID,Man City,284,193,18,1,False,2021-01-26T20:15:00Z,0,5,20,51,0,0,0,0,0,0,0,0,0,0,0,7,14.2,26.8,39.0,8.0,63,125090,947253,229469,104379,20
Phil Jagielka,DEF,Sheffield Utd,529,192,13,2,False,2021-01-27T20:15:00Z,1,2,20,90,0,0,0,1,0,0,0,0,0,0,0,9,16.0,0.1,0.0,1.6,39,-367,40345,1535,1902,20
Phil Jones,DEF,Man Utd,297,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-21,2624,2,23,20
Pierre-Emerick Aubameyang,MID,Arsenal,4,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,4886,548082,36694,31808,20
Pierre-Emile Højbjerg,MID,Spurs,396,198,11,7,True,2021-01-28T20:00:00Z,1,3,20,90,1,0,0,3,0,0,0,0,0,0,0,31,51.2,4.6,11.0,6.7,49,-1035,66328,4170,5205,20
Raheem Sterling,MID,Man City,276,193,18,11,False,2021-01-26T20:15:00Z,0,5,20,90,1,1,1,0,0,0,0,0,0,0,0,38,55.0,20.8,105.0,18.1,115,417851,761115,452070,34219,20
Raphael Dias Belloli,MID,Leeds,570,196,14,13,False,2021-01-26T18:00:00Z,1,2,20,90,1,1,0,1,0,0,0,0,0,0,3,36,61.8,22.7,32.0,11.7,54,-16447,114249,7674,24121,20
Rayan Ait Nouri,DEF,Wolves,563,194,5,1,False,2021-01-27T18:00:00Z,0,0,20,45,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.0,0.0,0.3,50,-2397,13713,555,2952,20
Raúl Jiménez,FWD,Wolves,460,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,82,-6302,389062,144,6446,20
Reda Khadra,MID,Brighton,630,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,94,42,48,20
Reece James,DEF,Chelsea,123,194,20,0,True,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-34776,548096,15788,50564,20
Reiss Nelson,MID,Arsenal,21,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,10,3390,107,97,20
Rekeem Harper,MID,West Brom,426,193,12,0,True,2021-01-26T20:15:00Z,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3141,44462,2606,5747,20
Rhian Brewster,FWD,Sheffield Utd,262,192,13,1,False,2021-01-27T20:15:00Z,1,2,20,10,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.0,0.0,0.4,45,-22136,610535,58453,80589,20
Rhys Williams,DEF,Liverpool,594,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3307,23279,1092,4399,20
Ricardo Domingos Barbosa Pereira,DEF,Leicester,226,191,7,0,False,2021-01-27T20:15:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,1997,8369,2674,677,20
Richarlison de Andrade,FWD,Everton,166,191,9,2,True,2021-01-27T20:15:00Z,1,1,20,90,0,0,0,1,0,0,0,0,0,0,0,-3,8.6,0.9,24.0,3.4,78,13156,327505,29321,16165,20
Riyad Mahrez,MID,Man City,275,193,18,12,False,2021-01-26T20:15:00Z,0,5,20,90,1,1,1,0,0,0,0,0,0,0,1,43,57.0,33.2,52.0,14.2,81,-25681,253865,21841,47522,20
Robbie Brady,MID,Burnley,95,190,2,1,True,2021-01-27T18:00:00Z,3,2,20,59,0,0,0,1,0,0,0,0,0,0,0,5,2.6,1.7,23.0,2.7,50,-1078,7785,451,1529,20
Roberto Firmino,FWD,Liverpool,249,198,17,7,False,2021-01-28T20:00:00Z,1,3,20,86,1,0,0,1,0,0,0,0,0,0,1,33,42.4,38.0,54.0,13.4,93,-49410,347315,26275,75685,20
Roberto Jimenez Gago,GK,West Ham,433,195,6,0,False,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,805,6,13,20
Robert Snodgrass,MID,West Brom,428,193,12,1,True,2021-01-26T20:15:00Z,0,5,20,58,0,0,0,5,0,0,0,0,0,0,0,4,2.2,15.2,2.0,1.9,57,-46,6281,405,451,20
Robert Sánchez,GK,Brighton,597,189,8,6,True,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,2,0,24,19.0,0.0,0.0,1.9,44,25596,94469,35121,9525,20
Robin Koch,DEF,Leeds,491,196,14,0,False,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-963,24235,110,1073,20
Robin Olsen,GK,Everton,573,191,9,0,True,2021-01-27T20:15:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-152,5228,138,290,20
Rob Holding,DEF,Arsenal,16,197,16,2,False,2021-01-26T20:15:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,12,18.4,0.3,4.0,2.3,45,40486,388543,74592,34106,20
Rodrigo Hernandez,MID,Man City,286,193,18,3,False,2021-01-26T20:15:00Z,0,5,20,90,0,0,1,0,0,0,0,0,0,0,0,13,8.0,9.6,1.0,1.9,54,-434,35179,1522,1956,20
Rodrigo Moreno,FWD,Leeds,492,196,14,4,False,2021-01-26T18:00:00Z,1,2,20,90,0,1,0,1,0,0,0,1,0,0,0,13,21.8,23.1,29.0,7.4,57,-9307,256920,21075,30382,20
Rolando Aarons,MID,Newcastle,337,196,10,0,True,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-37,2239,3,40,20
Romaine Sawyers,MID,West Brom,413,193,12,2,True,2021-01-26T20:15:00Z,0,5,20,90,0,0,0,5,0,0,0,0,0,0,0,10,3.8,1.8,0.0,0.6,48,-53,2695,139,192,20
Romain Saïss,DEF,Wolves,461,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-88019,703662,8570,96589,20
Ross Barkley,MID,Aston Villa,106,190,4,2,False,2021-01-27T18:00:00Z,3,2,20,82,0,0,0,3,0,0,0,0,0,0,0,12,3.0,28.3,6.0,3.7,59,1630,63731,4738,3108,20
Ruben Loftus-Cheek,MID,Fulham,115,189,3,3,False,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,0,1,8.6,12.1,20.0,4.1,59,423,13769,1021,598,20
Rui Pedro dos Santos Patrício,GK,Wolves,455,194,5,9,False,2021-01-27T18:00:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,5,2,30,37.8,0.0,0.0,3.8,54,-27491,375666,867,28358,20
Ryan Bennett,DEF,Wolves,456,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-125,8680,3,128,20
Ryan Bertrand,DEF,Southampton,362,197,1,0,True,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-16765,66056,325,17090,20
Ryan Fraser,MID,Newcastle,507,196,10,2,True,2021-01-26T18:00:00Z,1,2,20,76,0,0,0,2,0,0,0,0,0,0,0,5,3.2,25.8,12.0,4.1,56,-79,12856,209,288,20
Ryan Fredericks,DEF,West Ham,438,195,6,1,False,2021-01-26T18:00:00Z,2,3,20,9,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,2.0,0.3,42,-411,17090,800,1211,20
Ryan Inniss,DEF,Crystal Palace,534,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-77,3406,7,84,20
Ryan Sessegnon,DEF,Spurs,399,198,11,0,True,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-30,5561,6,36,20
Rúben Diogo da Silva Neves,MID,Wolves,466,194,5,3,False,2021-01-27T18:00:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,0,11,14.0,0.4,1.0,1.5,52,-12142,103500,2521,14663,20
Rúben Gonçalo Silva Nascimento Vinagre,DEF,Wolves,471,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-1121,62803,0,1121,20
Rúben Santos Gato Alves Dias,DEF,Man City,556,193,18,6,False,2021-01-26T20:15:00Z,0,5,20,90,0,0,1,0,0,0,0,0,0,0,0,28,19.2,1.5,0.0,2.1,59,320265,1206458,351891,31626,20
Rúnar Alex Rúnarsson,GK,Arsenal,547,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-36,3195,110,146,20
Sadio Mané,MID,Liverpool,251,198,17,15,False,2021-01-28T20:00:00Z,1,3,20,90,1,2,0,1,0,0,0,0,0,0,2,41,62.2,20.3,100.0,18.3,118,-18513,555815,37728,56241,20
Sam Field,MID,West Brom,423,193,12,0,True,2021-01-26T20:15:00Z,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,83,1154,122,39,20
Sam Johnstone,GK,West Brom,417,193,12,0,True,2021-01-26T20:15:00Z,0,5,20,90,0,0,0,5,0,0,0,0,0,2,0,12,15.0,0.0,0.0,1.5,45,-11121,221510,9955,21076,20
Sam Woods,DEF,Crystal Palace,522,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1317,45428,647,1964,20
Sander Berge,MID,Sheffield Utd,360,192,13,0,False,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-167,7908,258,425,20
Saïd Benrahma,MID,West Ham,587,195,6,2,False,2021-01-26T18:00:00Z,2,3,20,86,0,0,0,1,0,0,0,0,0,0,0,13,13.8,34.0,38.0,8.6,60,-1249,15406,1267,2516,20
Scott Carson,GK,Man City,608,193,18,0,False,2021-01-26T20:15:00Z,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-168,2098,97,265,20
Scott Dann,DEF,Crystal Palace,486,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1863,42730,372,2235,20
Scott McTominay,MID,Man Utd,309,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-10632,96260,9646,20278,20
Sead Kolasinac,DEF,Arsenal,14,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-267,9625,1,268,20
Seamus Coleman,DEF,Everton,152,191,9,1,True,2021-01-27T20:15:00Z,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,48,-1214,48291,858,2072,20
Sean Longstaff,MID,Newcastle,480,196,10,0,True,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-587,6958,113,700,20
Serge Aurier,DEF,Spurs,389,198,11,1,True,2021-01-28T20:00:00Z,1,3,20,45,0,0,0,1,0,0,0,0,0,0,0,4,0.0,2.3,0.0,0.2,52,-7953,142803,4288,12241,20
Sergio Agüero,FWD,Man City,268,193,18,0,False,2021-01-26T20:15:00Z,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-6620,90519,620,7240,20
Sergio Reguilón,DEF,Spurs,542,198,11,0,True,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-30907,440531,18104,49011,20
Sergio Romero,GK,Man Utd,289,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-52,5828,5,57,20
Shane Duffy,DEF,Brighton,58,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-56,2969,1,57,20
Shane Long,FWD,Southampton,361,197,1,0,True,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-183,49522,3381,3564,20
Shkodran Mustafi,DEF,Arsenal,7,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-88,4261,149,237,20
Simon Moore,GK,Sheffield Utd,348,192,13,0,False,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-156,7909,8,164,20
Sofiane Boufal,MID,Southampton,372,197,1,0,True,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-14,1783,9,23,20
Sokratis Papastathopoulos,DEF,Arsenal,2,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-26,4801,1,27,20
Solomon March,MID,Brighton,65,189,8,3,True,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,0,9,18.6,17.3,40.0,7.6,50,-5042,97540,10034,15076,20
Stefan Johansen,MID,Fulham,174,189,3,0,False,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-11,1210,4,15,20
Stephen Henderson,GK,Crystal Palace,578,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-426,41805,1632,2058,20
Steven Alzate,MID,Brighton,79,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5794,62151,2319,8113,20
Steven Bergwijn,MID,Spurs,400,198,11,4,True,2021-01-28T20:00:00Z,1,3,20,80,0,1,0,3,0,0,0,1,0,0,0,16,19.0,23.6,6.0,4.9,70,-562,31207,945,1507,20
Stuart Armstrong,MID,Southampton,368,197,1,8,True,2021-01-26T20:15:00Z,1,3,20,90,1,0,0,3,0,0,0,0,0,0,1,34,47.2,33.6,25.0,10.6,55,-2566,33156,1195,3761,20
Stuart Dallas,DEF,Leeds,200,196,14,2,False,2021-01-26T18:00:00Z,1,2,20,90,0,0,0,1,0,0,0,0,0,0,0,8,5.0,15.6,20.0,4.1,48,-54777,1114103,48828,103605,20
Sébastien Haller,FWD,West Ham,441,195,6,0,False,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,61,-2956,20985,8,2964,20
Tahith Chong,MID,Man Utd,316,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-17,895,3,20,20
Takumi Minamino,MID,Liverpool,258,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-629,12127,163,792,20
Tammy Abraham,FWD,Chelsea,118,194,20,1,True,2021-01-27T18:00:00Z,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,72,-13665,309012,41693,55358,20
Tanguy Ndombele,MID,Spurs,405,198,11,2,True,2021-01-28T20:00:00Z,1,3,20,90,0,0,0,3,0,0,0,0,0,0,0,15,9.4,7.4,2.0,1.9,59,9491,53636,14655,5164,20
Tariq Lamptey,DEF,Brighton,77,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-44211,283498,367,44578,20
Taylor Harwood-Bellis,DEF,Man City,623,193,18,0,False,2021-01-26T20:15:00Z,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,10,566,90,80,20
Taylor Perry,MID,Wolves,611,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,547,63,77,20
Teddy Jenks,MID,Brighton,631,189,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,10,74,27,17,20
Teden Mengi,DEF,Man Utd,319,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3458,66981,889,4347,20
Terence Kongolo,DEF,Fulham,585,189,3,0,False,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4,219,45,49,20
Theo Corbeanu,MID,Wolves,610,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,254,31,39,20
Theo Walcott,MID,Southampton,148,197,1,2,True,2021-01-26T20:15:00Z,1,3,20,73,0,0,0,3,0,0,0,0,0,0,0,6,4.0,2.6,13.0,2.0,58,-6944,59783,3348,10292,20
Thiago Alcántara do Nascimento,MID,Liverpool,531,198,17,1,False,2021-01-28T20:00:00Z,1,3,20,77,0,0,0,1,0,0,0,1,0,0,0,5,0.4,7.6,3.0,1.1,57,4791,101986,14947,10156,20
Thiago Thiago,DEF,Chelsea,490,194,20,9,True,2021-01-27T18:00:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,3,31,26.0,3.8,0.0,3.0,56,-6081,318184,12189,18270,20
Thomas Partey,MID,Arsenal,567,197,16,2,False,2021-01-26T20:15:00Z,1,3,20,77,0,0,0,1,0,0,0,0,0,0,0,8,15.2,2.5,0.0,1.8,49,2519,25616,3677,1158,20
Timothy Castagne,DEF,Leicester,498,191,7,2,False,2021-01-27T20:15:00Z,1,1,20,90,0,0,0,1,0,0,0,0,0,0,0,15,15.4,23.8,6.0,4.5,57,6439,382158,16033,9594,20
Timothy Fosu-Mensah,DEF,Man Utd,312,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-380,6422,26,406,20
Timo Werner,FWD,Chelsea,117,194,20,0,True,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,92,-38493,919760,38068,76561,20
Tim Ream,DEF,Fulham,176,189,3,0,False,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-192,9061,84,276,20
Toby Alderweireld,DEF,Spurs,386,198,11,0,True,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-14916,141133,1793,16709,20
Tomas Soucek,MID,West Ham,449,195,6,15,False,2021-01-26T18:00:00Z,2,3,20,90,2,0,0,2,0,0,0,0,0,0,3,50,85.8,1.1,81.0,16.8,53,-137149,1395869,76760,213909,20
Tommy Doyle,MID,Man City,285,193,18,0,False,2021-01-26T20:15:00Z,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-165,6386,107,272,20
Tom Cairney,MID,Fulham,175,189,3,0,False,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-508,7883,195,703,20
Tom Davies,MID,Everton,163,191,9,2,True,2021-01-27T20:15:00Z,1,1,20,90,0,0,0,1,0,0,0,0,0,0,0,10,14.2,1.1,1.0,1.6,52,-107,7114,129,236,20
Tom Heaton,GK,Aston Villa,28,190,4,0,False,2021-01-27T18:00:00Z,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,153,4790,495,342,20
Tosin Adarabioyo,DEF,Fulham,572,189,3,6,False,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,0,0,23,12.0,0.5,0.0,1.3,45,-2568,32626,2029,4597,20
Trent Alexander-Arnold,DEF,Liverpool,259,198,17,14,False,2021-01-28T20:00:00Z,1,3,20,90,1,1,0,1,0,0,0,0,0,0,3,43,63.2,17.8,21.0,10.2,73,-30804,1050665,9372,40176,20
Tyler Onyango,MID,Everton,644,191,9,0,True,2021-01-27T20:15:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,20
Tyler Roberts,MID,Leeds,206,196,14,1,False,2021-01-26T18:00:00Z,1,2,20,30,0,0,0,0,0,0,0,0,0,0,0,5,9.8,12.1,0.0,2.2,47,-95,4363,60,155,20
Tyrick Mitchell,DEF,Crystal Palace,146,195,19,1,True,2021-01-26T18:00:00Z,2,3,20,90,0,0,0,3,0,0,0,0,0,0,0,18,17.8,2.9,2.0,2.3,39,57027,1430029,128001,70974,20
Tyrone Mings,DEF,Aston Villa,41,190,4,1,False,2021-01-27T18:00:00Z,3,2,20,90,0,0,0,3,0,0,0,0,0,0,0,10,21.2,0.0,17.0,3.8,54,-23629,673542,16187,39816,20
Vicente Guaita,GK,Crystal Palace,128,195,19,2,True,2021-01-26T18:00:00Z,2,3,20,90,0,0,0,3,0,0,0,0,0,5,0,19,26.8,0.0,0.0,2.7,48,6321,250397,21023,14702,20
Victor Lindelöf,DEF,Man Utd,308,192,15,0,True,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2073,93543,4381,6454,20
Virgil van Dijk,DEF,Liverpool,250,198,17,0,False,2021-01-28T20:00:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-4846,530029,302,5148,20
Vitor Ferreira,MID,Wolves,515,194,5,0,False,2021-01-27T18:00:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-171,2551,39,210,20
Vladimir Coufal,DEF,West Ham,558,195,6,1,False,2021-01-26T18:00:00Z,2,3,20,90,0,0,0,2,0,0,0,0,0,0,0,15,21.6,13.3,6.0,4.1,47,22372,586286,61953,39581,20
Wayne Hennessey,GK,Crystal Palace,126,195,19,0,True,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-453,24135,84,537,20
Wesley Fofana,DEF,Leicester,561,191,7,2,False,2021-01-27T20:15:00Z,1,1,20,90,0,0,0,1,0,0,0,0,0,0,0,16,19.2,11.4,2.0,3.3,50,2695,57666,8619,5924,20
Wesley Moraes,FWD,Aston Villa,48,190,4,0,False,2021-01-27T18:00:00Z,3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-1,819,53,54,20
Wes Foderingham,GK,Sheffield Utd,350,192,13,0,False,2021-01-27T20:15:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-114,7865,82,196,20
Wes Morgan,DEF,Leicester,216,191,7,0,False,2021-01-27T20:15:00Z,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-431,9392,156,587,20
