player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,shots,xG,xA,key_passes,npg,npxG,xGChain,xGBuildup,position_stat,season 
Leon Bailey,MID,Aston Villa,Chelsea,1,False,2021-09-11,3,0,34,0,0,0,1,0,0,0,0,0,0,0,4,4.2,11.3,2.0,1.8,64,-35823,60644,2204,38027,4,1120,1110,1160,1130,1180,1130,0,0.0,0.0564686730504036,1,0,0.0,0.0564686730504036,0.0,Sub,2021
Marvelous Nakamba,MID,Aston Villa,Chelsea,1,False,2021-09-11,3,0,10,0,0,0,1,0,0,0,0,0,0,0,4,2.0,0.5,0.0,0.3,45,229,18595,3982,3753,4,1120,1110,1160,1130,1180,1130,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Matthew Cash,DEF,Aston Villa,Chelsea,1,False,2021-09-11,3,0,90,0,0,0,3,0,0,0,0,0,0,0,13,16.0,10.3,6.0,3.2,50,-27820,121282,7481,35301,4,1120,1110,1160,1130,1180,1130,0,0.0,0.0,0,0,0.0,0.0564686730504036,0.0564686730504036,DR,2021
Matt Targett,DEF,Aston Villa,Chelsea,0,False,2021-09-11,3,0,90,0,0,0,3,0,0,0,1,0,0,0,3,3.8,12.1,0.0,1.6,48,-110764,305441,3990,114754,4,1120,1110,1160,1130,1180,1130,0,0.0,0.008605250157415867,1,0,0.0,0.008605250157415867,0.0,DL,2021
Ollie Watkins,FWD,Aston Villa,Chelsea,2,False,2021-09-11,3,0,90,0,0,0,3,0,0,0,0,0,0,0,7,17.4,24.7,120.0,16.2,73,-21745,115875,7451,29196,4,1120,1110,1160,1130,1180,1130,6,0.777062714099884,0.033400662243366235,2,0,0.777062714099884,0.7709413766860962,0.0564686730504036,FW,2021
Tyrone Mings,DEF,Aston Villa,Chelsea,0,False,2021-09-11,3,0,90,0,0,0,3,0,0,0,1,0,0,0,2,0.8,0.6,29.0,3.0,50,-166805,635889,33855,200660,4,1120,1110,1160,1130,1180,1130,2,0.07028184086084366,0.0,0,0,0.07028184086084366,0.07028184086084366,0.0,DC,2021
Daniel Bachmann,GK,Watford,Wolves,2,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,4,0,18,33.0,0.0,0.0,3.3,45,33023,194517,84153,51130,4,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.0,0.0,GK,2021
Danny Rose,DEF,Watford,Wolves,0,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,1,0,0,0,6,17.0,13.8,0.0,3.1,44,-6433,28386,1278,7711,4,1060,1040,1060,1060,1060,1050,0,0.0,0.013322865590453148,1,0,0.0,0.1044965833425522,0.09117371588945387,DL,2021
Emmanuel Dennis,FWD,Watford,Wolves,1,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,1,0,0,0,1,1.4,4.2,7.0,1.3,52,191749,754977,429994,238245,4,1060,1040,1060,1060,1060,1050,1,0.013322865590453148,0.0,0,0,0.013322865590453148,0.013322865590453148,0.0,ML,2021
Francisco Sierralta,DEF,Watford,Wolves,-1,True,2021-09-11,0,2,90,0,0,0,2,1,0,0,0,0,0,0,10,17.6,0.2,0.0,1.8,44,-688,9288,1505,2193,4,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.1044965833425522,0.1044965833425522,DC,2021
Ismaila Sarr,MID,Watford,Wolves,2,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,3,1.2,13.3,10.0,2.5,60,40905,420552,184043,143138,4,1060,1040,1060,1060,1060,1050,0,0.0,0.04269574582576752,1,0,0.0,0.13386946916580195,0.09117371588945387,MR,2021
Jeremy Ngakia,DEF,Watford,Wolves,1,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,14,17.8,2.3,2.0,2.2,44,-315,3993,238,553,4,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.056018613278865814,0.056018613278865814,DR,2021
Joshua King,FWD,Watford,Wolves,1,True,2021-09-11,0,2,52,0,0,0,0,0,0,0,0,0,0,0,2,3.0,3.8,19.0,2.6,55,4427,26833,12902,8475,4,1060,1040,1060,1060,1060,1050,1,0.09117371588945387,0.0,0,0,0.09117371588945387,0.09117371588945387,0.0,FW,2021
Juraj Kucka,MID,Watford,Wolves,2,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,5,16.4,0.8,3.0,2.0,55,-135,2662,306,441,4,1060,1040,1060,1060,1060,1050,1,0.011050859466195108,0.0,0,0,0.011050859466195108,0.0,0.0,MC,2021
Ken Sema,MID,Watford,Wolves,1,True,2021-09-11,0,2,13,0,0,0,1,0,0,0,0,0,0,0,5,3.0,1.1,0.0,0.4,54,-626,3504,195,821,4,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Moussa Sissoko,MID,Watford,Wolves,2,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,10,13.6,17.2,17.0,4.8,45,75636,196402,131462,55826,4,1060,1040,1060,1060,1060,1050,1,0.04269574582576752,0.09117371588945387,1,0,0.04269574582576752,0.1471923291683197,0.013322865590453148,MC,2021
William Troost-Ekong,DEF,Watford,Wolves,1,True,2021-09-11,0,2,90,0,0,0,2,0,0,0,0,0,0,0,14,15.4,0.4,0.0,1.6,45,142,9372,1843,1701,4,1060,1040,1060,1060,1060,1050,0,0.0,0.0,0,0,0.0,0.013322865590453148,0.013322865590453148,DC,2021
Aaron Wan-Bissaka,DEF,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,17,20.0,15.3,4.0,3.9,55,-55262,618617,37244,92506,4,1190,1160,1310,1250,1320,1280,0,0.0,0.014674883335828781,1,0,0.0,0.39922183752059937,0.39922183752059937,DR,2021
Anthony Martial,FWD,Man Utd,Newcastle,1,True,2021-09-11,4,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,77,-19471,60951,2303,21774,4,1190,1160,1310,1250,1320,1280,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
David de Gea,GK,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,2,0,11,19.0,0.0,0.0,1.9,50,144315,459479,215479,71164,4,1190,1160,1310,1250,1320,1280,0,0.0,0.0,0,0,0.0,0.17938491702079773,0.17938491702079773,GK,2021
Donny van de Beek,MID,Man Utd,Newcastle,1,True,2021-09-11,4,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,58,-1188,9514,1036,2224,4,1190,1160,1310,1250,1320,1280,0,0.0,0.0,0,0,0.0,0.3690219819545746,0.3690219819545746,Sub,2021
Harry Maguire,DEF,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,14,26.8,2.6,17.0,4.6,55,-79121,817449,28529,107650,4,1190,1160,1310,1250,1320,1280,1,0.0428294837474823,0.0,0,0,0.0428294837474823,0.030199868604540825,0.030199868604540825,DC,2021
Jadon Sancho,MID,Man Utd,Newcastle,2,True,2021-09-11,4,1,65,0,0,0,1,0,0,0,0,0,0,0,4,3.4,27.0,32.0,6.2,92,-163271,253420,8393,171664,4,1190,1160,1310,1250,1320,1280,2,0.4983685910701752,0.04607047140598297,2,0,0.4983685910701752,0.5752622485160828,0.03082319349050522,AML,2021
Jesse Lingard,MID,Man Utd,Newcastle,6,True,2021-09-11,4,1,24,1,0,0,0,0,0,0,0,0,0,0,20,34.0,1.5,21.0,5.7,69,-11099,85148,2176,13275,4,1190,1160,1310,1250,1320,1280,1,0.3690219819545746,0.0,0,1,0.3690219819545746,0.3690219819545746,0.0,Sub,2021
Luke Shaw,DEF,Man Utd,Newcastle,5,True,2021-09-11,4,1,90,0,1,0,1,0,0,0,0,0,0,0,32,34.2,61.0,6.0,10.1,55,-313452,3603991,216355,529807,4,1190,1160,1310,1250,1320,1280,0,0.0,0.6346088647842407,4,0,0.0,0.3535129427909851,0.05172552913427353,DL,2021
Mason Greenwood,MID,Man Utd,Newcastle,5,True,2021-09-11,4,1,84,0,1,0,1,0,0,0,0,0,0,0,19,8.6,29.2,39.0,7.7,77,374309,1462701,626177,251868,4,1190,1160,1310,1250,1320,1280,2,0.043404579162597656,0.04641610011458397,2,0,0.043404579162597656,0.2224176526069641,0.16030851006507876,AMR,2021
Nemanja Matic,MID,Man Utd,Newcastle,2,True,2021-09-11,4,1,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,31.0,9.0,5.5,45,-1524,21968,4325,5849,4,1190,1160,1310,1250,1320,1280,2,0.030199868604540825,0.11757273226976395,2,0,0.030199868604540825,0.4867787063121796,0.3785035014152527,DMC,2021
Paul Pogba,MID,Man Utd,Newcastle,9,True,2021-09-11,4,1,90,0,2,0,1,0,0,0,1,0,0,2,36,49.4,42.8,2.0,9.4,77,-50796,1526757,266272,317068,4,1190,1160,1310,1250,1320,1280,0,0.0,0.4163273274898529,3,0,0.0,0.7576121091842651,0.7103067636489868,DMC,2021
Daniel James,MID,Leeds,Liverpool,1,True,2021-09-12,0,3,22,0,0,0,1,0,0,0,0,0,0,0,2,2.4,1.4,2.0,0.6,60,21568,42644,35013,13445,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Diego Llorente,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,33,0,0,0,1,0,0,0,1,0,0,0,3,6.2,0.0,0.0,0.6,45,549,8322,1404,855,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.07701108604669571,0.07701108604669571,DC,2021
Illan Meslier,GK,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,5,0,24,42.4,0.0,0.0,4.2,50,-28588,252407,17008,45596,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.14862173795700073,0.14862173795700073,GK,2021
Jack Harrison,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,67,0,0,0,2,0,0,0,0,0,0,0,9,9.6,35.6,4.0,4.9,59,-59137,207649,12622,71759,4,1070,1060,1130,1100,1130,1090,0,0.0,0.1948440819978714,3,0,0.0,0.11783299595117568,0.026052184402942657,ML,2021
Kalvin Phillips,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,16,22.8,3.7,0.0,2.7,50,-14111,157564,14818,28929,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.28507158160209656,0.28507158160209656,DMC,2021
Liam Cooper,DEF,Leeds,Liverpool,0,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,1,0,0,0,14,33.6,0.3,0.0,3.4,45,-1279,25455,2546,3825,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.026052184402942657,0.026052184402942657,DC,2021
Luke Ayling,DEF,Leeds,Liverpool,1,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,11,28.6,0.8,4.0,3.3,45,-44075,983243,166243,210318,4,1070,1060,1130,1100,1130,1090,1,0.07212793081998825,0.0,0,0,0.07212793081998825,0.3125304877758026,0.2404025495052337,DR,2021
Pascal Struijk,DEF,Leeds,Liverpool,-3,True,2021-09-12,0,3,26,0,0,0,2,0,0,0,0,1,0,0,-6,10.4,0.1,0.0,1.1,45,-3440,24794,1027,4467,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Patrick Bamford,FWD,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,5,20.4,5.1,60.0,8.6,79,-177771,902862,86070,263841,4,1070,1060,1130,1100,1130,1090,4,0.19392192363739014,0.0,0,0,0.19392192363739014,0.18089367449283605,0.0,FW,2021
Stuart Dallas,MID,Leeds,Liverpool,2,True,2021-09-12,0,3,90,0,0,0,3,0,0,0,0,0,0,0,12,6.0,4.3,4.0,1.4,55,-170248,817782,40612,210860,4,1070,1060,1130,1100,1130,1090,0,0.0,0.0,0,0,0.0,0.07212793081998825,0.07212793081998825,MC,2021
Tyler Roberts,MID,Leeds,Liverpool,1,True,2021-09-12,0,3,45,0,0,0,2,0,0,0,0,0,0,0,2,9.8,2.2,21.0,3.3,49,-83,5244,916,999,4,1070,1060,1130,1100,1130,1090,2,0.21434280276298529,0.0,0,0,0.21434280276298529,0.21434280276298529,0.0,Sub,2021
Abdoulaye Doucouré,MID,Everton,Burnley,10,True,2021-09-13,3,1,90,0,2,0,1,0,0,0,0,0,0,2,33,46.0,26.8,21.0,9.4,55,9162,141987,45662,36500,4,1140,1120,1210,1150,1230,1190,1,0.09052053093910216,0.5355200171470642,2,0,0.09052053093910216,0.7949366569519043,0.1688961684703827,MC,2021
Alex Iwobi,MID,Everton,Burnley,1,True,2021-09-13,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.2,2.0,0.3,59,-1450,17308,2188,3638,4,1140,1120,1210,1150,1230,1190,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Andros Townsend,MID,Everton,Burnley,12,True,2021-09-13,3,1,90,1,1,0,1,0,0,0,1,0,0,3,40,62.6,29.6,16.0,10.8,54,-6965,45864,5798,12763,4,1140,1120,1210,1150,1230,1190,2,0.08543650060892105,0.3896626532077789,2,1,0.08543650060892105,0.7949366569519043,0.6843184232711792,FWR,2021
Ben Godfrey,DEF,Everton,Burnley,2,True,2021-09-13,3,1,60,0,0,0,1,0,0,0,0,0,0,0,9,10.6,0.0,6.0,1.7,48,-12173,43402,726,12899,4,1140,1120,1210,1150,1230,1190,1,0.011740362271666529,0.0,0,0,0.011740362271666529,0.0,0.0,DC,2021
Demarai Gray,MID,Everton,Burnley,7,True,2021-09-13,3,1,87,1,0,0,1,0,0,0,0,0,0,0,25,33.6,4.8,44.0,8.2,56,614701,799388,802662,187961,4,1140,1120,1210,1150,1230,1190,4,0.6284223198890686,0.0,0,1,0.6284223198890686,0.7615826725959778,0.1558593064546585,FWL,2021
Jordan Pickford,GK,Everton,Burnley,3,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,5,0,19,29.4,0.0,0.0,2.9,50,73210,603366,143497,70287,4,1140,1120,1210,1150,1230,1190,0,0.0,0.0,0,0,0.0,0.0,0.0,GK,2021
Lucas Digne,DEF,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,16,17.2,51.6,10.0,7.9,54,-72331,1072841,141148,213479,4,1140,1120,1210,1150,1230,1190,1,0.059668682515621185,0.07031099498271942,4,0,0.059668682515621185,0.08731745183467865,0.06533878296613692,DML,2021
Michael Keane,DEF,Everton,Burnley,9,True,2021-09-13,3,1,90,1,0,0,1,0,0,0,0,0,0,1,28,58.6,20.3,17.0,9.6,50,-6786,188949,22059,28845,4,1140,1120,1210,1150,1230,1190,1,0.29914215207099915,0.086949922144413,2,1,0.29914215207099915,0.14691749215126038,0.14691749215126038,DC,2021
Salomón Rondón,FWD,Everton,Burnley,1,True,2021-09-13,3,1,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,60,3963,5452,6144,2181,4,1140,1120,1210,1150,1230,1190,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Seamus Coleman,DEF,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,12,10.4,6.6,6.0,2.3,50,13523,71452,51237,37714,4,1140,1120,1210,1150,1230,1190,0,0.0,0.0,0,0,0.0,0.1558593064546585,0.1558593064546585,DMR,2021
Yerry Mina,DEF,Everton,Burnley,2,True,2021-09-13,3,1,90,0,0,0,1,0,0,0,0,0,0,0,9,17.0,0.3,17.0,3.4,49,-12095,34258,1001,13096,4,1140,1120,1210,1150,1230,1190,1,0.021611135452985764,0.0,0,0,0.021611135452985764,0.06533878296613692,0.06533878296613692,DC,2021
Adam Armstrong,FWD,Southampton,West Ham,2,True,2021-09-11,0,0,73,0,0,1,0,0,0,0,0,0,0,0,6,2.6,11.3,21.0,3.5,60,-7420,275824,99289,106709,4,1130,1090,1100,1090,1090,1070,2,0.046954404562711716,0.12022685259580612,1,0,0.046954404562711716,0.16718125343322754,0.0,FW,2021
Alex McCarthy,GK,Southampton,West Ham,7,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,3,0,26,28.6,0.0,0.0,2.9,45,-6563,118422,11645,18208,4,1130,1090,1100,1090,1090,1070,0,0.0,0.0,0,0,0.0,0.0,0.0,GK,2021
Armando Broja,FWD,Southampton,West Ham,1,True,2021-09-11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,37.0,3.6,50,-4633,45686,8820,13453,4,1130,1090,1100,1090,1090,1070,2,0.1980804949998856,0.0,0,0,0.1980804949998856,0.08074279129505157,0.0,Sub,2021
Ibrahima Diallo,MID,Southampton,West Ham,1,True,2021-09-11,0,0,37,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.9,7.0,0.7,45,286,10485,2079,1793,4,1130,1090,1100,1090,1090,1070,1,0.12031172960996628,0.0,0,0,0.12031172960996628,0.13866735994815824,0.018355637788772583,Sub,2021
Jack Stephens,DEF,Southampton,West Ham,5,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,1,0,0,0,26,33.0,0.5,0.0,3.4,45,-832,8785,467,1299,4,1130,1090,1100,1090,1090,1070,0,0.0,0.0,0,0,0.0,0.19762949645519254,0.19762949645519254,DC,2021
James Ward-Prowse,MID,Southampton,West Ham,3,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,0,0,8,5.4,18.3,0.0,2.4,65,-4480,286541,37956,42436,4,1130,1090,1100,1090,1090,1070,0,0.0,0.11733770370483396,1,0,0.0,0.2588942050933838,0.2588942050933838,MC,2021
Mohamed Elyounoussi,MID,Southampton,West Ham,3,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,0,0,1,7.6,12.1,56.0,7.6,55,4273,8332,6815,2542,4,1130,1090,1100,1090,1090,1070,2,0.054088614881038666,0.07731777429580687,1,0,0.054088614881038666,0.19762949645519254,0.19762949645519254,MR,2021
Mohammed Salisu,DEF,Southampton,West Ham,7,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,1,0,0,2,27,33.4,10.9,0.0,4.4,45,-1165,10926,1622,2787,4,1130,1090,1100,1090,1090,1070,0,0.0,0.08074279129505157,1,0,0.0,0.2783722877502441,0.19762949645519254,DC,2021
Moussa Djenepo,MID,Southampton,West Ham,3,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,0,0,6,10.4,12.6,30.0,5.3,55,-788,5405,574,1362,4,1130,1090,1100,1090,1090,1070,2,0.09825412184000017,0.054219022393226624,1,0,0.09825412184000017,0.2702041566371918,0.13866735994815824,ML,2021
Nathan Redmond,MID,Southampton,West Ham,3,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,0,0,9,6.8,12.8,24.0,4.4,59,-892,7325,403,1295,4,1130,1090,1100,1090,1090,1070,2,0.17444588243961334,0.028598766773939133,1,0,0.17444588243961334,0.4190297722816467,0.2445839047431945,FW,2021
Romain Perraud,DEF,Southampton,West Ham,6,True,2021-09-11,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,12.8,15.4,2.0,3.0,49,-1680,7469,301,1981,4,1130,1090,1100,1090,1090,1070,0,0.0,0.018355637788772583,1,0,0.0,0.13866735994815824,0.13866735994815824,DL,2021
Adama Traoré,MID,Wolves,Watford,3,False,2021-09-11,0,2,80,0,0,1,0,0,0,0,0,0,0,0,16,15.2,28.3,8.0,5.2,60,197962,319053,303693,105731,4,1140,1120,1120,1090,1100,1090,0,0.0,0.0758291557431221,2,0,0.0,0.15033753216266632,0.07450838387012483,FWL,2021
Conor Coady,DEF,Wolves,Watford,6,False,2021-09-11,0,2,90,0,0,1,0,0,0,0,0,0,0,0,24,9.2,0.5,4.0,1.4,45,42879,522286,159126,116247,4,1140,1120,1120,1090,1100,1090,1,0.03181052953004837,0.0,0,0,0.03181052953004837,0.463820070028305,0.463820070028305,DC,2021
Fernando Marçal,DEF,Wolves,Watford,13,False,2021-09-11,0,2,90,0,2,1,0,0,0,0,1,0,0,2,30,6.2,3.1,35.0,4.4,45,84459,98849,140654,56195,4,1140,1120,1120,1090,1100,1090,2,0.3879908919334412,0.0,0,0,0.3879908919334412,0.7445215582847595,0.7296749949455261,DML,2021
Hee-Chan Hwang,FWD,Wolves,Watford,8,False,2021-09-11,0,2,27,1,0,0,0,0,0,0,0,0,0,3,32,40.4,0.4,35.0,7.6,55,8876,11187,13793,4917,4,1140,1120,1120,1090,1100,1090,1,0.9385714530944824,0.0,0,1,0.9385714530944824,1.311715841293335,0.37314435839653015,Sub,2021
Max Kilman,DEF,Wolves,Watford,5,False,2021-09-11,0,2,90,0,0,1,0,0,0,0,1,0,0,0,21,18.2,1.6,0.0,2.0,45,7952,24963,17206,9254,4,1140,1120,1120,1090,1100,1090,0,0.0,0.0,0,0,0.0,0.3943444490432739,0.3943444490432739,DC,2021
Raúl Jiménez,FWD,Wolves,Watford,1,False,2021-09-11,0,2,90,0,0,1,0,0,0,0,1,0,0,0,1,5.2,27.3,10.0,4.3,74,84678,302151,195739,111061,4,1140,1120,1120,1090,1100,1090,1,0.24862344563007355,0.3185153007507324,2,0,0.24862344563007355,0.7320899963378906,0.4135746955871582,FW,2021
Ademola Lookman,MID,Leicester,Man City,1,True,2021-09-11,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.5,35.0,3.9,60,1135,1673,2026,891,4,1130,1100,1160,1120,1190,1170,2,0.5437225103378296,0.0,0,0,0.5437225103378296,0.5437225103378296,0.0,Sub,2021
Harvey Barnes,MID,Leicester,Man City,2,True,2021-09-11,0,1,72,0,0,0,1,0,0,0,0,0,0,0,4,0.0,4.3,6.0,1.0,68,-266212,418449,11614,277826,4,1130,1100,1160,1120,1190,1170,1,0.03514131531119346,0.0,0,0,0.03514131531119346,0.03514131531119346,0.0,ML,2021
James Maddison,MID,Leicester,Man City,2,True,2021-09-11,0,1,73,0,0,0,1,0,0,0,0,0,0,0,9,7.8,11.8,2.0,2.2,68,-122467,463566,19259,141726,4,1130,1100,1160,1120,1190,1170,0,0.0,0.0937630459666252,1,0,0.0,0.0937630459666252,0.0,FW,2021
Jamie Vardy,FWD,Leicester,Man City,2,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,0,0,5,4.4,15.9,10.0,3.0,104,-186872,972310,90964,277836,4,1130,1100,1160,1120,1190,1170,0,0.0,0.03514131531119346,1,0,0.0,0.12385863810777666,0.08871732652187347,FW,2021
Jannik Vestergaard,DEF,Leicester,Man City,6,True,2021-09-11,0,1,60,0,0,1,0,0,0,0,0,0,0,0,22,27.2,0.3,9.0,3.7,49,-21806,58584,932,22738,4,1130,1100,1160,1120,1190,1170,1,0.03875558450818062,0.0,0,0,0.03875558450818062,0.03514131531119346,0.03514131531119346,DC,2021
Jonny Evans,DEF,Leicester,Man City,1,True,2021-09-11,0,1,29,0,0,0,1,0,0,0,0,0,0,0,7,11.4,0.3,2.0,1.4,54,-1225,10644,193,1418,4,1130,1100,1160,1120,1190,1170,0,0.0,0.0,0,0,0.0,0.0,0.0,Sub,2021
Kasper Schmeichel,GK,Leicester,Man City,4,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,7,0,24,58.0,0.0,0.0,5.8,50,-41213,1521522,152805,194018,4,1130,1100,1160,1120,1190,1170,0,0.0,0.0,0,0,0.0,0.03514131531119346,0.03514131531119346,GK,2021
Kelechi Iheanacho,FWD,Leicester,Man City,1,True,2021-09-11,0,1,17,0,0,0,0,0,0,0,0,0,0,0,7,1.6,14.6,6.0,2.2,72,-195671,280585,7209,202880,4,1130,1100,1160,1120,1190,1170,1,0.08871732652187347,0.4863051772117615,1,0,0.08871732652187347,0.5750225186347961,0.0,Sub,2021
Marc Albrighton,MID,Leicester,Man City,2,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,0,0,8,9.0,36.3,0.0,4.5,54,3448,18889,6809,3361,4,1130,1100,1160,1120,1190,1170,0,0.0,0.1274729073047638,2,0,0.0,0.6101638078689575,0.5214464664459229,MR,2021
Ryan Bertrand,DEF,Leicester,Man City,2,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,0,0,8,16.2,0.3,0.0,1.7,49,-20287,57109,1268,21555,4,1130,1100,1160,1120,1190,1170,0,0.0,0.0,0,0,0.0,0.03514131531119346,0.03514131531119346,DL,2021
Timothy Castagne,DEF,Leicester,Man City,2,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,0,0,6,10.6,1.2,0.0,1.2,54,-6183,56576,3821,10004,4,1130,1100,1160,1120,1190,1170,0,0.0,0.0,0,0,0.0,0.12385863810777666,0.12385863810777666,DR,2021
Wilfred Ndidi,MID,Leicester,Man City,2,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,0,0,20,21.2,3.6,20.0,4.5,50,-9319,122960,12739,22058,4,1130,1100,1160,1120,1190,1170,1,0.0937630459666252,0.0,0,0,0.0937630459666252,0.12890435755252838,0.03514131531119346,MC,2021
Youri Tielemans,MID,Leicester,Man City,2,True,2021-09-11,0,1,90,0,0,0,1,0,0,0,0,0,0,0,6,6.2,0.5,0.0,0.7,65,-48963,356930,25057,74020,4,1130,1100,1160,1120,1190,1170,0,0.0,0.0,0,0,0.0,0.03514131531119346,0.03514131531119346,MC,2021
Adam Idah,FWD,Norwich,Arsenal,1,False,2021-09-11,1,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5.0,14.0,0.0,1.9,50,-2921,32516,6812,9733,4,1020,1000,1040,1000,1030,1010,0,0.0,0.08606340736150743,1,0,0.0,0.08606340736150743,0.0,Sub,2021
Andrew Omobamidele,DEF,Norwich,Arsenal,2,False,2021-09-11,1,0,90,0,0,0,1,0,0,0,0,0,0,0,16,27.2,0.8,0.0,2.8,39,2797,104805,23678,20881,4,1020,1000,1040,1000,1030,1010,0,0.0,0.0,0,0,0.0,0.01282666437327862,0.01282666437327862,DC,2021
Brandon Williams,DEF,Norwich,Arsenal,2,False,2021-09-11,1,0,90,0,0,0,1,0,0,0,0,0,0,0,15,25.2,11.8,4.0,4.1,40,263252,492960,370968,107716,4,1020,1000,1040,1000,1030,1010,0,0.0,0.012744485400617123,1,0,0.0,0.025571150705218315,0.01282666437327862,DL,2021
Christos Tzolis,MID,Norwich,Arsenal,2,False,2021-09-11,1,0,68,0,0,0,1,0,0,0,0,0,0,0,13,9.2,21.6,6.0,3.7,50,-470,5502,1100,1570,4,1020,1000,1040,1000,1030,1010,0,0.0,0.11096814274787904,2,0,0.0,0.1237948089838028,0.026190200820565224,FWL,2021
Grant Hanley,DEF,Norwich,Arsenal,1,False,2021-09-11,1,0,90,0,0,0,1,0,0,0,1,0,0,0,13,30.0,11.2,2.0,4.3,44,-1016,11589,755,1771,4,1020,1000,1040,1000,1030,1010,0,0.0,0.07153550535440445,1,0,0.0,0.01282666437327862,0.01282666437327862,DC,2021
