player_name,position,team,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,season 
Neal Maupay,FWD,Brighton,Leicester,7,True,2021-09-19,2,1,90,1,0,0,1,0,0,0,0,0,0,1,29,36.6,3.3,37.0,7.7,65,-15067,169739,22984,38051,5,1190,1160,1130,1090,1180,1140,2021
Pascal Groß,MID,Brighton,Leicester,0,True,2021-09-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-24831,40293,574,25405,5,1190,1160,1130,1090,1180,1140,2021
Robert Sánchez,GK,Brighton,Leicester,1,True,2021-09-19,2,1,90,0,0,0,1,0,0,0,1,0,2,0,8,11.0,0.0,0.0,1.1,45,71818,2081580,164827,93009,5,1190,1160,1130,1090,1180,1140,2021
Shane Duffy,DEF,Brighton,Leicester,5,True,2021-09-19,2,1,90,0,1,0,1,0,0,0,0,0,0,0,24,29.8,14.1,22.0,6.6,42,281278,1611840,372056,90778,5,1190,1160,1130,1090,1180,1140,2021
Solomon March,MID,Brighton,Leicester,2,True,2021-09-19,2,1,61,0,0,0,1,0,0,0,0,0,0,0,6,10.2,15.0,17.0,4.2,54,-579,5124,230,809,5,1190,1160,1130,1090,1180,1140,2021
Steven Alzate,MID,Brighton,Leicester,0,True,2021-09-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-298,4007,271,569,5,1190,1160,1130,1090,1180,1140,2021
Tariq Lamptey,DEF,Brighton,Leicester,0,True,2021-09-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1921,24200,650,2571,5,1190,1160,1130,1090,1180,1140,2021
Taylor Richards,MID,Brighton,Leicester,0,True,2021-09-19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,170,2621,605,435,5,1190,1160,1130,1090,1180,1140,2021
Yves Bissouma,MID,Brighton,Leicester,2,True,2021-09-19,2,1,78,0,0,0,1,0,0,0,0,0,0,0,14,17.4,0.8,10.0,2.8,46,100029,1405148,218682,118653,5,1190,1160,1130,1090,1180,1140,2021
Aaron Lennon,MID,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,89,859,229,140,5,1070,1040,1100,1060,1060,1050,2021
Ashley Barnes,FWD,Burnley,Arsenal,0,True,2021-09-18,0,1,56,0,0,0,1,0,0,0,1,0,0,0,-7,0.0,4.5,16.0,1.3,55,-5048,127901,17311,22359,5,1070,1040,1100,1060,1060,1050,2021
Ashley Westwood,MID,Burnley,Arsenal,1,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,1,0,0,0,8,18.6,18.3,47.0,8.4,54,-1469,31975,3273,4742,5,1070,1040,1100,1060,1060,1050,2021
Bailey Peacock-Farrell,GK,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-33,529,0,33,5,1070,1040,1100,1060,1060,1050,2021
Ben Mee,DEF,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,0,0,10,6.6,10.8,17.0,3.4,49,898,54466,5424,4526,5,1070,1040,1100,1060,1060,1050,2021
Bobby Thomas,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,254,24949,2551,2297,5,1070,1040,1100,1060,1060,1050,2021
Charlie Taylor,DEF,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,0,0,8,12.8,16.4,2.0,3.1,45,-3550,32667,1581,5131,5,1070,1040,1100,1060,1060,1050,2021
Chris Wood,FWD,Burnley,Arsenal,2,True,2021-09-18,0,1,81,0,0,0,1,0,0,0,0,0,0,0,2,1.0,11.8,6.0,1.9,69,-6936,134874,17951,24887,5,1070,1040,1100,1060,1060,1050,2021
Connor Roberts,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-35,524,69,104,5,1070,1040,1100,1060,1060,1050,2021
Dale Stephens,MID,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,72,1625,329,257,5,1070,1040,1100,1060,1060,1050,2021
Dwight McNeil,MID,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,0,0,13,24.6,49.3,14.0,8.8,59,-402,18686,2424,2826,5,1070,1040,1100,1060,1060,1050,2021
Erik Pieters,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1011,10577,243,1254,5,1070,1040,1100,1060,1060,1050,2021
Jack Cork,MID,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-413,14379,1269,1682,5,1070,1040,1100,1060,1060,1050,2021
James Tarkowski,DEF,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,0,0,16,19.6,0.9,8.0,2.9,50,-5344,107391,5282,10626,5,1070,1040,1100,1060,1060,1050,2021
Jay Rodriguez,FWD,Burnley,Arsenal,1,True,2021-09-18,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0,0.2,54,-4684,57003,4548,9232,5,1070,1040,1100,1060,1060,1050,2021
Johann Berg Gudmundsson,MID,Burnley,Arsenal,1,True,2021-09-18,0,1,56,0,0,0,1,0,0,0,0,0,0,0,1,0.6,1.4,25.0,2.7,55,878,6976,1687,809,5,1070,1040,1100,1060,1060,1050,2021
Josh Benson,MID,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-15,232,0,15,5,1070,1040,1100,1060,1060,1050,2021
Josh Brownhill,MID,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,0,0,16,21.4,14.5,12.0,4.8,45,-24355,207168,12328,36683,5,1070,1040,1100,1060,1060,1050,2021
Kevin Long,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-512,8580,525,1037,5,1070,1040,1100,1060,1060,1050,2021
Lewis Richardson,FWD,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,23202,111700,37443,14241,5,1070,1040,1100,1060,1060,1050,2021
Matej Vydra,FWD,Burnley,Arsenal,1,True,2021-09-18,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,8.0,0.9,53,-3828,34104,2600,6428,5,1070,1040,1100,1060,1060,1050,2021
Matthew Lowton,DEF,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,0,0,10,22.8,25.8,0.0,4.9,44,-11646,126817,9098,20744,5,1070,1040,1100,1060,1060,1050,2021
Maxwel Cornet,MID,Burnley,Arsenal,1,True,2021-09-18,0,1,33,0,0,0,0,0,0,0,0,0,0,0,6,10.8,15.3,19.0,4.5,60,46,1374,377,331,5,1070,1040,1100,1060,1060,1050,2021
Nathan Collins,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-771,5688,27,798,5,1070,1040,1100,1060,1060,1050,2021
Nick Pope,GK,Burnley,Arsenal,2,True,2021-09-18,0,1,90,0,0,0,1,0,0,0,0,0,2,0,16,20.6,0.0,0.0,2.1,55,-12640,249623,6459,19099,5,1070,1040,1100,1060,1060,1050,2021
Owen Dodgson,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,69,4761,499,430,5,1070,1040,1100,1060,1060,1050,2021
Phil Bardsley,DEF,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2900,60831,2202,5102,5,1070,1040,1100,1060,1060,1050,2021
Wayne Hennessey,GK,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-779,18238,442,1221,5,1070,1040,1100,1060,1060,1050,2021
Will Norris,GK,Burnley,Arsenal,0,True,2021-09-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-410,10113,260,670,5,1070,1040,1100,1060,1060,1050,2021
Aaron Cresswell,DEF,West Ham,Man Utd,1,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,15,15.4,27.3,0.0,4.3,55,-69118,1265797,53937,123055,5,1150,1130,1280,1260,1250,1240,2021
Alex Kral,MID,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1341,5213,2368,1027,5,1150,1130,1280,1260,1250,1240,2021
Alphonse Areola,GK,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-6253,69895,1790,8043,5,1150,1130,1280,1260,1250,1240,2021
Andriy Yarmolenko,MID,West Ham,Man Utd,1,True,2021-09-19,1,2,22,0,0,0,1,0,0,0,0,0,0,0,5,4.6,11.0,2.0,1.8,53,-1058,12460,777,1835,5,1150,1130,1280,1260,1250,1240,2021
Angelo Ogbonna,DEF,West Ham,Man Utd,1,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,15,20.8,0.3,0.0,2.1,50,1467,18871,3227,1760,5,1150,1130,1280,1260,1250,1240,2021
Arthur Masuaku,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-181,3150,137,318,5,1150,1130,1280,1260,1250,1240,2021
Ben Johnson,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-12733,179552,5293,18026,5,1150,1130,1280,1260,1250,1240,2021
Conor Coventry,MID,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-943,6119,0,943,5,1150,1130,1280,1260,1250,1240,2021
Craig Dawson,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1720,26658,945,2665,5,1150,1130,1280,1260,1250,1240,2021
Darren Randolph,GK,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-598,12782,207,805,5,1150,1130,1280,1260,1250,1240,2021
Declan Rice,MID,West Ham,Man Utd,2,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,17,11.2,2.3,0.0,1.4,50,-5179,367579,37162,42341,5,1150,1130,1280,1260,1250,1240,2021
Frederik Alves,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2019,19128,0,2019,5,1150,1130,1280,1260,1250,1240,2021
Issa Diop,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2022,24646,905,2927,5,1150,1130,1280,1260,1250,1240,2021
Jamal Baptiste,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,838,20651,2883,2045,5,1150,1130,1280,1260,1250,1240,2021
Jarrod Bowen,MID,West Ham,Man Utd,5,True,2021-09-19,1,2,90,0,1,0,2,0,0,0,0,0,0,0,16,31.6,31.6,64.0,12.7,63,-10367,63475,2353,12720,5,1150,1130,1280,1260,1250,1240,2021
Kurt Zouma,DEF,West Ham,Man Utd,1,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,16,30.4,0.2,0.0,3.1,54,-4144,74020,4006,8150,5,1150,1130,1280,1260,1250,1240,2021
Lukasz Fabianski,GK,West Ham,Man Utd,3,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,8,0,24,58.6,0.0,0.0,5.9,50,-8364,153344,5922,14286,5,1150,1130,1280,1260,1250,1240,2021
Manuel Lanzini,MID,West Ham,Man Utd,1,True,2021-09-19,1,2,2,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,58,-641,9276,603,1244,5,1150,1130,1280,1260,1250,1240,2021
Mark Noble,MID,West Ham,Man Utd,-1,True,2021-09-19,1,2,1,0,0,0,0,0,0,1,0,0,0,0,-6,3.0,0.0,17.0,2.0,45,-632,49813,5736,6368,5,1150,1130,1280,1260,1250,1240,2021
Michail Antonio,FWD,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-1734284,2443566,48378,1782662,5,1150,1130,1280,1260,1250,1240,2021
Nikola Vlasic,MID,West Ham,Man Utd,2,True,2021-09-19,1,2,67,0,0,0,1,0,0,0,0,0,0,0,5,4.6,1.6,4.0,1.0,60,364,4470,1277,913,5,1150,1130,1280,1260,1250,1240,2021
Pablo Fornals,MID,West Ham,Man Utd,2,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,2,6.8,23.5,13.0,4.3,60,14133,277533,71314,57181,5,1150,1130,1280,1260,1250,1240,2021
Ryan Fredericks,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-594,10636,474,1068,5,1150,1130,1280,1260,1250,1240,2021
Saïd Benrahma,MID,West Ham,Man Utd,10,True,2021-09-19,1,2,87,1,0,0,1,0,0,0,0,0,0,3,32,42.8,15.9,25.0,8.4,64,-169945,2377648,215915,385860,5,1150,1130,1280,1260,1250,1240,2021
Tomas Soucek,MID,West Ham,Man Utd,2,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,11,18.2,3.2,6.0,2.7,60,-77915,595476,17629,95544,5,1150,1130,1280,1260,1250,1240,2021
Vladimir Coufal,DEF,West Ham,Man Utd,1,True,2021-09-19,1,2,90,0,0,0,2,0,0,0,0,0,0,0,11,9.6,12.2,2.0,2.4,50,-95337,732168,25062,120399,5,1150,1130,1280,1260,1250,1240,2021
Winston Reid,DEF,West Ham,Man Utd,0,True,2021-09-19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-6018,134032,4521,10539,5,1150,1130,1280,1260,1250,1240,2021
Allan Saint-Maximin,FWD,Newcastle,Leeds,8,True,2021-09-17,1,1,90,1,0,0,1,0,0,0,0,0,0,2,28,50.2,26.8,88.0,16.5,66,291684,725094,360945,69261,5,1040,1030,1140,1100,1070,1050,2021
Callum Wilson,FWD,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-96277,131518,2269,98546,5,1040,1030,1140,1100,1070,1050,2021
Ciaran Clark,DEF,Newcastle,Leeds,2,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,0,0,0,0,9,15.4,0.4,8.0,2.4,44,-360,9127,513,873,5,1040,1030,1140,1100,1070,1050,2021
Dwight Gayle,FWD,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-692,13804,1626,2318,5,1040,1030,1140,1100,1070,1050,2021
Emil Krafth,DEF,Newcastle,Leeds,1,True,2021-09-17,1,1,9,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,44,-312,4435,106,418,5,1040,1030,1140,1100,1070,1050,2021
Fabian Schär,DEF,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1063,15246,400,1463,5,1040,1030,1140,1100,1070,1050,2021
Federico Fernández,DEF,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-955,14480,838,1793,5,1040,1030,1140,1100,1070,1050,2021
Freddie Woodman,GK,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1517,56864,8188,6671,5,1040,1030,1140,1100,1070,1050,2021
Isaac Hayden,MID,Newcastle,Leeds,2,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,15.0,10.4,0.0,2.5,45,636,10258,1885,1249,5,1040,1030,1140,1100,1070,1050,2021
Jacob Murphy,MID,Newcastle,Leeds,1,True,2021-09-17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,3952,87307,20102,16150,5,1040,1030,1140,1100,1070,1050,2021
Jamaal Lascelles,DEF,Newcastle,Leeds,2,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,0,0,0,0,10,19.4,0.0,25.0,4.4,44,-541,23294,2194,2735,5,1040,1030,1140,1100,1070,1050,2021
Jamal Lewis,DEF,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-643,9206,353,996,5,1040,1030,1140,1100,1070,1050,2021
Javier Manquillo,DEF,Newcastle,Leeds,2,True,2021-09-17,1,1,80,0,0,0,1,0,0,0,0,0,0,0,15,21.2,0.4,0.0,2.2,40,99841,679038,158692,58851,5,1040,1030,1140,1100,1070,1050,2021
Jeff Hendrick,MID,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-147,3635,277,424,5,1040,1030,1140,1100,1070,1050,2021
Joelinton Cássio Apolinário de Lira,FWD,Newcastle,Leeds,5,True,2021-09-17,1,1,90,0,1,0,1,0,0,0,0,0,0,0,13,27.2,22.9,30.0,8.0,58,3362,34477,8801,5439,5,1040,1030,1140,1100,1070,1050,2021
Joe White,MID,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,2140,3205,2761,621,5,1040,1030,1140,1100,1070,1050,2021
Jonjo Shelvey,MID,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-542,4568,68,610,5,1040,1030,1140,1100,1070,1050,2021
Joseph Willock,MID,Newcastle,Leeds,2,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,0,0,0,0,4,11.0,11.4,5.0,2.7,60,-5991,89846,11651,17642,5,1040,1030,1140,1100,1070,1050,2021
Karl Darlow,GK,Newcastle,Leeds,8,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,0,0,9,3,29,55.2,0.0,0.0,5.5,45,-1368,28803,1541,2909,5,1040,1030,1140,1100,1070,1050,2021
Mark Gillespie,GK,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1731,30260,3194,1463,5,1040,1030,1140,1100,1070,1050,2021
Martin Dubravka,GK,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-627,8545,142,769,5,1040,1030,1140,1100,1070,1050,2021
Matthew Longstaff,MID,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-992,5753,0,992,5,1040,1030,1140,1100,1070,1050,2021
Matt Ritchie,DEF,Newcastle,Leeds,1,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,1,0,0,0,12,15.2,33.3,8.0,5.7,50,804,23262,4194,3390,5,1040,1030,1140,1100,1070,1050,2021
Miguel Almirón,MID,Newcastle,Leeds,1,True,2021-09-17,1,1,61,0,0,0,1,0,0,0,1,0,0,0,9,5.0,41.3,12.0,5.8,54,5473,35500,11023,5550,5,1040,1030,1140,1100,1070,1050,2021
Paul Dummett,DEF,Newcastle,Leeds,0,True,2021-09-17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-70,974,50,120,5,1040,1030,1140,1100,1070,1050,2021
Ryan Fraser,MID,Newcastle,Leeds,1,True,2021-09-17,1,1,28,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.7,4.0,0.3,54,-1286,5911,208,1494,5,1040,1030,1140,1100,1070,1050,2021
Sean Longstaff,MID,Newcastle,Leeds,2,True,2021-09-17,1,1,90,0,0,0,1,0,0,0,0,0,0,0,8,12.6,12.0,9.0,3.4,45,7220,35844,11838,4618,5,1040,1030,1140,1100,1070,1050,2021
Aaron Ramsey,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,138,16181,1995,1857,5,1120,1110,1160,1130,1180,1130,2021
Anwar El Ghazi,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-16252,76271,5919,22171,5,1120,1110,1160,1130,1180,1130,2021
Ashley Young,DEF,Aston Villa,Everton,1,True,2021-09-18,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.2,0.0,0.3,50,-11256,65412,1279,12535,5,1120,1110,1160,1130,1180,1130,2021
Axel Tuanzebe,DEF,Aston Villa,Everton,6,True,2021-09-18,3,0,90,0,0,1,0,0,0,0,0,0,0,0,22,9.0,0.2,20.0,2.9,45,-894,51502,3799,4693,5,1120,1110,1160,1130,1180,1130,2021
Bertrand Traoré,MID,Aston Villa,Everton,1,True,2021-09-18,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.2,16.0,1.7,59,-2651,39861,1966,4617,5,1120,1110,1160,1130,1180,1130,2021
Björn Engels,DEF,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,50,0,6,5,1120,1110,1160,1130,1180,1130,2021
Cameron Archer,FWD,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,32861,79599,43958,11097,5,1120,1110,1160,1130,1180,1130,2021
Carney Chukwuemeka,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-605,3453,195,800,5,1120,1110,1160,1130,1180,1130,2021
Conor Hourihane,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-380,1951,0,380,5,1120,1110,1160,1130,1180,1130,2021
Danny Ings,FWD,Aston Villa,Everton,5,True,2021-09-18,3,0,90,0,1,1,0,0,0,0,0,0,0,0,20,20.8,11.4,10.0,4.2,80,-290559,1798312,163543,454102,5,1120,1110,1160,1130,1180,1130,2021
Douglas Luiz Soares de Paulo,MID,Aston Villa,Everton,6,True,2021-09-18,3,0,90,0,1,1,0,0,0,0,0,0,0,0,23,35.2,63.4,1.0,10.0,45,13739,85205,25103,11364,5,1120,1110,1160,1130,1180,1130,2021
Emiliano Buendía Stati,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-31534,132908,2870,34404,5,1120,1110,1160,1130,1180,1130,2021
Emiliano Martínez,GK,Aston Villa,Everton,8,True,2021-09-18,3,0,90,0,0,1,0,0,0,0,0,0,1,2,28,13.8,0.0,0.0,1.4,55,-228382,1181646,3060,231442,5,1120,1110,1160,1130,1180,1130,2021
Ezri Konsa Ngoyo,DEF,Aston Villa,Everton,6,True,2021-09-18,3,0,90,0,0,1,0,0,0,0,0,0,0,0,22,6.8,0.9,4.0,1.2,49,-4462,51942,2037,6499,5,1120,1110,1160,1130,1180,1130,2021
Frédéric Guilbert,DEF,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-263,1690,0,263,5,1120,1110,1160,1130,1180,1130,2021
Jacob Ramsey,MID,Aston Villa,Everton,3,True,2021-09-18,3,0,90,0,0,1,0,0,0,0,0,0,0,0,10,14.2,18.4,13.0,4.6,45,2104,36517,6244,4140,5,1120,1110,1160,1130,1180,1130,2021
Jaden Philogene-Bidace,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-252,1284,31,283,5,1120,1110,1160,1130,1180,1130,2021
Jed Steer,GK,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,109560,316105,126650,17090,5,1120,1110,1160,1130,1180,1130,2021
John McGinn,MID,Aston Villa,Everton,1,True,2021-09-18,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1.1,11.0,1.6,59,-4859,69175,4330,9189,5,1120,1110,1160,1130,1180,1130,2021
Keinan Davis,FWD,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7359,115711,9224,16583,5,1120,1110,1160,1130,1180,1130,2021
Kortney Hause,DEF,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-553,7770,236,789,5,1120,1110,1160,1130,1180,1130,2021
Leon Bailey,MID,Aston Villa,Everton,9,True,2021-09-18,3,0,20,1,1,0,0,0,0,0,1,0,0,1,27,31.4,0.3,17.0,4.9,64,-5600,57636,3372,8972,5,1120,1110,1160,1130,1180,1130,2021
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,Everton,0,True,2021-09-18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-46,818,54,100,5,1120,1110,1160,1130,1180,1130,2021
Marvelous Nakamba,MID,Aston Villa,Everton,1,True,2021-09-18,3,0,50,0,0,0,0,0,0,0,0,0,0,0,5,5.2,1.8,0.0,0.7,45,612,19917,3156,2544,5,1120,1110,1160,1130,1180,1130,2021
Matthew Cash,DEF,Aston Villa,Everton,15,True,2021-09-18,3,0,85,1,0,1,0,0,0,0,0,0,0,3,33,37.4,1.8,42.0,8.1,50,-12557,111186,3749,16306,5,1120,1110,1160,1130,1180,1130,2021
