name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW
Craig Cathcart,DEF,Watford,379,60,14,1,True,2021-09-25T14:00:00Z,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,8,8.0,0.4,0.0,0.8,44,-280,9194,526,806,6
Craig Dawson,DEF,West Ham,414,56,10,1,False,2021-09-25T14:00:00Z,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,50,-2011,25262,957,2968,6
Cristiano Ronaldo dos Santos Aveiro,FWD,Man Utd,579,58,2,2,True,2021-09-25T11:30:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,7,4.0,13.0,41.0,5.8,127,491849,4096647,512325,20476,6
Cristian Romero,DEF,Spurs,494,51,1,0,False,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,212,22794,1852,1640,6
Crysencio Summerville,MID,Leeds,551,56,19,1,True,2021-09-25T14:00:00Z,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,45,810,5986,1637,827,6
Curtis Jones,MID,Liverpool,244,52,3,8,False,2021-09-25T16:30:00Z,3,3,6,67,1,0,0,2,0,0,0,0,0,0,1,28,43.0,18.0,36.0,9.7,50,207,3319,601,394,6
Cédric Soares,DEF,Arsenal,5,51,17,0,True,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1541,16050,503,2044,6
César Azpilicueta,DEF,Chelsea,119,53,12,2,True,2021-09-25T11:30:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,15,19.0,12.2,2.0,3.3,60,-3679,316013,15483,19162,6
Dale Stephens,MID,Burnley,102,57,9,0,False,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-148,1485,157,305,6
Dane Scarlett,FWD,Spurs,520,51,1,0,False,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3770,307377,33490,29720,6
Daniel Amartey,DEF,Leicester,208,57,5,0,True,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-116552,1152498,15109,131661,6
Daniel Bachmann,GK,Watford,389,60,14,0,True,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-25393,169724,1914,27307,6
Daniel Castelo Podence,MID,Wolves,438,59,16,3,False,2021-09-26T13:00:00Z,0,1,6,70,0,0,1,0,0,0,0,0,0,0,0,10,5.8,13.3,2.0,2.1,55,197,6787,1749,1552,6
Daniel James,MID,Leeds,287,56,19,1,True,2021-09-25T14:00:00Z,1,2,6,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,36.0,3.6,60,-1892,49607,8050,9942,6
Daniel N'Lundulu,FWD,Southampton,344,59,20,0,True,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-97,1555,0,97,6
Danny Ings,FWD,Aston Villa,337,58,13,2,False,2021-09-25T11:30:00Z,0,1,6,77,0,0,1,0,0,0,0,0,0,0,0,4,10.2,2.5,8.0,2.1,79,-227833,1581169,55906,283739,6
Danny Rose,DEF,Watford,377,60,14,1,True,2021-09-25T14:00:00Z,1,1,6,90,0,0,0,1,0,0,0,1,0,0,0,17,22.2,33.9,1.0,5.7,43,376,26885,2632,2256,6
Danny Ward,GK,Leicester,204,57,5,0,True,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-793,416732,12976,13769,6
Danny Welbeck,FWD,Brighton,447,54,7,2,False,2021-09-27T19:00:00Z,1,1,6,75,0,0,0,1,0,0,0,0,0,0,0,4,4.2,1.7,19.0,2.5,60,11993,28899,14694,2701,6
Dan Burn,DEF,Brighton,58,54,7,1,False,2021-09-27T19:00:00Z,1,1,6,45,0,0,0,1,0,0,0,0,0,0,0,9,8.2,0.3,0.0,0.9,44,353,2376,535,182,6
Dan Gosling,MID,Watford,378,60,14,0,True,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-229,2607,71,300,6
Darren Randolph,GK,West Ham,407,56,10,0,False,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-479,12659,277,756,6
David de Gea,GK,Man Utd,270,58,2,2,True,2021-09-25T11:30:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,2,0,10,12.2,0.0,0.0,1.2,50,66743,537192,92246,25503,6
David Raya Martin,GK,Brentford,80,52,11,2,True,2021-09-25T16:30:00Z,3,3,6,90,0,0,0,3,0,0,0,0,0,3,0,16,28.2,0.0,0.0,2.8,46,5390,812107,48941,43551,6
Davinson Sánchez,DEF,Spurs,367,51,1,1,False,2021-09-26T15:30:00Z,3,1,6,90,0,0,0,3,0,0,0,0,0,0,0,10,7.8,2.5,0.0,1.0,45,-3318,147638,11075,14393,6
Davy Pröpper,MID,Brighton,57,54,7,0,False,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,49,0,1,6
Dean Henderson,GK,Man Utd,280,58,2,0,True,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4039,40785,159,4198,6
Declan Rice,MID,West Ham,421,56,10,6,False,2021-09-25T14:00:00Z,1,2,6,90,0,1,0,1,0,0,0,0,0,0,1,24,26.4,11.6,10.0,4.8,50,-327,376087,32106,32433,6
Demarai Gray,MID,Everton,484,55,15,6,True,2021-09-25T14:00:00Z,2,0,6,82,0,1,1,0,0,0,0,0,0,0,0,16,24.6,15.1,26.0,6.6,58,293978,1629164,355529,61551,6
Dennis Praet,MID,Leicester,206,57,5,0,True,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-293,2115,0,293,6
Diego Llorente,DEF,Leeds,190,56,19,0,True,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1184,6374,93,1277,6
Dilan Markanday,MID,Spurs,597,51,1,0,False,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,138,864,252,114,6
Dimitris Giannoulis,DEF,Norwich,457,55,8,1,False,2021-09-25T14:00:00Z,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,4,3.4,0.4,0.0,0.4,44,-328,5132,54,382,6
Diogo Jota,MID,Liverpool,240,52,3,7,False,2021-09-25T16:30:00Z,3,3,6,90,1,0,0,3,0,0,0,0,0,0,0,24,40.8,29.2,40.0,11.0,77,-106019,1646173,91657,197676,6
Divock Origi,FWD,Liverpool,235,52,3,0,False,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,1583,93966,12662,11079,6
Domingos Quina,MID,Watford,397,60,14,0,True,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-521,3895,0,521,6
Dominic Calvert-Lewin,FWD,Everton,177,55,15,0,True,2021-09-25T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,80,-201148,371500,1868,203016,6
Dominic Thompson,DEF,Brentford,498,52,11,0,True,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-147,3976,188,335,6
Donny van de Beek,MID,Man Utd,282,58,2,0,True,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-542,9471,404,946,6
Douglas Luiz Soares de Paulo,MID,Aston Villa,50,58,13,7,False,2021-09-25T11:30:00Z,0,1,6,90,0,1,1,0,0,0,0,0,0,0,1,23,25.8,42.8,8.0,7.7,45,42107,133317,53214,11107,6
Dwight Gayle,FWD,Newcastle,300,60,18,1,False,2021-09-25T14:00:00Z,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.5,0.0,0.2,54,-1139,12893,896,2035,6
Dwight McNeil,MID,Burnley,118,57,9,2,False,2021-09-25T14:00:00Z,2,2,6,86,0,0,0,2,0,0,0,0,0,0,0,8,16.0,2.4,2.0,2.0,59,-1882,17192,916,2798,6
Eberechi Eze,MID,Crystal Palace,160,54,4,0,True,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-121,2189,78,199,6
Ederson Santana de Moraes,GK,Man City,257,53,6,6,False,2021-09-25T11:30:00Z,0,1,6,90,0,0,1,0,0,0,0,0,0,0,0,20,5.0,0.0,0.0,0.5,60,-3445,805000,37690,41135,6
Edinson Cavani,FWD,Man Utd,269,58,2,1,True,2021-09-25T11:30:00Z,0,1,6,8,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,20.0,2.1,84,-19197,157100,870,20067,6
Edouard Mendy,GK,Chelsea,143,53,12,2,True,2021-09-25T11:30:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,2,0,13,21.0,0.0,0.0,2.1,60,-108344,948833,32708,141052,6
Edward Nketiah,FWD,Arsenal,20,51,17,0,True,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,46,8018,1147,1101,6
Eldin Jakupovic,GK,Leicester,573,57,5,0,True,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,75,5768,412,337,6
Ellery Balcombe,GK,Brentford,92,52,11,0,True,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-56,883,0,56,6
Elliot Anderson,MID,Newcastle,609,60,18,0,False,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,6
Ellis Simms,FWD,Everton,602,55,15,0,True,2021-09-25T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,6274,8553,7721,1447,6
Emerson Aparecido Leite de Souza Junior,DEF,Spurs,588,51,1,1,False,2021-09-26T15:30:00Z,3,1,6,45,0,0,0,0,0,0,0,0,0,0,0,3,3.8,13.5,0.0,1.7,50,785,17905,3793,3008,6
Emerson Palmieri dos Santos,DEF,Chelsea,539,53,12,0,True,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-98,1119,0,98,6
Emile Smith Rowe,MID,Arsenal,21,51,17,12,True,2021-09-26T15:30:00Z,3,1,6,87,1,1,0,1,0,0,0,0,0,0,2,36,54.4,25.7,21.0,10.1,53,-28717,253851,10333,39050,6
Emiliano Buendía Stati,MID,Aston Villa,43,58,13,1,False,2021-09-25T11:30:00Z,0,1,6,12,0,0,0,0,0,0,0,0,0,0,0,3,1.2,11.3,2.0,1.5,64,-11493,123278,6169,17662,6
Emiliano Martínez,GK,Aston Villa,30,58,13,9,False,2021-09-25T11:30:00Z,0,1,6,90,0,0,1,0,0,0,0,0,0,4,2,30,37.4,0.0,0.0,3.7,55,-40095,1157573,20963,61058,6
Emil Krafth,DEF,Newcastle,303,60,18,0,False,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-225,4300,65,290,6
Emmanuel Dennis,FWD,Watford,450,60,14,1,True,2021-09-25T14:00:00Z,1,1,6,74,0,0,0,1,0,0,0,1,0,0,0,0,7.8,11.3,63.0,8.2,53,113123,1021793,177496,64373,6
Enock Mwepu,MID,Brighton,462,54,7,0,False,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-382,4575,227,609,6
Eric Bailly,DEF,Man Utd,286,58,2,0,True,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-414,7205,186,600,6
Eric Dier,DEF,Spurs,361,51,1,1,False,2021-09-26T15:30:00Z,3,1,6,90,0,0,0,3,0,0,0,0,0,0,0,16,10.2,14.2,2.0,2.6,46,-26002,509533,27739,53741,6
Erik Lamela,MID,Spurs,356,51,1,0,False,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-12,359,0,12,6
Erik Pieters,DEF,Burnley,100,57,9,0,False,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-827,9885,114,941,6
Ethan Ampadu,DEF,Chelsea,139,53,12,0,True,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-588,4564,0,588,6
Ethan Pinnock,DEF,Brentford,91,52,11,7,True,2021-09-25T16:30:00Z,3,3,6,42,1,0,0,1,0,0,0,0,0,0,0,19,48.6,0.6,33.0,8.2,46,7294,435618,32046,24752,6
Ezri Konsa Ngoyo,DEF,Aston Villa,45,58,13,6,False,2021-09-25T11:30:00Z,0,1,6,90,0,0,1,0,0,0,0,0,0,0,0,21,25.6,0.4,7.0,3.3,49,112,53367,3631,3519,6
Fabian Delph,MID,Everton,163,55,15,0,True,2021-09-25T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,9306,35239,17237,7931,6
Fabian Schär,DEF,Newcastle,305,60,18,0,False,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1026,14392,260,1286,6
Fabio Henrique Tavares,MID,Liverpool,232,52,3,5,False,2021-09-25T16:30:00Z,3,3,6,90,0,1,0,3,0,0,0,0,0,0,0,27,24.0,18.0,0.0,4.2,54,6288,75447,14192,7904,6
Fabio Silva,FWD,Wolves,445,59,16,0,False,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-3990,38714,1330,5320,6
Federico Fernández,DEF,Newcastle,465,60,18,2,False,2021-09-25T14:00:00Z,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,10,18.4,0.1,35.0,5.4,44,-1316,13341,266,1582,6
Fernando Luiz Rosa,MID,Man City,453,53,6,1,False,2021-09-25T11:30:00Z,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,49,-756,33648,2568,3324,6
Fernando Marçal,DEF,Wolves,432,59,16,6,False,2021-09-26T13:00:00Z,0,1,6,90,0,0,1,0,0,0,0,0,0,0,0,18,11.0,1.3,0.0,1.2,46,6022,549442,57677,51655,6
Ferran Torres,MID,Man City,268,53,6,0,False,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71,-355538,1092788,74530,430068,6
Finley Stevens,DEF,Brentford,569,52,11,0,True,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,144,20875,2606,2462,6
Florin Andone,FWD,Brighton,500,54,7,0,False,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-860,6131,0,860,6
Folarin Balogun,FWD,Arsenal,530,51,17,0,True,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1832,33006,3343,5175,6
Francisco Casilla Cortés,GK,Leeds,183,56,19,0,True,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-19,498,0,19,6
Francisco Femenía Far,DEF,Watford,382,60,14,2,True,2021-09-25T14:00:00Z,1,1,6,66,0,0,0,1,0,0,0,0,0,0,0,6,6.8,1.4,0.0,0.8,44,-239,6486,459,698,6
Francisco Machado Mota de Castro Trincão,MID,Wolves,461,59,16,0,False,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-15066,78725,5760,20826,6
Francisco Sierralta,DEF,Watford,396,60,14,0,True,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-909,7603,83,992,6
Frank Onyeka,MID,Brentford,479,52,11,1,True,2021-09-25T16:30:00Z,3,3,6,67,0,0,0,3,0,0,0,1,0,0,0,2,0.6,0.5,8.0,0.9,49,-382,5447,371,753,6
Fraser Forster,GK,Southampton,333,59,20,0,True,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3153,69765,1580,4733,6
Freddie Woodman,GK,Newcastle,513,60,18,0,False,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11079,45289,183,11262,6
Frederico Rodrigues de Paula Santos,MID,Man Utd,274,58,2,1,True,2021-09-25T11:30:00Z,0,1,6,90,0,0,0,1,0,0,0,1,0,0,0,6,10.8,0.8,1.0,1.3,50,-4279,41938,2236,6515,6
Frederik Alves,DEF,West Ham,521,56,10,0,False,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1508,17669,0,1508,6
Frédéric Guilbert,DEF,Aston Villa,46,58,13,0,False,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-174,1521,0,174,6
Gabriel Fernando de Jesus,FWD,Man City,263,53,6,8,False,2021-09-25T11:30:00Z,0,1,6,90,1,0,1,0,0,0,0,0,0,0,2,34,35.4,6.1,55.0,9.7,86,-127715,551450,39293,167008,6
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,51,17,0,True,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-2417,16173,291,2708,6
Gabriel Magalhães,DEF,Arsenal,23,51,17,2,True,2021-09-26T15:30:00Z,3,1,6,90,0,0,0,1,0,0,0,0,0,0,0,14,17.6,10.8,6.0,3.4,50,3991,24098,8381,4390,6
Giovani Lo Celso,MID,Spurs,372,51,1,0,False,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-29,8696,653,682,6
Granit Xhaka,MID,Arsenal,7,51,17,2,True,2021-09-26T15:30:00Z,3,1,6,81,0,0,0,1,0,0,0,0,0,0,0,15,9.0,2.2,0.0,1.1,49,-1449,35103,1377,2826,6
Grant Hanley,DEF,Norwich,319,55,8,1,False,2021-09-25T14:00:00Z,2,0,6,90,0,0,0,2,0,0,0,0,0,0,0,16,33.4,0.3,0.0,3.4,44,-74,11334,1075,1149,6
Gylfi Sigurdsson,MID,Everton,164,55,15,0,True,2021-09-25T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,68,-4302,78643,1254,5556,6
Hakim Ziyech,MID,Chelsea,131,53,12,0,True,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-1477,28995,3551,5028,6
Halil Dervişoğlu,FWD,Brentford,95,52,11,0,True,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-286,1604,0,286,6
Hamza Choudhury,MID,Leicester,214,57,5,0,True,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-349,10807,803,1152,6
Harry Kane,FWD,Spurs,357,51,1,2,False,2021-09-26T15:30:00Z,3,1,6,90,0,0,0,3,0,0,0,0,0,0,0,-6,0.0,1.4,34.0,3.2,121,-59639,448603,12665,72304,6
Harry Maguire,DEF,Man Utd,273,58,2,7,True,2021-09-25T11:30:00Z,0,1,6,66,0,0,1,0,0,0,0,0,0,0,1,23,19.0,0.3,19.0,3.8,54,-44868,708288,11096,55964,6
Harry Winks,MID,Spurs,366,51,1,0,False,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2010,114930,10543,12553,6
Harvey Barnes,MID,Leicester,215,57,5,1,True,2021-09-25T14:00:00Z,2,2,6,90,0,0,0,2,0,0,0,1,0,0,0,7,6.4,14.8,115.0,13.6,68,-3892,370247,42331,46223,6
Harvey Elliott,MID,Liverpool,506,52,3,0,False,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-6370,10323,128,6498,6
Haydon Roberts,DEF,Brighton,560,54,7,0,False,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,189,15953,1850,1661,6
Hee-Chan Hwang,FWD,Wolves,583,59,16,2,False,2021-09-26T13:00:00Z,0,1,6,87,0,0,1,0,0,0,0,0,0,0,0,5,1.4,2.8,22.0,2.6,55,-23935,181114,26626,50561,6
Heung-Min Son,MID,Spurs,359,51,1,7,False,2021-09-26T15:30:00Z,3,1,6,90,1,0,0,3,0,0,0,0,0,0,0,24,44.0,46.8,34.0,12.5,100,-55034,944388,72107,127141,6
Hugo Lloris,GK,Spurs,353,51,1,2,False,2021-09-26T15:30:00Z,3,1,6,90,0,0,0,3,0,0,0,0,0,4,0,16,27.4,0.0,0.0,2.7,56,-39745,856648,29133,68878,6
Héctor Junior Firpo Adames,DEF,Leeds,463,56,19,-1,True,2021-09-25T14:00:00Z,1,2,6,90,0,0,0,2,1,0,0,0,0,0,0,1,6.0,12.1,4.0,2.2,48,-1278,39919,3297,4575,6
Héctor Bellerín,DEF,Arsenal,9,51,17,0,True,2021-09-26T15:30:00Z,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3489,24612,0,3489,6
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,192,56,19,0,True,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1118,6091,0,1118,6
Ian Carlo Poveda-Ocampo,MID,Leeds,195,56,19,0,True,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-345,2770,0,345,6
Ibrahima Diallo,MID,Southampton,349,59,20,0,True,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-180,11071,901,1081,6
Ibrahima Konaté,DEF,Liverpool,243,52,3,0,False,2021-09-25T16:30:00Z,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,4930,106638,11093,6163,6
Ilkay Gündogan,MID,Man City,250,53,6,0,False,2021-09-25T11:30:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,73,-109420,311442,9461,118881,6
Illan Meslier,GK,Leeds,199,56,19,1,True,2021-09-25T14:00:00Z,1,2,6,90,0,0,0,2,0,0,0,1,0,5,0,18,37.8,0.0,0.0,3.8,50,-6345,240567,10509,16854,6
Imrân Louza,MID,Watford,403,60,14,0,True,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-156,2200,56,212,6
Isaac Hayden,MID,Newcastle,306,60,18,2,False,2021-09-25T14:00:00Z,1,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,15.0,10.9,2.0,2.8,45,171,10575,1120,949,6
Isaac Success Ajayi,FWD,Watford,393,60,14,0,True,2021-09-25T14:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2279,14135,0,2279,6
Ismaila Sarr,MID,Watford,399,60,14,9,True,2021-09-25T14:00:00Z,1,1,6,90,1,0,0,1,0,0,0,0,0,0,2,23,39.4,1.0,48.0,8.8,62,611463,1099120,637228,25765,6
Issa Diop,DEF,West Ham,424,56,10,0,False,2021-09-25T14:00:00Z,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1288,23805,894,2182,6
Ivan Toney,FWD,Brentford,78,52,11,5,True,2021-09-25T16:30:00Z,3,3,6,90,0,1,0,3,0,0,0,0,0,0,0,19,21.6,26.3,27.0,7.5,63,27849,1158358,140593,112744,6
Jack Butland,GK,Crystal Palace,156,54,4,0,True,2021-09-27T19:00:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1193,30607,629,1822,6
Jack Cork,MID,Burnley,101,57,9,0,False,2021-09-25T14:00:00Z,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-989,13611,617,1606,6
Jack Grealish,MID,Man City,33,53,6,3,False,2021-09-25T11:30:00Z,0,1,6,86,0,0,1,0,0,0,0,0,0,0,0,6,11.8,24.9,54.0,9.1,80,-147558,1528690,77897,225455,6
Jack Harrison,MID,Leeds,267,56,19,1,True,2021-09-25T14:00:00Z,1,2,6,45,0,0,0,2,0,0,0,0,0,0,0,1,3.0,4.1,14.0,2.1,58,-59230,127492,356,59586,6
Jack Stephens,DEF,Southampton,338,59,20,0,True,2021-09-26T13:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1539,7540,115,1654,6
Jacob Murphy,MID,Newcastle,304,60,18,1,False,2021-09-25T14:00:00Z,1,1,6,11,0,0,0,0,0,0,0,0,0,0,0,1,5.2,0.3,9.0,1.5,50,-12128,75571,5149,17277,6
Jacob Ramsey,MID,Aston Villa,51,58,13,3,False,2021-09-25T11:30:00Z,0,1,6,85,0,0,1,0,0,0,0,0,0,0,0,3,4.4,6.1,3.0,1.4,45,2013,39939,5302,3289,6
Jacob Sørensen,DEF,Norwich,327,55,8,0,False,2021-09-25T14:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-188,4702,77,265,6
