player_name,kickoff_time,GW,season,LR,CBoost,SVR,KNN,MLP,Meta,position,team,value,total_points
Oluwasemilogo Adesewo Ibidapo Ajayi,2021-04-03,30,2020,2.0,3.0,2.0,2.0,2.0,2.0,DEF,West Brom,48,1
Ozan Kabak,2021-04-03,30,2020,2.0,3.0,3.0,3.0,3.0,3.0,DEF,Liverpool,50,6
Pablo Fornals,2021-04-05,30,2020,4.0,3.0,3.0,4.0,3.0,3.0,MID,West Ham,59,7
Pascal Groß,2021-04-04,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Brighton,58,1
Patrick Bamford,2021-04-03,30,2020,5.0,4.0,4.0,4.0,5.0,4.0,FWD,Leeds,67,2
Patrick van Aanholt,2021-04-05,30,2020,3.0,3.0,3.0,4.0,3.0,3.0,DEF,Crystal Palace,54,2
Paul Dummett,2021-04-04,30,2020,2.0,3.0,3.0,2.0,3.0,2.0,DEF,Newcastle,44,0
Paul Pogba,2021-04-04,30,2020,4.0,4.0,4.0,3.0,4.0,4.0,MID,Man Utd,76,7
Pedro Lomba Neto,2021-04-05,30,2020,4.0,4.0,4.0,4.0,4.0,3.0,MID,Wolves,57,5
Phil Foden,2021-04-03,30,2020,2.0,2.0,2.0,3.0,2.0,3.0,MID,Man City,61,1
Phil Jagielka,2021-04-03,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Sheffield Utd,39,-1
Pierre-Emerick Aubameyang,2021-04-03,30,2020,5.0,4.0,4.0,5.0,5.0,4.0,MID,Arsenal,114,2
Pierre-Emile Højbjerg,2021-04-04,30,2020,3.0,3.0,3.0,2.0,3.0,3.0,MID,Spurs,49,2
Raheem Sterling,2021-04-03,30,2020,4.0,2.0,2.0,4.0,3.0,3.0,MID,Man City,114,4
Raphael Dias Belloli,2021-04-03,30,2020,4.0,4.0,4.0,4.0,4.0,4.0,MID,Leeds,57,6
Rayan Ait Nouri,2021-04-05,30,2020,3.0,3.0,3.0,2.0,3.0,3.0,DEF,Wolves,50,1
Reece James,2021-04-03,30,2020,5.0,4.0,4.0,4.0,4.0,4.0,DEF,Chelsea,50,0
Rhian Brewster,2021-04-03,30,2020,1.0,2.0,2.0,1.0,1.0,2.0,FWD,Sheffield Utd,43,1
Rhys Williams,2021-04-03,30,2020,0.0,2.0,1.0,1.0,1.0,1.0,DEF,Liverpool,40,1
Ricardo Domingos Barbosa Pereira,2021-04-03,30,2020,1.0,2.0,2.0,2.0,1.0,2.0,DEF,Leicester,59,1
Richarlison de Andrade,2021-04-05,30,2020,5.0,4.0,4.0,4.0,5.0,4.0,FWD,Everton,80,2
Riyad Mahrez,2021-04-03,30,2020,5.0,4.0,4.0,6.0,5.0,5.0,MID,Man City,82,3
Rob Holding,2021-04-03,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Arsenal,42,1
Robert Sánchez,2021-04-04,30,2020,3.0,3.0,4.0,4.0,4.0,3.0,GK,Brighton,45,2
Roberto Firmino,2021-04-03,30,2020,4.0,4.0,4.0,4.0,4.0,4.0,FWD,Liverpool,90,2
Robin Koch,2021-04-03,30,2020,1.0,2.0,2.0,2.0,1.0,2.0,DEF,Leeds,43,1
Robin Olsen,2021-04-05,30,2020,3.0,3.0,4.0,4.0,4.0,3.0,GK,Everton,45,3
Rodrigo Hernandez,2021-04-03,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Man City,53,2
Rodrigo Moreno,2021-04-03,30,2020,2.0,2.0,3.0,2.0,2.0,2.0,FWD,Leeds,57,0
Romain Saïss,2021-04-05,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Wolves,49,1
Ruben Loftus-Cheek,2021-04-04,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Fulham,59,2
Rui Pedro dos Santos Patrício,2021-04-05,30,2020,4.0,3.0,4.0,3.0,3.0,3.0,GK,Wolves,53,2
Ryan Bertrand,2021-04-04,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Southampton,50,1
Rúben Diogo da Silva Neves,2021-04-05,30,2020,3.0,3.0,3.0,2.0,3.0,3.0,MID,Wolves,51,1
Rúben Santos Gato Alves Dias,2021-04-03,30,2020,4.0,3.0,4.0,5.0,4.0,4.0,DEF,Man City,61,6
Sadio Mané,2021-04-03,30,2020,5.0,4.0,4.0,5.0,5.0,4.0,MID,Liverpool,118,6
Sam Johnstone,2021-04-03,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,GK,West Brom,45,5
Saïd Benrahma,2021-04-05,30,2020,2.0,2.0,2.0,2.0,1.0,2.0,MID,West Ham,60,1
Scott McTominay,2021-04-04,30,2020,2.0,2.0,2.0,2.0,1.0,2.0,MID,Man Utd,49,1
Sead Kolasinac,2021-04-03,30,2020,3.0,3.0,3.0,3.0,3.0,2.0,DEF,Arsenal,48,0
Seamus Coleman,2021-04-05,30,2020,3.0,3.0,4.0,3.0,3.0,3.0,DEF,Everton,48,11
Sean Longstaff,2021-04-04,30,2020,2.0,3.0,3.0,2.0,3.0,3.0,MID,Newcastle,46,5
Sergio Agüero,2021-04-03,30,2020,5.0,4.0,4.0,4.0,5.0,4.0,FWD,Man City,103,2
Sergio Reguilón,2021-04-04,30,2020,4.0,3.0,3.0,4.0,3.0,4.0,DEF,Spurs,55,1
Stuart Armstrong,2021-04-04,30,2020,4.0,3.0,4.0,3.0,3.0,3.0,MID,Southampton,55,7
Stuart Dallas,2021-04-03,30,2020,4.0,3.0,4.0,4.0,4.0,3.0,DEF,Leeds,51,2
Tanguy Ndombele,2021-04-04,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Spurs,59,7
Theo Walcott,2021-04-04,30,2020,4.0,3.0,4.0,3.0,3.0,4.0,MID,Southampton,58,5
Thiago Alcántara do Nascimento,2021-04-03,30,2020,2.0,3.0,3.0,3.0,2.0,3.0,MID,Liverpool,55,3
Thiago Thiago,2021-04-03,30,2020,4.0,4.0,4.0,4.0,4.0,4.0,DEF,Chelsea,56,-4
Thomas Partey,2021-04-03,30,2020,2.0,3.0,3.0,2.0,3.0,3.0,MID,Arsenal,49,2
Timo Werner,2021-04-03,30,2020,6.0,5.0,4.0,4.0,6.0,4.0,FWD,Chelsea,92,5
Timothy Castagne,2021-04-03,30,2020,3.0,3.0,3.0,3.0,2.0,3.0,DEF,Leicester,57,1
Tom Davies,2021-04-05,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Everton,52,2
Tomas Soucek,2021-04-05,30,2020,3.0,4.0,4.0,4.0,3.0,4.0,MID,West Ham,53,1
Tosin Adarabioyo,2021-04-04,30,2020,3.0,3.0,3.0,4.0,3.0,3.0,DEF,Fulham,45,1
Trent Alexander-Arnold,2021-04-03,30,2020,4.0,4.0,4.0,4.0,4.0,3.0,DEF,Liverpool,73,12
Tyler Roberts,2021-04-03,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Leeds,46,2
Tyrone Mings,2021-04-04,30,2020,4.0,4.0,4.0,4.0,4.0,4.0,DEF,Aston Villa,54,5
Vicente Guaita,2021-04-05,30,2020,3.0,3.0,3.0,4.0,4.0,3.0,GK,Crystal Palace,48,4
Victor Lindelöf,2021-04-04,30,2020,4.0,3.0,4.0,4.0,3.0,3.0,DEF,Man Utd,48,2
Vladimir Coufal,2021-04-05,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Ham,46,4
Wesley Fofana,2021-04-03,30,2020,2.0,3.0,2.0,3.0,2.0,3.0,DEF,Leicester,50,1
Wilfred Ndidi,2021-04-03,30,2020,2.0,3.0,2.0,2.0,2.0,3.0,MID,Leicester,48,1
Wilfried Zaha,2021-04-05,30,2020,4.0,4.0,4.0,4.0,4.0,4.0,MID,Crystal Palace,71,2
Willian José Da Silva,2021-04-05,30,2020,4.0,3.0,4.0,3.0,4.0,3.0,FWD,Wolves,68,2
Yerry Mina,2021-04-05,30,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Everton,55,1
Youri Tielemans,2021-04-03,30,2020,3.0,3.0,3.0,3.0,2.0,3.0,MID,Leicester,65,2
Yves Bissouma,2021-04-04,30,2020,2.0,3.0,3.0,3.0,2.0,3.0,MID,Brighton,44,2
Aaron Cresswell,2021-04-11,31,2020,4.0,3.0,2.0,4.0,4.0,3.0,DEF,West Ham,59,0
Aaron Ramsdale,2021-04-11,31,2020,3.0,3.0,4.0,3.0,3.0,4.0,GK,Sheffield Utd,46,1
Aaron Wan-Bissaka,2021-04-11,31,2020,4.0,3.0,3.0,5.0,3.0,3.0,DEF,Man Utd,57,2
Adam Lallana,2021-04-12,31,2020,4.0,3.0,3.0,3.0,4.0,3.0,MID,Brighton,62,3
Adama Traoré,2021-04-09,31,2020,4.0,4.0,4.0,3.0,4.0,4.0,MID,Wolves,60,8
Ainsley Maitland-Niles,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Brom,46,6
Aleksandar Mitrović,2021-04-09,31,2020,3.0,3.0,4.0,2.0,4.0,3.0,FWD,Fulham,55,2
Alex Iwobi,2021-04-12,31,2020,1.0,2.0,2.0,1.0,1.0,2.0,MID,Everton,59,1
Alexandre Lacazette,2021-04-11,31,2020,5.0,5.0,4.0,4.0,5.0,5.0,FWD,Arsenal,82,13
Alireza Jahanbakhsh,2021-04-12,31,2020,1.0,2.0,2.0,1.0,2.0,1.0,MID,Brighton,54,1
Alisson Ramses Becker,2021-04-10,31,2020,4.0,4.0,4.0,4.0,5.0,4.0,GK,Liverpool,59,3
Allan Saint-Maximin,2021-04-11,31,2020,1.0,2.0,2.0,2.0,1.0,2.0,MID,Newcastle,51,12
Alphonse Areola,2021-04-09,31,2020,3.0,3.0,4.0,4.0,3.0,4.0,GK,Fulham,46,2
Andrew Robertson,2021-04-10,31,2020,5.0,4.0,4.0,4.0,5.0,3.0,DEF,Liverpool,71,4
Andros Townsend,2021-04-10,31,2020,1.0,2.0,2.0,1.0,1.0,2.0,MID,Crystal Palace,55,1
André-Frank Zambo Anguissa,2021-04-09,31,2020,1.0,2.0,2.0,1.0,1.0,2.0,MID,Fulham,45,1
Antonee Robinson,2021-04-09,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Fulham,44,2
Antonio Rüdiger,2021-04-10,31,2020,3.0,4.0,4.0,4.0,3.0,5.0,DEF,Chelsea,47,2
Anwar El Ghazi,2021-04-10,31,2020,1.0,2.0,2.0,2.0,2.0,2.0,MID,Aston Villa,53,1
Arthur Masuaku,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Ham,43,0
Ashley Westwood,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Burnley,53,2
Bailey Peacock-Farrell,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,GK,Burnley,40,1
Ben Godfrey,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Everton,50,6
Ben Johnson,2021-04-11,31,2020,1.0,2.0,2.0,1.0,1.0,1.0,DEF,West Ham,39,1
Ben Mee,2021-04-11,31,2020,4.0,3.0,3.0,3.0,3.0,3.0,DEF,Burnley,49,1
Ben Osborn,2021-04-11,31,2020,3.0,3.0,3.0,2.0,3.0,2.0,MID,Sheffield Utd,47,2
Ben White,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Brighton,45,9
Benjamin Chilwell,2021-04-10,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,DEF,Chelsea,58,2
Benjamin Mendy,2021-04-10,31,2020,5.0,4.0,4.0,5.0,5.0,4.0,DEF,Man City,59,2
Bernardo Mota Veiga de Carvalho e Silva,2021-04-10,31,2020,5.0,4.0,4.0,4.0,5.0,3.0,MID,Man City,74,6
Bernd Leno,2021-04-11,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,GK,Arsenal,50,6
Bertrand Traoré,2021-04-10,31,2020,3.0,3.0,3.0,4.0,3.0,3.0,MID,Aston Villa,59,2
Bobby Decordova-Reid,2021-04-09,31,2020,3.0,3.0,3.0,2.0,3.0,3.0,FWD,Fulham,53,2
Bruno Miguel Borges Fernandes,2021-04-11,31,2020,6.0,4.0,5.0,6.0,6.0,5.0,MID,Man Utd,116,2
Bukayo Saka,2021-04-11,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,MID,Arsenal,52,3
Callum Hudson-Odoi,2021-04-10,31,2020,4.0,3.0,3.0,3.0,4.0,4.0,MID,Chelsea,57,5
Callum Robinson,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,FWD,West Brom,52,8
Callum Wilson,2021-04-11,31,2020,2.0,2.0,3.0,4.0,2.0,2.0,FWD,Newcastle,65,1
Calum Chambers,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,4.0,DEF,Arsenal,45,6
Che Adams,2021-04-12,31,2020,2.0,2.0,3.0,3.0,2.0,3.0,FWD,Southampton,58,1
Cheikhou Kouyaté,2021-04-10,31,2020,2.0,3.0,3.0,3.0,2.0,2.0,MID,Crystal Palace,48,1
Chris Wood,2021-04-11,31,2020,4.0,4.0,4.0,4.0,4.0,5.0,FWD,Burnley,62,5
Christian Benteke,2021-04-10,31,2020,3.0,3.0,4.0,3.0,4.0,3.0,FWD,Crystal Palace,55,8
Christian Pulisic,2021-04-10,31,2020,4.0,4.0,4.0,4.0,5.0,4.0,MID,Chelsea,82,15
Ciaran Clark,2021-04-11,31,2020,3.0,3.0,3.0,2.0,2.0,3.0,DEF,Newcastle,45,2
Conor Coady,2021-04-09,31,2020,3.0,4.0,3.0,4.0,3.0,3.0,DEF,Wolves,48,6
Conor Gallagher,2021-04-12,31,2020,1.0,2.0,2.0,1.0,1.0,2.0,MID,West Brom,55,1
Conor Townsend,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Brom,44,6
Craig Dawson,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,2.0,DEF,West Ham,45,1
César Azpilicueta,2021-04-10,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,DEF,Chelsea,59,2
Dan Burn,2021-04-12,31,2020,1.0,2.0,2.0,2.0,1.0,2.0,DEF,Brighton,42,1
Daniel Amartey,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Leicester,39,0
Daniel Castelo Podence,2021-04-09,31,2020,4.0,3.0,3.0,3.0,4.0,3.0,MID,Wolves,53,3
Daniel Ceballos Fernández,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Arsenal,47,7
Danny Ings,2021-04-12,31,2020,5.0,5.0,4.0,5.0,5.0,4.0,FWD,Southampton,84,2
Danny Welbeck,2021-04-12,31,2020,3.0,3.0,4.0,3.0,3.0,4.0,FWD,Brighton,55,2
Dara O'Shea,2021-04-12,31,2020,3.0,3.0,3.0,3.0,2.0,3.0,DEF,West Brom,42,6
Darnell Furlong,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Brom,45,6
David McGoldrick,2021-04-11,31,2020,3.0,3.0,3.0,3.0,4.0,3.0,FWD,Sheffield Utd,52,2
Dean Henderson,2021-04-11,31,2020,3.0,3.0,4.0,4.0,3.0,3.0,GK,Man Utd,52,2
Dennis Praet,2021-04-11,31,2020,3.0,3.0,3.0,2.0,3.0,3.0,MID,Leicester,52,1
Diego Llorente,2021-04-10,31,2020,2.0,2.0,2.0,1.0,2.0,2.0,DEF,Leeds,44,2
Diogo Jota,2021-04-10,31,2020,5.0,4.0,4.0,5.0,5.0,4.0,MID,Liverpool,69,2
Douglas Luiz Soares de Paulo,2021-04-10,31,2020,2.0,2.0,2.0,2.0,2.0,2.0,MID,Aston Villa,48,1
Dwight Gayle,2021-04-11,31,2020,3.0,3.0,4.0,3.0,4.0,3.0,FWD,Newcastle,59,1
Dwight McNeil,2021-04-11,31,2020,4.0,3.0,4.0,3.0,4.0,3.0,MID,Burnley,57,2
Eberechi Eze,2021-04-10,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Crystal Palace,58,1
Ederson Santana de Moraes,2021-04-10,31,2020,5.0,4.0,4.0,4.0,5.0,3.0,GK,Man City,61,1
Edinson Cavani,2021-04-11,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,FWD,Man Utd,78,11
Edouard Mendy,2021-04-10,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,GK,Chelsea,52,2
Edward Nketiah,2021-04-11,31,2020,1.0,2.0,2.0,1.0,2.0,2.0,FWD,Arsenal,53,1
Emiliano Martínez,2021-04-10,31,2020,4.0,3.0,3.0,4.0,4.0,4.0,GK,Aston Villa,54,4
Enda Stevens,2021-04-11,31,2020,2.0,2.0,3.0,2.0,3.0,2.0,DEF,Sheffield Utd,50,1
Eric Dier,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Spurs,47,1
Erik Lamela,2021-04-11,31,2020,1.0,2.0,3.0,2.0,2.0,2.0,MID,Spurs,57,1
Erik Pieters,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Burnley,43,1
Ethan Ampadu,2021-04-11,31,2020,2.0,2.0,3.0,2.0,2.0,2.0,DEF,Sheffield Utd,43,0
Ezgjan Alioski,2021-04-10,31,2020,2.0,2.0,2.0,2.0,2.0,3.0,DEF,Leeds,43,4
Ezri Konsa Ngoyo,2021-04-10,31,2020,2.0,3.0,3.0,3.0,2.0,3.0,DEF,Aston Villa,47,0
Fabio Henrique Tavares,2021-04-10,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Liverpool,54,2
Fabio Silva,2021-04-09,31,2020,2.0,2.0,3.0,2.0,2.0,2.0,FWD,Wolves,52,4
Fabián Balbuena,2021-04-11,31,2020,1.0,2.0,2.0,2.0,1.0,1.0,DEF,West Ham,41,0
Federico Fernández,2021-04-11,31,2020,3.0,3.0,3.0,3.0,2.0,3.0,DEF,Newcastle,47,2
Fernando Luiz Rosa,2021-04-10,31,2020,4.0,3.0,4.0,3.0,4.0,4.0,DEF,Man City,54,0
Ferran Torres,2021-04-10,31,2020,5.0,4.0,4.0,4.0,5.0,4.0,MID,Man City,69,7
Fikayo Tomori,2021-04-10,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Chelsea,47,0
Fraser Forster,2021-04-12,31,2020,3.0,4.0,4.0,4.0,4.0,4.0,GK,Southampton,40,2
Frederico Rodrigues de Paula Santos,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Man Utd,53,7
Gabriel Fernando de Jesus,2021-04-10,31,2020,6.0,5.0,4.0,4.0,6.0,5.0,FWD,Man City,92,2
Gabriel Teodoro Martinelli Silva,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,4.0,MID,Arsenal,49,8
Gareth Bale,2021-04-11,31,2020,2.0,2.0,2.0,3.0,3.0,3.0,MID,Spurs,93,1
Gary Cahill,2021-04-10,31,2020,2.0,2.0,3.0,3.0,3.0,2.0,DEF,Crystal Palace,45,0
George Baldock,2021-04-11,31,2020,3.0,2.0,3.0,2.0,3.0,2.0,DEF,Sheffield Utd,49,1
Georginio Wijnaldum,2021-04-10,31,2020,3.0,3.0,3.0,3.0,4.0,3.0,MID,Liverpool,53,2
Giovani Lo Celso,2021-04-11,31,2020,3.0,3.0,4.0,4.0,4.0,4.0,MID,Spurs,69,2
Granit Xhaka,2021-04-11,31,2020,3.0,3.0,3.0,2.0,3.0,3.0,MID,Arsenal,52,3
Gylfi Sigurdsson,2021-04-12,31,2020,3.0,3.0,4.0,4.0,4.0,4.0,MID,Everton,68,3
Hakim Ziyech,2021-04-10,31,2020,3.0,2.0,2.0,2.0,3.0,2.0,MID,Chelsea,79,1
Hal Robson-Kanu,2021-04-12,31,2020,1.0,2.0,2.0,1.0,2.0,1.0,FWD,West Brom,52,1
Harrison Reed,2021-04-09,31,2020,2.0,3.0,3.0,3.0,2.0,3.0,MID,Fulham,44,3
Harry Kane,2021-04-11,31,2020,6.0,5.0,4.0,5.0,7.0,7.0,FWD,Spurs,117,2
Harry Maguire,2021-04-11,31,2020,3.0,3.0,3.0,4.0,3.0,3.0,DEF,Man Utd,55,1
Heung-Min Son,2021-04-11,31,2020,5.0,4.0,4.0,5.0,5.0,4.0,MID,Spurs,94,7
Hugo Lloris,2021-04-11,31,2020,3.0,4.0,4.0,4.0,4.0,3.0,GK,Spurs,56,2
Hélder Wander Sousa de Azevedo e Costa,2021-04-10,31,2020,2.0,3.0,2.0,2.0,2.0,2.0,MID,Leeds,50,2
Ibrahima Diallo,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Southampton,45,2
Ilkay Gündogan,2021-04-10,31,2020,3.0,2.0,2.0,4.0,4.0,3.0,MID,Man City,60,1
Illan Meslier,2021-04-10,31,2020,3.0,3.0,2.0,3.0,3.0,3.0,GK,Leeds,47,4
Islam Slimani,2021-04-11,31,2020,3.0,3.0,2.0,2.0,3.0,2.0,FWD,Leicester,49,0
Issa Diop,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Ham,43,1
Ivan Ricardo Neves Abreu Cavaleiro,2021-04-09,31,2020,1.0,2.0,2.0,2.0,2.0,2.0,MID,Fulham,53,1
Jacob Murphy,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Newcastle,49,9
Jacob Ramsey,2021-04-10,31,2020,0.0,2.0,2.0,1.0,1.0,1.0,MID,Aston Villa,45,1
Jairo Riedewald,2021-04-10,31,2020,2.0,3.0,2.0,2.0,2.0,3.0,MID,Crystal Palace,44,1
Jakub Moder,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Brighton,50,3
James McCarthy,2021-04-10,31,2020,0.0,2.0,2.0,1.0,1.0,1.0,MID,Crystal Palace,43,1
James Milner,2021-04-10,31,2020,3.0,3.0,3.0,3.0,4.0,3.0,MID,Liverpool,53,1
James Rodríguez,2021-04-12,31,2020,4.0,4.0,3.0,4.0,4.0,4.0,MID,Everton,77,3
James Tarkowski,2021-04-11,31,2020,4.0,3.0,3.0,3.0,3.0,3.0,DEF,Burnley,53,1
James Ward-Prowse,2021-04-12,31,2020,4.0,4.0,3.0,4.0,4.0,3.0,MID,Southampton,59,-1
Jamie Shackleton,2021-04-10,31,2020,-1.0,2.0,1.0,1.0,-0.0,1.0,MID,Leeds,48,1
Jamie Vardy,2021-04-11,31,2020,5.0,4.0,3.0,4.0,5.0,3.0,FWD,Leicester,101,2
Jan Bednarek,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Southampton,48,1
Jannik Vestergaard,2021-04-12,31,2020,3.0,3.0,3.0,4.0,3.0,4.0,DEF,Southampton,47,1
Jarrod Bowen,2021-04-11,31,2020,4.0,3.0,4.0,4.0,4.0,4.0,MID,West Ham,59,12
Jeff Hendrick,2021-04-11,31,2020,1.0,2.0,2.0,1.0,1.0,1.0,MID,Newcastle,45,1
Jeffrey Schlupp,2021-04-10,31,2020,1.0,2.0,2.0,2.0,1.0,2.0,MID,Crystal Palace,53,4
Jesse Lingard,2021-04-11,31,2020,4.0,4.0,4.0,5.0,5.0,5.0,MID,West Ham,63,14
Joachim Andersen,2021-04-09,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Fulham,45,2
Joe Rodon,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Spurs,50,1
Joel Mumbongo,2021-04-11,31,2020,1.0,2.0,2.0,1.0,1.0,1.0,FWD,Burnley,45,1
Joel Ward,2021-04-10,31,2020,3.0,2.0,3.0,3.0,2.0,2.0,DEF,Crystal Palace,43,0
Joelinton Cássio Apolinário de Lira,2021-04-11,31,2020,3.0,3.0,3.0,3.0,4.0,4.0,FWD,Newcastle,57,1
Johann Berg Gudmundsson,2021-04-11,31,2020,3.0,3.0,3.0,3.0,4.0,3.0,MID,Burnley,54,2
John Egan,2021-04-11,31,2020,2.0,2.0,3.0,2.0,2.0,2.0,DEF,Sheffield Utd,47,1
John Fleck,2021-04-11,31,2020,2.0,3.0,3.0,2.0,3.0,2.0,MID,Sheffield Utd,56,2
John Lundstram,2021-04-11,31,2020,2.0,3.0,3.0,2.0,2.0,3.0,MID,Sheffield Utd,49,2
John McGinn,2021-04-10,31,2020,2.0,3.0,3.0,2.0,3.0,3.0,MID,Aston Villa,55,5
John Stones,2021-04-10,31,2020,5.0,4.0,4.0,5.0,4.0,5.0,DEF,Man City,52,1
Jonjo Shelvey,2021-04-11,31,2020,3.0,3.0,3.0,2.0,3.0,3.0,MID,Newcastle,53,6
Jonny Evans,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Leicester,55,1
Jordan Ayew,2021-04-10,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,FWD,Crystal Palace,56,2
Jorge Luiz Frello Filho,2021-04-10,31,2020,3.0,4.0,4.0,4.0,4.0,4.0,MID,Chelsea,47,3
Josh Brownhill,2021-04-11,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Burnley,49,1
Josh Maja,2021-04-09,31,2020,1.0,2.0,2.0,2.0,2.0,1.0,FWD,Fulham,54,1
João Filipe Iria Santos Moutinho,2021-04-09,31,2020,1.0,2.0,2.0,2.0,1.0,2.0,MID,Wolves,52,1
João Pedro Cavaco Cancelo,2021-04-10,31,2020,5.0,4.0,5.0,5.0,5.0,5.0,DEF,Man City,60,1
Joël Veltman,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Brighton,44,6
Kai Havertz,2021-04-10,31,2020,4.0,4.0,4.0,3.0,5.0,4.0,MID,Chelsea,82,10
Kalvin Phillips,2021-04-10,31,2020,2.0,3.0,2.0,2.0,1.0,2.0,MID,Leeds,49,2
Kasper Schmeichel,2021-04-11,31,2020,4.0,3.0,4.0,4.0,4.0,3.0,GK,Leicester,54,1
Kelechi Iheanacho,2021-04-11,31,2020,4.0,4.0,4.0,4.0,4.0,4.0,FWD,Leicester,58,13
Kenny Tete,2021-04-09,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,Fulham,43,2
Kurt Zouma,2021-04-10,31,2020,3.0,4.0,3.0,3.0,4.0,4.0,DEF,Chelsea,53,8
Kyle Bartley,2021-04-12,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,DEF,West Brom,44,6
Kyle Walker-Peters,2021-04-12,31,2020,4.0,4.0,3.0,3.0,3.0,4.0,DEF,Southampton,47,1
Leander Dendoncker,2021-04-09,31,2020,3.0,3.0,3.0,3.0,3.0,3.0,MID,Wolves,46,3
Leandro Trossard,2021-04-12,31,2020,4.0,3.0,4.0,4.0,4.0,4.0,MID,Brighton,58,3
Lewis Dunk,2021-04-12,31,2020,3.0,3.0,3.0,4.0,3.0,3.0,DEF,Brighton,50,8
Liam Cooper,2021-04-10,31,2020,2.0,2.0,2.0,2.0,2.0,2.0,DEF,Leeds,43,-2
Lucas Digne,2021-04-12,31,2020,3.0,4.0,3.0,4.0,3.0,4.0,DEF,Everton,62,6
Lucas Rodrigues Moura da Silva,2021-04-11,31,2020,3.0,3.0,3.0,3.0,4.0,3.0,MID,Spurs,66,5
Luka Milivojevic,2021-04-10,31,2020,3.0,3.0,3.0,2.0,3.0,2.0,MID,Crystal Palace,56,2
Lukasz Fabianski,2021-04-11,31,2020,4.0,3.0,4.0,3.0,4.0,3.0,GK,West Ham,50,1
Luke Ayling,2021-04-10,31,2020,2.0,3.0,2.0,2.0,2.0,2.0,DEF,Leeds,44,2
Luke Shaw,2021-04-11,31,2020,3.0,3.0,3.0,4.0,4.0,4.0,DEF,Man Utd,53,1
