player_name,position,team,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home 
Filip Benkovic,DEF,Leicester,237,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4,1587,0,4,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Hamza Choudhury,MID,Leicester,234,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,24,4227,78,54,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Harvey Barnes,MID,Leicester,235,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,66,-4489,231231,94,4583,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Islam Slimani,FWD,Leicester,579,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-24,4425,0,24,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
James Justin,DEF,Leicester,239,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-8251,517818,93,8344,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
James Maddison,MID,Leicester,231,343,Newcastle,2,True,2021-05-07,2,4,35,76,0,0,0,4,0,0,0,0,0,0,0,19,12.8,28.7,58.0,10.0,73,11857,639940,60066,48209,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Jamie Vardy,FWD,Leicester,224,343,Newcastle,5,True,2021-05-07,2,4,35,90,0,1,0,4,0,0,0,0,0,0,0,13,27.4,35.3,66.0,12.9,103,-43864,1829317,63126,106990,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Jonny Evans,DEF,Leicester,219,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,56,68668,253142,80165,11497,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Kasper Schmeichel,GK,Leicester,217,343,Newcastle,0,True,2021-05-07,2,4,35,90,0,0,0,4,0,0,0,0,0,2,0,12,14.0,0.0,0.0,1.4,54,6413,848742,20013,13600,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Kelechi Iheanacho,FWD,Leicester,233,343,Newcastle,7,True,2021-05-07,2,4,35,90,1,0,0,4,0,0,0,1,0,0,2,36,50.0,39.5,54.0,14.4,63,175522,2211450,194748,19226,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Luke Thomas,DEF,Leicester,240,343,Newcastle,1,True,2021-05-07,2,4,35,21,0,0,0,1,0,0,0,0,0,0,0,10,7.4,35.4,8.0,5.1,41,6495,30101,8017,1522,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Marc Albrighton,MID,Leicester,221,343,Newcastle,8,True,2021-05-07,2,4,35,90,1,0,0,4,0,0,0,0,0,0,1,35,58.8,69.8,17.0,14.6,52,6,11277,497,491,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Matty James,MID,Leicester,222,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-53,17323,0,53,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Nampalys Mendy,MID,Leicester,518,343,Newcastle,1,True,2021-05-07,2,4,35,13,0,0,0,0,0,0,0,0,0,0,0,7,4.8,1.0,0.0,0.6,42,-1106,124869,1424,2530,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Ricardo Domingos Barbosa Pereira,DEF,Leicester,226,343,Newcastle,1,True,2021-05-07,2,4,35,68,0,0,0,3,0,0,0,0,0,0,0,15,6.6,6.3,0.0,1.3,59,-10841,57489,2116,12957,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Shane Flynn,MID,Leicester,684,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,143,11,16,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Sidnei Tavares,MID,Leicester,676,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,3,271,31,28,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Tawanda Maswanhise,MID,Leicester,703,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Thakgalo Leshabela,MID,Leicester,661,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,2,327,17,15,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Thanawat Suengchitthawon,MID,Leicester,687,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,6,83,27,21,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Timothy Castagne,DEF,Leicester,498,343,Newcastle,0,True,2021-05-07,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,14,15.4,6.9,0.0,2.2,58,63268,649470,80039,16771,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Vontae Daley-Campbell,DEF,Leicester,660,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,16,1606,73,57,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Wesley Fofana,DEF,Leicester,561,343,Newcastle,0,True,2021-05-07,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,18,41.4,13.2,34.0,8.9,50,6060,103769,13729,7669,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Wes Morgan,DEF,Leicester,216,343,Newcastle,0,True,2021-05-07,2,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-9,7794,24,33,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Wilfred Ndidi,MID,Leicester,236,343,Newcastle,2,True,2021-05-07,2,4,35,62,0,0,0,2,0,0,0,0,0,0,0,11,9.8,2.7,6.0,1.9,48,1119,62281,2594,1475,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Youri Tielemans,MID,Leicester,228,343,Newcastle,2,True,2021-05-07,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,15,7.4,46.4,16.0,7.0,64,5381,319102,22066,16685,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Çaglar Söyüncü,DEF,Leicester,238,343,Newcastle,0,True,2021-05-07,2,4,35,90,0,0,0,4,0,0,0,0,0,0,0,10,13.8,11.8,6.0,3.2,53,5410,248110,7685,2275,35,Newcastle,4,Leicester,2,9,Leicester,LEI,4,1150,1190,1230,1150,1260,1240
Ahmed El-Sayed Hegazy,DEF,West Brom,414,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-198,11094,47,245,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Andy Lonergan,GK,West Brom,639,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Branislav Ivanovic,DEF,West Brom,530,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-255,8290,210,465,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Callum Robinson,FWD,West Brom,358,188,Wolves,9,False,2021-01-16,2,3,19,90,0,2,0,2,0,0,0,0,0,0,1,25,7.0,0.7,43.0,5.1,54,13679,51275,17945,4266,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Cedric Kipre,DEF,West Brom,499,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-16,3531,46,62,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Charlie Austin,FWD,West Brom,415,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-779,14306,24,803,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Cheikh Diaby,FWD,West Brom,621,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1442,4283,2234,792,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Conor Gallagher,MID,West Brom,544,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1227,5352,51,1278,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Conor Townsend,DEF,West Brom,418,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-102,5954,24,126,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Dara O'Shea,DEF,West Brom,425,188,Wolves,1,False,2021-01-16,2,3,19,90,0,0,0,2,0,0,0,0,0,0,0,10,14.4,1.1,2.0,1.8,43,235,14567,908,673,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Darnell Furlong,DEF,West Brom,422,188,Wolves,1,False,2021-01-16,2,3,19,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,45,1832,25648,4651,2819,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
David Button,GK,West Brom,56,188,Wolves,2,False,2021-01-16,2,3,19,90,0,0,0,2,0,0,0,0,0,4,0,18,23.4,0.0,0.0,2.3,40,-11414,321581,5220,16634,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Filip Krovinovic,MID,West Brom,555,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-7,951,34,41,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Grady Diangana,MID,West Brom,446,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-82,16751,546,628,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Hal Robson-Kanu,FWD,West Brom,408,188,Wolves,1,False,2021-01-16,2,3,19,21,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,52,-37,6408,41,78,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Jake Livermore,MID,West Brom,409,188,Wolves,2,False,2021-01-16,2,3,19,90,0,0,0,2,0,0,0,0,0,0,0,6,15.4,10.5,0.0,2.6,47,-20,3961,83,103,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Jonathan Leko,MID,West Brom,420,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,1863,44,44,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kamil Grosicki,MID,West Brom,410,188,Wolves,2,False,2021-01-16,2,3,19,68,0,0,0,2,0,0,0,0,0,0,0,10,1.6,11.5,13.0,2.6,53,10,2332,45,35,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Karlan Grant,FWD,West Brom,582,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,58,-425,2455,65,490,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kenneth Zohore,FWD,West Brom,416,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,87,2757,135,48,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kieran Gibbs,DEF,West Brom,407,188,Wolves,1,False,2021-01-16,2,3,19,90,0,0,0,2,0,0,0,0,0,0,0,8,17.8,1.1,4.0,2.3,43,-278,14518,241,519,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kyle Bartley,DEF,West Brom,412,188,Wolves,4,False,2021-01-16,2,3,19,90,0,1,0,2,0,0,0,0,0,0,0,22,56.6,10.3,2.0,6.9,44,-3,7724,242,245,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kyle Edwards,MID,West Brom,421,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-17,1834,23,40,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Lee Peltier,DEF,West Brom,600,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,112,5514,449,337,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Matheus Pereira,MID,West Brom,481,188,Wolves,15,False,2021-01-16,2,3,19,81,2,0,0,2,0,0,0,0,0,0,3,48,74.0,24.4,41.0,13.9,56,275,50842,1629,1354,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Matt Phillips,MID,West Brom,411,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,49,4013,213,164,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,419,188,Wolves,6,False,2021-01-16,2,3,19,90,1,0,0,2,0,0,0,1,0,0,0,16,47.8,10.3,21.0,7.9,48,546,18226,1788,1242,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Rekeem Harper,MID,West Brom,426,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,1154,50074,4793,3639,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Robert Snodgrass,MID,West Brom,428,188,Wolves,2,False,2021-01-16,2,3,19,90,0,0,0,2,0,0,0,0,0,0,0,13,15.2,1.7,24.0,4.1,57,606,6389,842,236,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Romaine Sawyers,MID,West Brom,413,188,Wolves,2,False,2021-01-16,2,3,19,90,0,0,0,2,0,0,0,0,0,0,0,10,5.6,11.5,1.0,1.8,48,141,2804,274,133,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Sam Field,MID,West Brom,423,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-7,1041,4,11,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Sam Johnstone,GK,West Brom,417,188,Wolves,0,False,2021-01-16,2,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,37678,243234,52659,14981,19,West Brom,3,Wolves,2,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Ahmed El-Sayed Hegazy,DEF,West Brom,414,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-123,10064,0,123,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Ainsley Maitland-Niles,DEF,West Brom,15,287,Everton,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,14,17.2,6.8,4.0,2.8,46,11135,73367,13745,2610,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Andy Lonergan,GK,West Brom,639,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,27,2555,365,338,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Branislav Ivanovic,DEF,West Brom,530,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-118,7122,145,263,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Callum Robinson,FWD,West Brom,358,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2227,51512,6484,8711,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Cedric Kipre,DEF,West Brom,499,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-44,3140,0,44,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Charlie Austin,FWD,West Brom,415,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-166,11970,0,166,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Cheikh Diaby,FWD,West Brom,621,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,822,7242,2082,1260,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Conor Gallagher,MID,West Brom,544,287,Everton,2,True,2021-03-04,0,1,26,77,0,0,0,1,0,0,0,0,0,0,0,20,9.0,27.0,16.0,5.2,55,56,4885,728,672,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Conor Townsend,DEF,West Brom,418,287,Everton,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,15,20.6,5.9,2.0,2.9,44,1167,7825,1510,343,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Dara O'Shea,DEF,West Brom,425,287,Everton,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,13,28.0,10.7,0.0,3.9,42,-69,12360,381,450,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Darnell Furlong,DEF,West Brom,422,287,Everton,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,6,15.0,12.8,0.0,2.8,45,3061,19396,4619,1558,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
David Button,GK,West Brom,56,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-15932,285573,2525,18457,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Filip Krovinovic,MID,West Brom,555,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-9,744,0,9,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Grady Diangana,MID,West Brom,446,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-196,13571,121,317,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Hal Robson-Kanu,FWD,West Brom,408,287,Everton,1,True,2021-03-04,0,1,26,12,0,0,0,0,0,0,0,0,0,0,0,3,2.0,12.8,8.0,2.3,52,76,7022,374,298,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Jake Livermore,MID,West Brom,409,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-66,3786,40,106,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Jonathan Leko,MID,West Brom,420,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11,1662,0,11,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kamil Grosicki,MID,West Brom,410,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-30,2347,21,51,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Karlan Grant,FWD,West Brom,582,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,76,2861,397,321,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kenneth Zohore,FWD,West Brom,416,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-24,2449,0,24,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kieran Gibbs,DEF,West Brom,407,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-616,12679,85,701,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kyle Bartley,DEF,West Brom,412,287,Everton,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,16,25.2,10.4,2.0,3.8,44,4783,14791,6176,1393,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Kyle Edwards,MID,West Brom,421,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-70,1853,46,116,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Lee Peltier,DEF,West Brom,600,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-38,5133,329,367,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Matheus Pereira,MID,West Brom,481,287,Everton,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,13,10.0,7.0,35.0,5.2,54,32018,149896,48030,16012,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Matt Phillips,MID,West Brom,411,287,Everton,2,True,2021-03-04,0,1,26,77,0,0,0,1,0,0,0,0,0,0,0,3,5.6,11.8,27.0,4.4,51,-37,3657,173,210,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Mbaye Diagne,FWD,West Brom,648,287,Everton,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,-7,2.2,2.9,42.0,4.7,60,27540,62672,35898,8358,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Okay Yokuslu,MID,West Brom,654,287,Everton,1,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,13,14.4,13.9,0.0,2.8,45,152,568,336,184,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,419,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4526,16421,375,4901,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Rekeem Harper,MID,West Brom,426,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-1057,30018,0,1057,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Robert Snodgrass,MID,West Brom,428,287,Everton,1,True,2021-03-04,0,1,26,12,0,0,0,0,0,0,0,0,0,0,0,3,4.2,1.6,18.0,2.4,56,-248,5596,27,275,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Romaine Sawyers,MID,West Brom,413,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-5,2418,88,93,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Sam Field,MID,West Brom,423,287,Everton,0,True,2021-03-04,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-9,1015,0,9,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
Sam Johnstone,GK,West Brom,417,287,Everton,2,True,2021-03-04,0,1,26,90,0,0,0,1,0,0,0,0,0,2,0,12,14.2,0.0,0.0,1.4,45,12578,190245,23548,10970,26,Everton,2,West Brom,4,18,West Brom,WBA,2,1000,1040,1040,1050,1040,1050
