,GW,player_name,total_points,was_home,team_h,team_h_difficulty,team_h_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,team_a,team_a_difficulty,team_a_score,team_h_strength_attack,team_h_strength_defense,team_h_strength_overall,position,goals_scored,goals_conceded,assists_x,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,selected,value,bonus,bps,transfers_balance,transfers_in,transfers_out,influence,creativity,threat,ict_index,kickoff_time,shots,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup 
3779,27,Joachim Andersen,7,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],DEF,0,0,0,1,0,0,0,0,0,0,90,17319,45,1,29,4477,6123,1646,23.8,10.2,0.0,3.4,2021-03-07,0,1,0.0,0.06253444403409958,0,0.0,0.2515694499015808,0.2515694499015808
3780,27,Josh Maja,2,False,Liverpool,2,0,[1190],[1300],[1245.],Fulham,3,1,[1190],[1300],[1245.],FWD,0,0,0,1,0,0,0,0,0,0,66,99917,55,0,1,-8410,9690,18100,0.0,2.2,59.0,6.0,2021-03-07,4,0,0.8943688869476318,0.0,0,0.8943688869476318,1.0870375633239746,0.1926687061786652
8049,27,Kevin De Bruyne,14,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,2,2,0,0,0,0,0,0,0,0,71,1345202,118,2,45,346002,359655,13653,72.6,17.7,73.0,16.3,2021-03-10,3,1,1.2403359413146973,0.11984781175851822,2,1.2403359413146973,1.5927400588989258,0.7045208811759949
8048,27,Ilkay Gündogan,8,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,1,2,0,0,0,0,0,0,0,0,90,3113365,62,1,43,133344,253772,120428,56.0,36.8,33.0,12.6,2021-03-10,1,3,0.6720618605613708,0.2584100961685181,1,0.6720618605613708,2.083239316940308,1.1527674198150637
8054,27,Sergio Agüero,1,True,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],FWD,0,0,0,0,0,0,0,0,0,0,18,97816,103,0,2,3108,5859,2751,3.0,0.0,17.0,2.0,2021-03-10,1,0,0.05013274401426315,0.0,0,0.05013274401426315,0.05013274401426315,0.0
5418,27,Hamza Choudhury,1,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,0,0,0,0,0,0,0,0,0,1,4045,47,0,3,-10,54,64,0.0,0.0,0.0,0.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
5426,27,Wilfred Ndidi,2,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,1,0,0,0,0,0,0,0,0,90,54282,48,0,12,3883,5287,1404,20.0,4.7,1.0,2.6,2021-03-06,1,0,0.01140605378895998,0.0,0,0.01140605378895998,0.435065507888794,0.4236594438552856
5420,27,Kasper Schmeichel,2,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],GK,0,1,0,0,0,0,1,0,0,0,90,823708,55,0,14,-2919,14065,16984,15.4,0.0,0.0,1.5,2021-03-06,0,0,0.0,0.0,0,0.0,0.02079845406115055,0.02079845406115055
6352,27,James Ward-Prowse,7,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,1,5,0,0,0,0,0,0,0,0,90,728610,59,0,35,137739,161653,23914,50.4,33.8,32.0,11.6,2021-03-10,4,2,0.8548317551612854,0.1202751100063324,0,0.09366291016340256,0.010723380371928215,0.0
6351,27,Jack Stephens,0,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,5,0,0,0,0,0,0,0,0,62,20263,46,0,8,-646,236,882,3.4,3.6,4.0,1.1,2021-03-10,1,0,0.0682063028216362,0.0,0,0.0682063028216362,0.060943465679883964,0.060943465679883964
6350,27,Ibrahima Diallo,1,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,27,1588,45,0,11,-25,46,71,7.0,7.0,0.0,1.4,2021-03-10,0,0,0.0,0.0,0,0.0,0.0,0.0
333,27,Neal Maupay,5,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],FWD,0,1,1,0,0,0,0,0,0,0,78,218822,61,0,14,-10122,8517,18639,16.4,14.7,10.0,4.1,2021-03-06,1,1,0.07566017657518387,0.3800892233848572,0,0.07566017657518387,0.4557493925094605,0.0
9120,27,Carlos Vinicius Alves Morais,0,True,Tottenham,2,4,[],[],[],Crystal Palace,4,1,[],[],[],FWD,0,0,0,0,0,0,0,0,0,1,10,6965,69,0,-1,-400,260,660,0.0,0.3,2.0,0.1,2021-03-07,0,0,0.0,0.0,0,0.0,0.0,0.0
9121,27,Heung-Min Son,5,True,Tottenham,2,4,[],[],[],Crystal Palace,4,1,[],[],[],MID,0,1,1,0,0,0,0,0,0,0,90,4448091,95,0,18,248696,287664,38968,25.0,15.0,22.0,6.2,2021-03-07,2,1,0.3084375560283661,0.6745334267616272,0,0.3084375560283661,1.2695860862731934,0.5546356439590454
332,27,Lewis Dunk,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,0,2,0,0,0,0,0,0,0,0,90,465312,49,0,12,7044,29913,22869,8.4,0.8,22.0,3.1,2021-03-06,1,0,0.07021390646696091,0.0,0,0.07021390646696091,0.059794869273900986,0.059794869273900986
10121,27,Hélder Wander Sousa de Azevedo e Costa,1,False,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,0,2,0,0,0,0,0,0,0,0,45,181171,50,0,-2,-892,1019,1911,0.0,1.0,4.0,0.5,2021-03-08,1,0,0.03262325748801232,0.0,0,0.03262325748801232,0.03262325748801232,0.0
10122,27,Raphael Dias Belloli,2,False,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,0,2,0,0,0,0,0,0,0,0,90,837804,54,0,13,91604,130876,39272,15.4,17.4,48.0,8.1,2021-03-08,4,1,0.2570733428001404,0.3673812448978424,0,0.2570733428001404,0.9328656196594238,0.30841100215911865
337,27,Yves Bissouma,2,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,2,0,0,0,0,0,0,0,0,90,121400,44,0,8,1353,4034,2681,3.0,0.8,0.0,0.4,2021-03-06,0,0,0.0,0.0,0,0.0,0.059794869273900986,0.059794869273900986
6349,27,Che Adams,6,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],FWD,1,5,0,0,0,0,0,0,0,0,90,365318,58,0,25,15823,39119,23296,31.4,22.9,19.0,7.3,2021-03-10,1,2,0.4106513261795044,0.12563057243824005,1,0.4106513261795044,0.5362818837165833,0.0
6348,27,Caleb Watts,1,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,0,0,0,0,0,0,0,0,0,18,341,45,0,2,25,50,25,0.0,0.4,0.0,0.0,2021-03-10,0,0,0.0,0.0,0,0.0,0.0,0.0
331,27,Leandro Trossard,2,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,2,0,0,0,0,0,0,0,0,90,55410,57,0,3,1728,5210,3482,8.8,9.0,2.0,2.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.09941261261701584,0.09941261261701584
324,27,Adam Lallana,9,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,1,2,0,0,0,0,0,0,0,0,90,21739,62,2,27,-15,250,265,48.0,2.9,50.0,10.1,2021-03-06,4,0,0.5565866231918335,0.0,1,0.5565866231918335,0.5392966866493225,0.0
6353,27,Jannik Vestergaard,3,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,5,1,0,0,0,0,0,0,0,90,281133,47,0,25,34798,40821,6023,23.8,0.6,19.0,4.3,2021-03-10,1,0,0.052068810909986496,0.0,0,0.052068810909986496,0.0,0.0
325,27,Alexis Mac Allister,2,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,1,0,0,0,0,0,0,0,0,67,3243,53,0,7,4,163,159,10.6,13.1,8.0,3.2,2021-03-06,0,1,0.0,0.059794869273900986,0,0.0,0.059794869273900986,0.0
327,27,Ben White,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,0,2,0,0,0,0,0,0,0,0,90,182072,44,0,12,-801,7821,8622,9.8,0.1,2.0,1.2,2021-03-06,0,0,0.0,0.0,0,0.0,0.059794869273900986,0.059794869273900986
328,27,Danny Welbeck,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],FWD,0,1,0,0,0,0,0,0,0,0,11,21603,55,0,3,-212,1256,1468,0.2,0.1,2.0,0.2,2021-03-06,0,0,0.0,0.0,0,0.0,0.09941261261701584,0.09941261261701584
329,27,Dan Burn,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,0,2,0,0,0,0,0,0,0,0,90,61191,42,0,21,2237,4548,2311,23.6,2.1,2.0,2.8,2021-03-06,0,0,0.0,0.0,0,0.0,0.3800892233848572,0.3800892233848572
10073,27,David Luiz Moreira Marinho,2,False,Burnley,3,1,[1040],[1040],[1040.],Arsenal,2,1,[1040],[1040],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,90,68830,54,0,15,5953,7166,1213,14.4,0.8,0.0,1.5,2021-03-06,0,0,0.0,0.0,0,0.0,0.7596311569213867,0.7596311569213867
330,27,Joël Veltman,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,0,2,0,0,0,0,0,0,0,0,90,85005,43,0,3,7861,14185,6324,6.8,1.7,6.0,1.5,2021-03-06,1,0,0.052249792963266366,0.0,0,0.052249792963266366,0.059794869273900986,0.059794869273900986
6336,27,Ibrahima Diallo,3,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,1588,45,0,10,-25,46,71,10.6,22.8,2.0,3.5,2021-03-06,0,2,0.0,0.06379292160272597,0,0.0,0.5860958099365234,0.5417654514312744
6337,27,James Ward-Prowse,11,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],MID,1,0,0,1,0,0,0,0,0,0,90,728610,59,3,36,137739,161653,23914,40.8,1.8,17.0,6.0,2021-03-06,1,0,0.7611688375473022,0.0,0,0.0,0.5860958099365234,0.5860958099365234
6338,27,Jannik Vestergaard,5,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,0,0,1,0,0,0,0,0,1,90,281133,47,0,23,34798,40821,6023,16.4,0.2,4.0,2.1,2021-03-06,0,0,0.0,0.0,0,0.0,0.06379292160272597,0.06379292160272597
10074,27,Willian Borges Da Silva,6,False,Burnley,3,1,[1040],[1040],[1040.],Arsenal,2,1,[1040],[1040],[1040.],MID,0,1,1,0,0,0,0,0,0,0,68,223636,75,1,18,5739,7194,1455,18.6,15.0,2.0,3.6,2021-03-06,0,1,0.0,0.09134751558303833,0,0.0,0.2510576844215393,0.15971015393733978
4117,27,Alexandre Lacazette,1,False,Burnley,3,1,[1040],[1040],[1040.],Arsenal,2,1,[1040],[1040],[1040.],FWD,0,0,0,0,0,0,0,0,0,0,27,342388,81,0,3,19723,32282,12559,0.6,0.6,4.0,0.5,2021-03-06,0,0,0.0,0.0,0,0.0,0.3543184697628021,0.3543184697628021
6339,27,Jan Bednarek,6,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],DEF,0,0,0,1,0,0,0,0,0,0,90,543034,49,0,23,2116,24585,22469,26.8,0.4,0.0,2.7,2021-03-06,0,0,0.0,0.0,0,0.0,0.5223028659820557,0.5223028659820557
4118,27,Bernd Leno,5,False,Burnley,3,1,[1040],[1040],[1040.],Arsenal,2,1,[1040],[1040],[1040.],GK,0,1,0,0,0,0,4,0,0,0,90,544986,50,2,19,4052,12590,8538,26.8,0.0,0.0,2.7,2021-03-06,0,0,0.0,0.0,0,0.0,0.17534273862838745,0.17534273862838745
4119,27,Bukayo Saka,1,False,Burnley,3,1,[1040],[1040],[1040.],Arsenal,2,1,[1040],[1040],[1040.],MID,0,1,0,0,0,0,0,0,0,1,90,787502,52,0,4,109855,139560,29705,3.8,19.5,63.0,8.6,2021-03-06,4,1,0.8473031520843506,0.3543184697628021,0,0.8473031520843506,1.6123306751251218,0.7650275826454163
4120,27,Calum Chambers,2,False,Burnley,3,1,[1040],[1040],[1040.],Arsenal,2,1,[1040],[1040],[1040.],DEF,0,1,0,0,0,0,0,0,0,0,90,2819,45,0,14,8,121,113,21.4,26.9,2.0,5.0,2021-03-06,0,2,0.0,0.09957797080278397,0,0.0,0.7883977890014648,0.7883977890014648
326,27,Alireza Jahanbakhsh,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,0,0,0,0,0,0,0,0,0,1,2539,54,0,3,0,25,25,0.0,0.3,0.0,0.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
5419,27,Jamie Vardy,2,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],FWD,0,1,0,0,0,0,0,0,0,0,90,1636044,102,0,7,-32641,59552,92193,5.0,15.1,7.0,2.7,2021-03-06,1,1,0.07801053673028946,0.02079845406115055,0,0.07801053673028946,0.09880899637937546,0.0
6354,27,Jan Bednarek,0,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,5,0,0,0,0,0,0,0,0,90,543034,49,0,17,2116,24585,22469,22.0,0.9,0.0,2.3,2021-03-10,0,0,0.0,0.0,0,0.0,0.010723380371928215,0.010723380371928215
6356,27,Moussa Djenepo,1,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,3,0,0,0,0,0,0,0,0,45,4465,54,0,6,63,250,187,2.2,0.8,6.0,0.9,2021-03-10,1,0,0.11490719020366667,0.0,0,0.11490719020366667,0.12563057243824005,0.010723380371928215
5421,27,Kelechi Iheanacho,9,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],FWD,1,1,0,0,0,0,0,0,0,0,90,34083,56,3,31,8538,9907,1369,35.8,15.3,25.0,7.6,2021-03-06,2,1,0.4193028509616852,0.07801053673028946,1,0.4193028509616852,0.5181118249893188,0.02079845406115055
5422,27,Marc Albrighton,4,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,0,1,0,0,0,0,0,0,0,18,9782,52,0,15,309,710,401,18.0,14.8,0.0,3.3,2021-03-06,0,1,0.0,0.4201627969741821,0,0.0,0.0,0.0
5423,27,Sidnei Tavares,2,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,1,0,0,0,0,0,0,0,0,71,49,45,0,7,30,35,5,9.6,1.2,9.0,2.0,2021-03-06,1,0,0.02079845406115055,0.0,0,0.02079845406115055,0.02079845406115055,0.0
5424,27,Timothy Castagne,2,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,0,1,0,0,0,0,0,0,0,0,90,330306,57,0,12,6097,10519,4422,23.6,13.7,2.0,3.9,2021-03-06,0,1,0.0,0.04672706127166748,0,0.0,0.09781073033809662,0.05108366534113884
5425,27,Wesley Fofana,2,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],DEF,0,1,0,0,0,0,0,0,0,0,90,24686,50,0,17,1043,1936,893,22.8,14.3,0.0,3.7,2021-03-06,0,1,0.0,0.05108366534113884,0,0.0,0.07188212126493454,0.07188212126493454
5427,27,Youri Tielemans,4,False,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,1,1,0,0,0,0,0,0,1,90,297165,64,0,17,84381,94335,9954,26.8,29.3,4.0,6.0,2021-03-06,0,2,0.0,0.4098197221755981,0,0.0,0.3725757896900177,0.0
1255,27,Vladimir Coufal,6,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],DEF,0,0,0,1,0,0,0,0,0,0,90,435880,46,0,19,9199,23389,14190,3.6,0.5,0.0,0.4,2021-03-08,0,0,0.0,0.0,0,0.0,0.035694405436515815,0.035694405436515815
1254,27,Tomas Soucek,3,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,0,0,0,1,0,0,0,0,0,0,90,1091209,53,0,13,36980,85368,48388,20.4,10.8,10.0,4.1,2021-03-08,1,1,0.09083013981580734,0.031399618834257126,0,0.09083013981580734,0.12222976237535475,0.0
1253,27,Pablo Fornals,3,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,0,0,0,1,0,0,0,0,0,0,90,44505,59,0,6,-265,741,1006,6.0,11.8,15.0,3.3,2021-03-08,2,1,0.041104931384325034,0.018233031034469604,0,0.041104931384325034,0.08006956428289412,0.035694405436515815
336,27,Steven Alzate,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,1,0,0,0,0,0,0,0,0,22,53358,42,0,2,1650,4175,2525,0.4,1.2,0.0,0.2,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
1252,27,Michail Antonio,2,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],FWD,0,0,0,1,0,0,0,0,0,0,90,1008896,65,0,5,180148,199623,19475,7.0,26.9,4.0,3.8,2021-03-08,0,2,0.0,0.11697226762771605,0,0.0,0.1743561625480652,0.05738389119505882
1251,27,Lukasz Fabianski,6,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],GK,0,0,0,1,0,0,2,0,0,0,90,251145,50,0,23,-20624,741,21365,18.2,0.0,0.0,1.8,2021-03-08,0,0,0.0,0.0,0,0.0,0.0,0.0
335,27,Robert Sánchez,1,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],GK,0,2,0,0,0,0,2,0,0,0,90,242162,45,0,11,903,9838,8935,11.0,0.0,0.0,1.1,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
1250,27,Jesse Lingard,5,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,1,0,0,1,0,1,0,0,0,1,86,711809,60,0,11,443156,455281,12125,39.6,24.6,56.0,12.0,2021-03-08,3,2,1.4699250459671018,0.0811489075422287,1,0.7087562680244446,0.09307829290628432,0.05738389119505882
6355,27,Mohammed Salisu,0,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,5,0,0,0,0,0,0,0,0,90,7542,43,0,12,1022,1227,205,16.2,12.8,0.0,2.9,2021-03-10,0,1,0.0,0.05022008344531058,0,0.0,0.05022008344531058,0.0
2960,27,Mason Holgate,0,False,Chelsea,4,2,[1260],[1250],[1255.],Everton,4,0,[1260],[1250],[1255.],DEF,0,2,0,0,0,0,0,0,0,1,90,84657,48,0,6,-1325,2923,4248,3.0,1.3,0.0,0.4,2021-03-08,0,0,0.0,0.0,0,0.0,0.015207724645733832,0.015207724645733832
2962,27,Tom Davies,0,False,Chelsea,4,2,[1260],[1250],[1255.],Everton,4,0,[1260],[1250],[1255.],MID,0,1,0,0,0,0,0,0,0,1,34,7051,52,0,0,-220,47,267,0.8,11.5,8.0,2.0,2021-03-08,1,1,0.013135111890733242,0.015207724645733832,0,0.013135111890733242,0.10510730743408203,0.0919722020626068
1249,27,Jarrod Bowen,1,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,0,0,0,0,0,0,0,0,0,0,17,129995,60,0,4,-2666,2784,5450,6.4,0.1,7.0,1.4,2021-03-08,1,0,0.014923227950930597,0.0,0,0.014923227950930597,0.014923227950930597,0.0
334,27,Pascal Groß,2,True,Brighton,4,1,[1150],[1100],[1125.],Leicester,3,2,[1150],[1100],[1125.],MID,0,2,0,0,0,0,0,0,0,0,90,22497,58,0,11,88,1861,1773,12.6,54.8,8.0,7.5,2021-03-06,0,4,0.0,0.2446124702692032,0,0.0,0.23486766219139105,0.15920747816562653
6360,27,Stuart Armstrong,5,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,5,1,0,0,0,0,0,0,0,71,34176,55,0,18,7094,8669,1575,5.6,2.9,28.0,3.7,2021-03-10,2,0,0.08626364171504974,0.0,0,0.08626364171504974,0.07680851966142654,0.0
6359,27,Ryan Bertrand,0,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],DEF,0,5,0,0,0,0,0,0,0,0,90,77567,50,0,13,6624,8759,2135,7.4,2.1,2.0,1.2,2021-03-10,0,0,0.0,0.0,0,0.0,0.0,0.0
1247,27,Declan Rice,3,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],MID,0,0,0,1,0,0,0,0,0,0,90,176142,47,0,10,3804,7605,3801,13.8,0.9,37.0,5.2,2021-03-08,3,0,0.14666974544525144,0.0,0,0.14666974544525144,0.035694405436515815,0.035694405436515815
1246,27,Craig Dawson,13,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],DEF,1,0,0,1,0,0,0,0,0,0,90,77982,45,1,28,1148,4943,3795,48.6,0.2,67.0,11.6,2021-03-08,2,0,0.9527961015701294,0.0,1,0.9527961015701294,0.0,0.0
1245,27,Ben Johnson,1,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],DEF,0,0,0,0,0,0,0,0,0,0,3,200264,39,0,3,2212,7622,5410,0.0,0.0,0.0,0.0,2021-03-08,0,0,0.0,0.0,0,0.0,0.0,0.0
1244,27,Aaron Cresswell,12,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],DEF,0,0,1,1,0,0,0,0,0,0,90,2033246,58,3,44,48508,85189,36681,33.0,36.8,8.0,7.8,2021-03-08,1,2,0.0681978166103363,0.9527961015701294,0,0.0681978166103363,0.14821402728557587,0.14821402728557587
6358,27,Nathan Tella,1,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,2,0,0,0,0,0,0,0,0,45,24375,43,0,3,245,713,468,1.2,1.7,2.0,0.5,2021-03-10,0,0,0.0,0.0,0,0.0,0.0,0.0
6357,27,Nathan Redmond,2,False,Manchester City,2,5,[],[],[],Southampton,5,2,[],[],[],MID,0,5,0,0,0,0,0,0,0,0,90,18416,64,0,13,4390,5045,655,12.6,12.0,21.0,4.6,2021-03-10,1,1,0.05022008344531058,0.07680851966142654,0,0.05022008344531058,0.2526591718196869,0.12563057243824005
6333,27,Che Adams,6,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,1,0,0,1,0,0,0,0,0,0,77,365318,58,0,26,15823,39119,23296,43.8,11.5,47.0,10.2,2021-03-06,3,1,0.5316083431243896,0.017424553632736206,1,0.5316083431243896,0.5490328669548035,0.0
6334,27,Danny Ings,1,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],FWD,0,0,0,0,0,0,0,0,0,0,12,873434,84,0,3,57572,100249,42677,0.0,0.3,0.0,0.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
6335,27,Fraser Forster,6,False,Sheffield United,2,0,[],[],[],Southampton,2,2,[],[],[],GK,0,0,0,1,0,0,2,0,0,0,90,461845,40,0,26,10427,17962,7535,19.6,0.0,0.0,2.0,2021-03-06,0,0,0.0,0.0,0,0.0,0.0,0.0
2961,27,Michael Keane,1,False,Chelsea,4,2,[1260],[1250],[1255.],Everton,4,0,[1260],[1250],[1255.],DEF,0,2,0,0,0,0,0,0,0,0,90,521272,51,0,16,3210,18875,15665,23.8,0.1,4.0,2.8,2021-03-08,0,0,0.0,0.0,0,0.0,0.015207724645733832,0.015207724645733832
1248,27,Issa Diop,6,True,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],DEF,0,0,0,1,0,0,0,0,0,0,90,37930,43,0,27,1495,2304,809,25.2,0.2,2.0,2.7,2021-03-08,0,0,0.0,0.0,0,0.0,0.06709402799606322,0.06709402799606322
3371,27,Harry Winks,2,True,Tottenham,2,4,[],[],[],Crystal Palace,4,1,[],[],[],MID,0,1,0,0,0,0,0,0,0,0,69,7807,51,0,11,-40,61,101,8.4,3.8,0.0,1.2,2021-03-07,0,0,0.0,0.0,0,0.0,0.4862187504768372,0.4862187504768372
4494,27,Ezgjan Alioski,1,False,West Ham,3,2,[1140],[1260],[1200.],Leeds,4,0,[1140],[1260],[1200.],DEF,0,0,0,0,0,0,0,0,0,0,45,155695,44,0,12,-8617,1802,10419,15.0,39.7,2.0,5.7,2021-03-08,0,3,0.0,0.2192944884300232,0,0.0,0.5418537259101868,0.4554478228092194
8956,27,Nélson Cabral Semedo,6,False,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],DEF,0,0,0,1,0,0,0,0,0,0,90,170509,52,0,19,-4696,4462,9158,3.2,3.9,2.0,0.9,2021-03-06,0,0,0.0,0.0,0,0.0,0.009949107654392721,0.009949107654392721
8955,27,João Filipe Iria Santos Moutinho,3,False,Aston Villa,2,0,[1120],[1080],[1100.],Wolverhampton Wanderers,3,0,[1120],[1080],[1100.],MID,0,0,0,1,0,0,0,0,0,0,90,69708,52,0,18,251,1049,798,19.6,37.5,0.0,5.7,2021-03-06,0,2,0.0,0.08339209109544754,0,0.0,0.021462921053171158,0.0
5891,27,Sam Johnstone,8,True,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],GK,0,0,0,1,0,0,5,0,0,0,90,203076,45,1,31,11361,17207,5846,39.4,0.0,0.0,3.9,2021-03-07,0,0,0.0,0.0,0,0.0,0.01561173051595688,0.01561173051595688
5890,27,Okay Yokuslu,3,True,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,691,45,0,21,125,251,126,20.4,14.4,9.0,4.4,2021-03-07,2,1,0.040693651884794235,0.022883623838424686,0,0.040693651884794235,0.14868853986263275,0.08511126786470412
5889,27,Mbaye Diagne,2,True,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],FWD,0,0,0,1,0,0,0,0,0,0,83,57017,60,0,-4,-4389,6292,10681,3.6,4.3,44.0,5.2,2021-03-07,4,0,0.5980896949768066,0.0,0,0.5980896949768066,0.5086362957954407,0.031332887709140785
5888,27,Matt Phillips,3,True,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,82,3864,51,0,10,190,319,129,8.0,22.8,15.0,4.6,2021-03-07,2,1,0.517924427986145,0.06564738601446153,0,0.517924427986145,0.5408080220222473,0.022883623838424686
5887,27,Matheus Pereira,3,True,West Bromwich Albion,2,0,[],[],[],Newcastle,2,0,[],[],[],MID,0,0,0,1,0,0,0,0,0,0,90,142158,54,0,13,-6568,8500,15068,13.4,32.1,23.0,6.9,2021-03-07,1,2,0.06949953734874725,0.16527485847473145,0,0.06949953734874725,0.9176254868507384,0.886292576789856
