player_name,position_x,team,FPL_ID,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists_x,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,GW,team_a,team_a_difficulty,team_h,team_h_difficulty,id_x,name,short_name,strength,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,strength_overall_away,strength_overall_home,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,date,id_y,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup 
Daniel Ceballos Fernández,MID,Arsenal,501,69,Aston Villa,1,True,2020-11-08,0,3,8,45,0,0,0,2,0,0,0,0,0,0,0,4,8.4,2.2,1.0,1.2,49,-12767,102454,2126,14893,8,Aston Villa,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.023565575480461117,41,Sub,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427386,0.0,0,0,0,0.023565575480461117,0.0,0.0
Edward Nketiah,FWD,Arsenal,22,69,Aston Villa,1,True,2020-11-08,0,3,8,25,0,0,0,2,0,0,0,0,0,0,0,4,4.4,20.9,24.0,4.9,56,-2833,49054,1891,4724,8,Aston Villa,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.10663608461618423,22,Sub,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427387,0.0957065299153328,0,2,0,0.10663608461618423,0.20234261453151706,0.0
Gabriel Magalhães,DEF,Arsenal,494,69,Aston Villa,1,True,2020-11-08,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,14,22.2,0.8,4.0,2.7,51,16887,868612,41119,24232,8,Aston Villa,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DC,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427376,0.0,0,0,0,0.0,0.23957708477973935,0.23957708477973935
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,69,Aston Villa,2,True,2020-11-08,0,3,8,90,0,0,0,3,0,0,0,0,0,0,0,12,10.6,13.6,1.0,2.5,44,11037,122825,20099,9062,8,Aston Villa,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.04784277454018593,90,MC,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427381,0.04430898651480675,0,1,0,0.04784277454018593,0.15992578864097595,0.06777402013540268
Nicolas Pépé,MID,Arsenal,18,69,Aston Villa,1,True,2020-11-08,0,3,8,25,0,0,0,2,0,0,0,0,0,0,0,2,2.4,1.1,21.0,2.5,77,-3964,60944,1918,5882,8,Aston Villa,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,2,0.0957065299153328,22,Sub,Arsenal,Aston Villa,0,3,2020-11-08,14505,2020,427388,0.0,0,0,0,0.0957065299153328,0.0957065299153328,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,82,Leeds,3,False,2020-11-22,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,12,14.2,1.3,2.0,1.8,49,-10767,92147,1997,12764,9,Arsenal,3,Leeds,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,2,0.05356073006987572,90,DMC,Leeds,Arsenal,0,0,2020-11-22,14518,2020,428838,0.0,0,0,0,0.05356073006987572,0.1896599978208542,0.17193615436553955
Gabriel Magalhães,DEF,Arsenal,494,82,Leeds,6,False,2020-11-22,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,22,18.0,0.2,6.0,2.4,51,-23821,845048,19312,43133,9,Arsenal,3,Leeds,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.0601622425019741,90,DC,Leeds,Arsenal,0,0,2020-11-22,14518,2020,428835,0.0,0,0,0,0.0601622425019741,0.0,0.0
Joseph Willock,MID,Arsenal,20,82,Leeds,1,False,2020-11-22,0,0,9,56,0,0,0,0,0,0,0,0,0,0,0,1,2.8,2.2,2.0,0.7,48,-126,5783,314,440,9,Arsenal,3,Leeds,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,57,AMC,Leeds,Arsenal,0,0,2020-11-22,14518,2020,428841,0.0,0,0,0,0.0,0.07426711171865462,0.07426711171865462
Nicolas Pépé,MID,Arsenal,18,82,Leeds,-2,False,2020-11-22,0,0,9,50,0,0,0,0,0,0,0,0,1,0,0,-8,0.0,16.0,1.0,1.6,76,-3125,59165,1315,4440,9,Arsenal,3,Leeds,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.013865693472325802,51,AMR,Leeds,Arsenal,0,0,2020-11-22,14518,2020,428840,0.0601622425019741,0,1,0,0.013865693472325802,0.07040895521640778,0.0565432645380497
Daniel Ceballos Fernández,MID,Arsenal,501,89,Wolverhampton Wanderers,2,True,2020-11-29,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,12,8.6,7.5,2.0,1.8,49,-2977,90464,2640,5617,10,Wolverhampton Wanderers,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DMC,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,14525,2020,430663,0.0,0,0,0,0.0,0.5271641016006471,0.5271641016006471
Gabriel Magalhães,DEF,Arsenal,494,89,Wolverhampton Wanderers,8,True,2020-11-29,1,2,10,90,1,0,0,2,0,0,0,0,0,0,1,26,55.0,1.7,19.0,7.6,51,-5839,845745,13923,19762,10,Wolverhampton Wanderers,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,1,1,0.06681899726390839,90,DC,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,14525,2020,430661,0.0,0,0,1,0.06681899726390839,0.4339685142040253,0.4339685142040253
Joseph Willock,MID,Arsenal,20,89,Wolverhampton Wanderers,2,True,2020-11-29,1,2,10,90,0,0,0,2,0,0,0,0,0,0,0,12,8.8,4.3,28.0,4.1,48,20,5891,293,273,10,Wolverhampton Wanderers,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.03627850115299225,90,AMC,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,14525,2020,430666,0.0,0,0,0,0.03627850115299225,0.0931955873966217,0.05691708996891976
Daniel Ceballos Fernández,MID,Arsenal,501,106,Tottenham,1,False,2020-12-06,2,0,11,45,0,0,0,0,0,0,0,0,0,0,0,11,7.2,5.3,0.0,1.3,48,-5330,85145,1961,7291,11,Arsenal,4,Tottenham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,44,Sub,Tottenham,Arsenal,2,0,2020-12-06,14542,2020,432198,0.0,0,0,0,0.0,0.13769973814487454,0.13769973814487454
Edward Nketiah,FWD,Arsenal,22,106,Tottenham,1,False,2020-12-06,2,0,11,15,0,0,0,0,0,0,0,0,0,0,0,2,2.2,10.8,4.0,1.7,55,-2223,43049,790,3013,11,Arsenal,4,Tottenham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,14,Sub,Tottenham,Arsenal,2,0,2020-12-06,14542,2020,432199,0.05252788960933685,0,1,0,0.0,0.05252788960933685,0.0
Gabriel Magalhães,DEF,Arsenal,494,106,Tottenham,1,False,2020-12-06,2,0,11,90,0,0,0,2,0,0,0,0,0,0,0,20,18.4,2.9,2.0,2.3,51,24901,876182,47308,22407,11,Arsenal,4,Tottenham,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DC,Tottenham,Arsenal,2,0,2020-12-06,14542,2020,432189,0.0,0,0,0,0.0,0.15266044437885284,0.15266044437885284
Daniel Ceballos Fernández,MID,Arsenal,501,109,Burnley,1,True,2020-12-13,0,1,12,30,0,0,0,1,0,0,0,0,0,0,0,3,6.6,15.5,4.0,2.6,48,-3267,82541,2188,5455,12,Burnley,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,29,Sub,Arsenal,Burnley,0,1,2020-12-13,14554,2020,434065,0.04218936339020729,0,1,0,0.0,0.046339750289916985,0.046339750289916985
Edward Nketiah,FWD,Arsenal,22,109,Burnley,1,True,2020-12-13,0,1,12,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,55,-881,42578,1286,2167,12,Burnley,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,6,Sub,Arsenal,Burnley,0,1,2020-12-13,14554,2020,434067,0.0,0,0,0,0.0,0.027046004310250282,0.027046004310250282
Gabriel Magalhães,DEF,Arsenal,494,109,Burnley,2,True,2020-12-13,0,1,12,90,0,0,0,1,0,0,0,0,0,0,0,7,19.0,0.3,26.0,4.5,51,11249,896140,43732,32483,12,Burnley,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,3,0.43936541676521296,90,DC,Arsenal,Burnley,0,1,2020-12-13,14554,2020,434056,0.0,0,0,0,0.43936541676521296,0.5393447279930115,0.5249113440513611
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,109,Burnley,1,True,2020-12-13,0,1,12,90,0,0,0,1,0,0,0,1,0,0,0,12,16.0,15.3,0.0,3.1,44,-652,102339,5076,5728,12,Burnley,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DMC,Arsenal,Burnley,0,1,2020-12-13,14554,2020,434059,0.02372067235410213,0,1,0,0.0,0.4391368627548218,0.4391368627548218
Daniel Ceballos Fernández,MID,Arsenal,501,119,Southampton,1,True,2020-12-16,1,1,13,66,0,0,0,1,0,0,0,1,0,0,0,12,12.0,21.7,11.0,4.5,48,-3039,79616,1228,4267,13,Southampton,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,2,0.026274727657437325,69,MC,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434826,0.10563379526138306,0,2,0,0.026274727657437325,0.16253210604190824,0.0695250853896141
Edward Nketiah,FWD,Arsenal,22,119,Southampton,6,True,2020-12-16,1,1,13,64,0,1,0,1,0,0,0,0,0,0,1,21,24.2,21.8,17.0,6.3,55,-596,42140,861,1457,13,Southampton,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.03890150785446167,67,FW,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434828,0.3894970417022705,1,2,0,0.03890150785446167,0.4590221345424652,0.03062357939779758
Gabriel Magalhães,DEF,Arsenal,494,119,Southampton,-1,True,2020-12-16,1,1,13,61,0,0,0,1,0,0,0,0,1,0,0,6,7.0,10.2,0.0,1.7,51,-38120,854955,11815,49935,13,Southampton,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,64,DC,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434820,0.03062357939779758,0,1,0,0.0,0.44434618949890137,0.44434618949890137
Joseph Willock,MID,Arsenal,20,119,Southampton,1,True,2020-12-16,1,1,13,23,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.1,0.0,0.1,48,-84,5759,116,200,13,Southampton,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,21,Sub,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434832,0.0,0,0,0,0.0,0.0,0.0
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,119,Southampton,2,True,2020-12-16,1,1,13,90,0,0,0,1,0,0,0,0,0,0,0,11,8.0,2.4,0.0,1.0,44,181,102971,4661,4480,13,Southampton,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434825,0.0,0,0,0,0.0,0.22223228216171265,0.22223228216171265
Nicolas Pépé,MID,Arsenal,18,119,Southampton,2,True,2020-12-16,1,1,13,84,0,0,0,1,0,0,0,0,0,0,0,6,5.4,1.9,40.0,4.7,76,713,49173,1419,706,13,Southampton,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,3,0.16603556275367734,87,FWR,Arsenal,Southampton,1,1,2020-12-16,14555,2020,434827,0.0,0,0,0,0.16603556275367734,0.18333077430725095,0.03062357939779758
Daniel Ceballos Fernández,MID,Arsenal,501,133,Everton,2,False,2020-12-19,2,1,14,90,0,0,0,2,0,0,0,0,0,0,0,14,17.4,14.6,6.0,3.8,48,-3482,76341,875,4357,14,Arsenal,3,Everton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,MC,Everton,Arsenal,2,1,2020-12-19,14569,2020,436201,0.04820775240659714,0,1,0,0.0,0.19005809724330905,0.19005809724330905
Edward Nketiah,FWD,Arsenal,22,133,Everton,2,False,2020-12-19,2,1,14,75,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.3,27.0,2.7,55,440,42821,1769,1329,14,Arsenal,3,Everton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,2,0.09296191483736037,77,FW,Everton,Arsenal,2,1,2020-12-19,14569,2020,436203,0.0,0,0,0,0.09296191483736037,0.17625440657138824,0.08329249173402786
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,133,Everton,1,False,2020-12-19,2,1,14,19,0,0,0,0,0,0,0,0,0,0,0,2,1.4,1.8,6.0,0.9,49,255,2439,340,85,14,Arsenal,3,Everton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.05721409246325492,18,Sub,Everton,Arsenal,2,1,2020-12-19,14569,2020,436205,0.0,0,0,0,0.05721409246325492,0.08544375002384186,0.02822965383529663
Joseph Willock,MID,Arsenal,20,133,Everton,0,False,2020-12-19,2,1,14,26,0,0,0,0,0,0,0,1,0,0,0,-3,4.2,12.3,10.0,2.7,48,-116,5677,94,210,14,Arsenal,3,Everton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.05439629033207893,25,Sub,Everton,Arsenal,2,1,2020-12-19,14569,2020,436207,0.019367942586541176,0,1,0,0.05439629033207893,0.15751102566719055,0.08374679833650589
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,133,Everton,1,False,2020-12-19,2,1,14,63,0,0,0,2,0,0,0,1,0,0,0,12,7.6,2.2,0.0,1.0,44,-1450,102019,3560,5010,14,Arsenal,3,Everton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,65,MC,Everton,Arsenal,2,1,2020-12-19,14569,2020,436200,0.0,0,0,0,0.0,0.10327059030532837,0.10327059030532837
Nicolas Pépé,MID,Arsenal,18,133,Everton,8,False,2020-12-19,2,1,14,70,1,0,0,2,0,0,0,0,0,0,1,26,31.0,4.3,28.0,6.3,76,371,49800,1131,760,14,Arsenal,3,Everton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,1,2,0.7757281064987183,72,FWR,Everton,Arsenal,2,1,2020-12-19,14569,2020,436202,0.0,0,0,0,0.014559286646544932,0.11437627673149107,0.09981699287891388
Emile Smith Rowe,MID,Arsenal,23,139,Chelsea,6,True,2020-12-26,3,1,15,64,0,1,1,0,0,0,0,0,0,0,0,11,19.2,23.9,4.0,4.7,44,-218,17002,531,749,15,Chelsea,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.13898657262325287,66,AMC,Arsenal,Chelsea,3,1,2020-12-26,14575,2020,438136,0.10579783469438553,1,2,0,0.13898657262325287,0.2447843998670578,0.0
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,139,Chelsea,3,True,2020-12-26,3,1,15,70,0,0,1,0,0,0,0,0,0,0,0,2,9.4,1.1,58.0,6.9,49,5371,8127,5769,398,15,Chelsea,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,4,0.3177256286144257,72,AML,Arsenal,Chelsea,3,1,2020-12-26,14575,2020,438137,0.0,0,0,0,0.3177256286144257,0.3177256286144257,0.0
Joseph Willock,MID,Arsenal,20,139,Chelsea,1,True,2020-12-26,3,1,15,25,0,0,0,1,0,0,0,0,0,0,0,1,4.2,10.5,6.0,2.1,47,-22,5739,249,271,15,Chelsea,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.05429177731275559,24,Sub,Arsenal,Chelsea,3,1,2020-12-26,14575,2020,438140,0.042131070047616966,0,1,0,0.05429177731275559,0.09642285108566284,0.0
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,139,Chelsea,2,True,2020-12-26,3,1,15,90,0,0,0,1,0,0,0,0,0,0,0,11,4.0,1.4,4.0,0.9,44,866,104186,7568,6702,15,Chelsea,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.06317851692438126,90,DMC,Arsenal,Chelsea,3,1,2020-12-26,14575,2020,438133,0.0,0,0,0,0.06317851692438126,0.06540512293577194,0.06540512293577194
Nicolas Pépé,MID,Arsenal,18,139,Chelsea,1,True,2020-12-26,3,1,15,19,0,0,0,1,0,0,0,0,0,0,0,7,7.0,0.3,0.0,0.7,76,838,51388,2151,1313,15,Chelsea,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,18,Sub,Arsenal,Chelsea,3,1,2020-12-26,14575,2020,438141,0.0,0,0,0,0.0,0.0,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,149,Brighton,1,False,2020-12-29,0,1,16,9,0,0,0,0,0,0,0,0,0,0,0,2,7.2,0.8,0.0,0.8,47,-2272,73363,1451,3723,16,Arsenal,3,Brighton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,9,Sub,Brighton,Arsenal,0,1,2020-12-29,14585,2020,438401,0.0,0,0,0,0.0,0.0,0.0
Emile Smith Rowe,MID,Arsenal,23,149,Brighton,3,False,2020-12-29,0,1,16,88,0,0,1,0,0,0,0,0,0,0,0,13,9.0,23.7,2.0,3.5,44,7408,25098,8347,939,16,Arsenal,3,Brighton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,89,AMC,Brighton,Arsenal,0,1,2020-12-29,14585,2020,438397,0.11332414299249648,0,2,0,0.0,0.8458279967308044,0.7325038909912109
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,149,Brighton,3,False,2020-12-29,0,1,16,65,0,0,1,0,0,0,0,0,0,0,0,5,0.0,0.8,4.0,0.4,49,41351,50710,42429,1078,16,Arsenal,3,Brighton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.0561932884156704,66,AML,Brighton,Arsenal,0,1,2020-12-29,14585,2020,438398,0.0,0,0,0,0.0561932884156704,0.7222816944122314,0.6660884022712708
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,149,Brighton,3,False,2020-12-29,0,1,16,90,0,0,1,0,0,0,0,0,0,0,0,11,6.0,2.2,0.0,0.8,44,3708,108519,8246,4538,16,Arsenal,3,Brighton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,90,DMC,Brighton,Arsenal,0,1,2020-12-29,14585,2020,438394,0.0,0,0,0,0.0,0.3531186878681183,0.3531186878681183
Daniel Ceballos Fernández,MID,Arsenal,501,168,West Bromwich Albion,2,False,2021-01-02,0,4,17,90,0,0,1,0,0,0,0,1,0,0,0,20,25.0,36.3,1.0,6.2,47,-2630,70937,1365,3995,17,Arsenal,2,West Bromwich Albion,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.015975596383213997,90,DMC,West Bromwich Albion,Arsenal,0,4,2021-01-02,14600,2020,439298,0.41345360875129705,0,3,0,0.015975596383213997,1.8634032011032104,1.5158828496932983
Emile Smith Rowe,MID,Arsenal,23,168,West Bromwich Albion,9,False,2021-01-02,0,4,17,76,0,2,1,0,0,0,0,0,0,0,0,32,25.6,23.9,26.0,7.6,44,11153,36415,14188,3035,17,Arsenal,2,West Bromwich Albion,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.09581580758094788,79,AMC,West Bromwich Albion,Arsenal,0,4,2021-01-02,14600,2020,439301,0.8938776254653931,1,2,0,0.09581580758094788,1.7995409965515137,1.6877496242523191
Joseph Willock,MID,Arsenal,20,168,West Bromwich Albion,1,False,2021-01-02,0,4,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,6.0,0.4,47,-97,5698,139,236,17,Arsenal,2,West Bromwich Albion,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.097945436835289,11,Sub,West Bromwich Albion,Arsenal,0,4,2021-01-02,14600,2020,439306,0.0,0,0,0,0.097945436835289,0.097945436835289,0.0
Daniel Ceballos Fernández,MID,Arsenal,501,169,Crystal Palace,3,True,2021-01-14,0,0,18,68,0,0,1,0,0,0,0,0,0,0,0,18,12.6,14.3,0.0,2.7,47,-1108,72026,3977,5085,18,Crystal Palace,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,70,DMC,Arsenal,Crystal Palace,0,0,2021-01-14,14605,2020,441961,0.04023576527833938,0,1,0,0.0,0.0,0.0
Edward Nketiah,FWD,Arsenal,22,169,Crystal Palace,1,True,2021-01-14,0,0,18,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,4.0,0.3,55,1105,46549,4416,3311,18,Crystal Palace,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.044367488473653786,8,Sub,Arsenal,Crystal Palace,0,0,2021-01-14,14605,2020,441968,0.0,0,0,0,0.044367488473653786,0.0,0.0
Emile Smith Rowe,MID,Arsenal,23,169,Crystal Palace,3,True,2021-01-14,0,0,18,90,0,0,1,0,0,0,0,0,0,0,0,9,6.6,5.3,14.0,2.6,44,141708,408204,160130,18422,18,Crystal Palace,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.02386144176125526,90,AMC,Arsenal,Crystal Palace,0,0,2021-01-14,14605,2020,441964,0.0,0,0,0,0.02386144176125526,0.0354013592004776,0.0354013592004776
Nicolas Pépé,MID,Arsenal,18,169,Crystal Palace,1,True,2021-01-14,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0,5,1.2,3.0,3.0,0.7,76,-1069,52028,1546,2615,18,Crystal Palace,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.011207742616534231,24,Sub,Arsenal,Crystal Palace,0,0,2021-01-14,14605,2020,441969,0.0,0,0,0,0.011207742616534231,0.01594415120780468,0.01594415120780468
Emile Smith Rowe,MID,Arsenal,23,179,Newcastle,6,True,2021-01-18,3,0,19,81,0,1,1,0,0,0,0,0,0,0,0,26,25.4,48.6,4.0,7.8,45,51999,219564,80084,28085,19,Newcastle,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,82,AMC,Arsenal,Newcastle United,3,0,2021-01-18,14615,2020,443041,0.2471495568752289,1,4,0,0.0,0.30501484870910645,0.11752632260322572
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,179,Newcastle,1,True,2021-01-18,3,0,19,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,4.0,0.4,49,-18639,27692,467,19106,19,Newcastle,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.04425649717450142,8,Sub,Arsenal,Newcastle United,3,0,2021-01-18,14615,2020,443045,0.0,0,0,0,0.04425649717450142,0.04425649717450142,0.0
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,179,Newcastle,1,True,2021-01-18,3,0,19,23,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0.9,0.0,0.6,44,-8098,95472,2606,10704,19,Newcastle,4,Arsenal,2,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,23,Sub,Arsenal,Newcastle United,3,0,2021-01-18,14615,2020,443046,0.0,0,0,0,0.0,0.04425649717450142,0.04425649717450142
Emile Smith Rowe,MID,Arsenal,23,197,Southampton,2,False,2021-01-26,1,3,20,71,0,0,0,1,0,0,0,0,0,0,0,11,7.4,5.8,18.0,3.1,45,65532,290496,101301,35769,20,Arsenal,2,Southampton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.05644816160202025,74,AMC,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445028,0.0,0,0,0,0.05644816160202025,0.1587546020746231,0.10230644047260284
Joseph Willock,MID,Arsenal,20,197,Southampton,1,False,2021-01-26,1,3,20,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,47,-122,5589,160,282,20,Arsenal,2,Southampton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,1,Sub,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445033,0.0,0,0,0,0.0,0.0,0.0
Mohamed Naser El Sayed Elneny,MID,Arsenal,526,197,Southampton,1,False,2021-01-26,1,3,20,12,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.0,0.0,1.2,44,-7979,89291,1947,9926,20,Arsenal,2,Southampton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,10,Sub,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445032,0.13430126011371613,0,1,0,0.0,0.13430126011371613,0.0
Nicolas Pépé,MID,Arsenal,18,197,Southampton,6,False,2021-01-26,1,3,20,90,1,0,0,1,0,0,0,1,0,0,0,20,44.4,3.1,29.0,7.7,76,-984,49777,558,1542,20,Arsenal,2,Southampton,3,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,1,2,0.479509025812149,90,AML,Southampton,Arsenal,1,3,2021-01-26,14632,2020,445029,0.0,0,0,1,0.479509025812149,0.5359571576118469,0.05644816160202025
Edward Nketiah,FWD,Arsenal,22,199,Manchester United,1,True,2021-01-30,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,54,-987,40838,571,1558,21,Manchester United,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,1,Sub,Arsenal,Manchester United,0,0,2021-01-30,14635,2020,445866,0.0,0,0,0,0.0,0.0,0.0
Emile Smith Rowe,MID,Arsenal,23,199,Manchester United,3,True,2021-01-30,0,0,21,82,0,0,1,0,0,0,0,0,0,0,0,14,17.6,24.2,17.0,5.9,45,-87304,201113,6424,93728,21,Manchester United,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,1,0.0644783154129982,84,AMC,Arsenal,Manchester United,0,0,2021-01-30,14635,2020,445861,0.15739651024341586,0,2,0,0.0644783154129982,0.3343847990036011,0.1921035498380661
Gabriel Teodoro Martinelli Silva,MID,Arsenal,26,199,Manchester United,1,True,2021-01-30,0,0,21,45,0,0,0,0,0,0,0,0,0,0,0,8,7.6,13.6,4.0,2.5,49,-6656,16714,358,7014,21,Manchester United,4,Arsenal,4,1,Arsenal,ARS,4,1150,1130,1210,1220,1250,1200,0,0,0.0,47,AML,Arsenal,Manchester United,0,0,2021-01-30,14635,2020,445862,0.01862845942378044,0,1,0,0.0,0.01862845942378044,0.0
