,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,penalties_missed,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,transfers_in,influence,creativity,threat,ict_index,position_DEF,position_FWD,position_GK,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle 
15647,Adrián San Miguel del Castillo,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,980,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15648,Adam Lallana,28,2020-02-29,1,0,1,0,0,0,0,0,0,0,0,29,57,0,8,32,5.2,5.3,9.0,2.0,0,0,0,1,0,0,0
15649,Adam Idah,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,191,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15650,Akin Famewo,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,16,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15651,Alexander Tettey,28,2020-02-28,3,0,0,0,1,0,0,0,0,0,0,90,45,0,12,1317,10.0,2.7,10.0,2.3,0,0,0,1,0,0,0
15652,Archie Mair,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,88,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15653,Ben Godfrey,28,2020-02-28,6,0,0,0,1,0,0,0,0,0,0,90,44,0,26,116,17.8,0.3,17.0,3.5,1,0,0,0,0,0,0
15654,Christoph Zimmermann,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,14,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15655,Dennis Srbeny,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,12,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15656,Emiliano Buendía,28,2020-02-28,3,0,0,0,1,0,0,0,0,0,0,90,60,0,16,815,23.4,23.4,16.0,6.3,0,0,0,1,0,0,0
15657,Grant Hanley,28,2020-02-28,5,0,0,0,1,0,0,0,0,0,1,90,40,0,25,12291,25.4,0.1,0.0,2.6,1,0,0,0,0,0,0
15658,Ibrahim Amadou,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,13,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15659,Jamal Lewis,28,2020-02-28,15,1,0,0,1,0,0,0,0,0,0,90,44,3,43,122,50.2,1.9,17.0,6.9,1,0,0,0,0,0,0
15660,Alex Oxlade-Chamberlain,28,2020-02-29,2,0,2,0,0,0,0,0,0,0,0,64,62,0,8,5867,5.2,25.6,10.0,4.1,0,0,0,1,0,0,0
15661,Josip Drmic,28,2020-02-28,1,0,0,0,0,0,0,0,0,0,0,9,53,0,1,47,5.0,0.3,52.0,5.7,0,1,0,0,0,0,0
15662,Lukas Rupp,28,2020-02-28,1,0,0,0,0,0,0,0,0,0,0,22,45,0,7,139,8.2,10.5,0.0,1.9,0,0,0,1,0,0,0
15663,Marco Stiepermann,28,2020-02-28,1,0,0,0,0,0,0,0,0,0,0,3,51,0,3,26,0.2,0.1,0.0,0.0,0,0,0,1,0,0,0
15664,Mario Vrancic,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,72,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15665,Maximillian Aarons,28,2020-02-28,11,0,0,1,1,0,0,0,0,0,0,90,43,2,30,1468,38.2,15.2,4.0,5.7,1,0,0,0,0,0,0
15666,Michael McGovern,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1067,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15667,Moritz Leitner,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,499,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15668,Ondrej Duda,28,2020-02-28,3,0,0,0,1,0,0,0,0,0,0,86,48,0,14,207,24.4,36.0,34.0,9.4,0,0,0,1,0,0,0
15669,Onel Hernández,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15670,Patrick Roberts,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,10,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15671,Philip Heise,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,410,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15672,Ralf Fahrmann,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,60,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15673,Sam Byram,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,10,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15674,Teemu Pukki,28,2020-02-28,2,0,0,0,1,0,0,0,0,0,0,80,65,0,4,15550,0.0,1.1,19.0,1.9,0,1,0,0,0,0,0
15675,Kenny McLean,28,2020-02-28,3,0,0,0,1,0,0,0,0,0,0,90,48,0,14,187,19.0,4.6,2.0,2.6,0,0,0,1,0,0,0
15676,Nathan Redmond,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,81,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15677,Alisson Ramses Becker,28,2020-02-29,1,0,3,0,0,0,0,2,0,0,0,90,62,0,16,12183,17.0,0.0,0.0,1.7,0,0,1,0,0,0,0
15678,Tudor Baluta,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,35,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15679,Adam Webster,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,44,0,17,7824,31.4,20.8,6.0,5.8,1,0,0,0,0,0,0
15680,Alexis Mac Allister,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,153,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15681,Alireza Jahanbakhsh,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,12,58,0,7,111,1.6,0.8,21.0,2.3,0,0,0,1,0,0,0
15682,Anthony Knockaert,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15683,Beram Kayal,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,173,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15684,Bernardo Fernandes da Silva Junior,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,77,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15685,Dale Stephens,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,352,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15686,Dan Burn,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,45,0,16,642,28.6,21.8,4.0,5.4,1,0,0,0,0,0,0
15687,David Button,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,19060,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15688,Davy Pröpper,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,48,0,17,1412,27.2,43.6,2.0,7.3,0,0,0,1,0,0,0
15689,Ezequiel Schelotto,28,2020-02-29,-1,0,0,0,0,0,0,0,0,0,1,0,40,0,-3,5151,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15690,Florin Andone,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,17,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15691,Gaëtan Bong,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,8,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15692,Yves Bissouma,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,81,50,0,11,49,14.4,3.1,1.0,1.9,0,0,0,1,0,0,0
15693,Glenn Murray,28,2020-02-29,1,0,1,0,0,0,0,0,0,0,0,24,54,0,3,1240,0.6,1.3,27.0,2.9,0,1,0,0,0,0,0
15694,Jürgen Locadia,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,12,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15695,Leandro Trossard,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,58,0,10,1550,4.4,12.3,3.0,2.0,0,0,0,1,0,0,0
15696,Leon Balogun,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,6,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15697,Lewis Dunk,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,48,0,18,24082,17.0,10.9,81.0,10.9,1,0,0,0,0,0,0
15698,Martín Montoya,28,2020-02-29,1,0,1,0,0,0,0,0,0,0,1,77,44,0,10,404,13.2,61.4,4.0,7.9,1,0,0,0,0,0,0
15699,Mathew Ryan,28,2020-02-29,2,0,1,0,0,0,0,2,0,0,0,90,48,0,12,7262,18.6,0.0,0.0,1.9,0,0,1,0,0,0,0
15700,Matthew Clarke,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15701,Neal Maupay,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,58,0,0,22873,13.2,3.2,72.0,8.8,0,1,0,0,0,0,0
15702,Pascal Groß,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1788,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15703,Shane Duffy,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,742,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15704,Solomon March,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,65,46,0,-6,211,9.2,14.9,61.0,8.5,0,0,0,1,0,0,0
15705,Steven Alzate,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,8,45,0,8,297,8.2,1.4,4.0,1.4,0,0,0,1,0,0,0
15706,Tariq Lamptey,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,430,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15707,José Heriberto Izquierdo Mena,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15708,Timm Klose,28,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15709,Moussa Djenepo,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1539,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15710,Michael Obafemi,28,2020-02-29,6,1,3,0,0,0,0,0,0,0,0,67,49,0,26,159,30.2,3.2,21.0,5.4,0,1,0,0,0,0,0
15711,Sam Woods,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,23,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15712,Patrick van Aanholt,28,2020-02-29,8,0,0,0,1,0,0,0,0,0,0,90,55,2,32,48251,32.8,29.6,4.0,6.6,1,0,0,0,0,0,0
15713,Nya Kirby,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,28,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15714,Max Meyer,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,34,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15715,Martin Kelly,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,13360,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15716,Mamadou Sakho,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,7,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15717,Luke Dreher,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,489,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15718,Luka Milivojevic,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,82,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15719,Jordan Ayew,28,2020-02-29,7,1,0,0,1,0,0,0,0,0,0,90,50,1,28,28492,37.4,12.1,19.0,6.9,0,1,0,0,0,0,0
15720,Joel Ward,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,43,0,22,10275,9.8,1.1,0.0,1.1,1,0,0,0,0,0,0
15721,Jeffrey Schlupp,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,49,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15722,James Tomkins,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,10,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15723,James McCarthy,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,45,43,0,10,7614,8.8,32.8,0.0,4.2,0,0,0,1,0,0,0
15724,James McArthur,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,52,0,11,799,24.6,15.4,0.0,4.0,0,0,0,1,0,0,0
15725,James Daly,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,62,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15726,Jairo Riedewald,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,45,45,0,2,61,1.4,0.2,1.0,0.3,0,0,0,1,0,0,0
15727,Giovanni McGregor,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,197,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15728,Gary Cahill,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,44,0,18,6171,21.2,0.2,41.0,6.2,1,0,0,0,0,0,0
15729,Connor Wickham,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,489,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15730,Christian Benteke,28,2020-02-29,4,0,0,1,1,0,0,0,0,0,1,86,57,0,12,1368,22.4,24.3,50.0,9.7,0,1,0,0,0,0,0
15731,Cheikhou Kouyaté,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,49,0,2,167,22.0,2.9,33.0,5.8,0,0,0,1,0,0,0
15732,Cenk Tosun,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,3,57,0,6,288,4.4,10.5,2.0,1.7,0,1,0,0,0,0,0
15733,Brandon Pierrick,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,23,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15734,Andros Townsend,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,394,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15735,Will Hughes,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,53,0,6,49,10.0,11.2,22.0,4.3,0,0,0,1,0,0,0
15736,Troy Deeney,28,2020-02-29,11,1,0,1,1,0,0,0,0,0,0,90,62,2,34,1864,55.6,11.2,40.0,10.7,0,1,0,0,0,0,0
15737,Tom Cleverley,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,29,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15738,Scott Dann,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,43,0,21,571,19.8,0.0,4.0,2.4,1,0,0,0,0,0,0
15739,Stephen Henderson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,905,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15740,Tyrick Mitchell,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,235,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15741,Vicente Guaita,28,2020-02-29,11,0,0,0,1,0,0,8,0,0,0,90,51,3,37,4530,50.2,0.0,0.0,5.0,0,0,1,0,0,0,0
15742,Caoimhin Kelleher,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,7,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15743,Curtis Jones,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,22,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15744,Dejan Lovren,28,2020-02-29,1,0,3,0,0,0,0,0,0,0,0,90,53,0,13,37,20.4,7.2,0.0,2.8,1,0,0,0,0,0,0
15745,Divock Origi,28,2020-02-29,1,0,1,0,0,0,0,0,0,0,0,25,52,0,5,668,4.4,16.3,0.0,2.1,0,1,0,0,0,0,0
15746,Fabio Henrique Tavares,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,90,54,0,13,1400,7.8,6.7,0.0,1.5,0,0,0,1,0,0,0
15747,Georginio Wijnaldum,28,2020-02-29,2,0,2,0,0,0,0,0,0,0,0,60,54,0,14,11809,6.0,2.3,0.0,0.8,0,0,0,1,0,0,0
15748,Harvey Elliott,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,11,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15749,James Milner,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,102,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15750,Joel Matip,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,168,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15751,Jordan Henderson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,661,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15752,Joseph Gomez,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,20170,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15753,Ki-Jana Hoever,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15754,Mohamed Salah,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,90,128,0,5,57735,0.0,3.3,30.0,3.3,0,0,0,1,0,0,0
15755,Jarrod Bowen,28,2020-02-29,9,1,1,0,0,0,0,0,0,0,0,77,65,2,35,925,50.2,15.1,63.0,12.8,0,0,0,1,0,0,0
15756,Naby Keita,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,410,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15757,Neco Williams,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,332,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15758,Rafael Camacho,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,8,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15759,Rhian Brewster,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,791,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15760,Roberto Firmino,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,78,97,0,7,48771,3.0,2.4,12.0,1.7,0,1,0,0,0,0,0
15761,Sadio Mané,28,2020-02-29,2,0,3,0,0,0,0,0,0,0,0,90,124,0,5,147564,4.6,4.2,8.0,1.7,0,0,0,1,0,0,0
15762,Simon Mignolet,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,7,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15763,Takumi Minamino,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,11,62,0,4,116,1.4,1.4,0.0,0.3,0,0,0,1,0,0,0
15764,Trent Alexander-Arnold,28,2020-02-29,1,0,3,0,0,0,0,0,0,0,0,90,77,0,6,67152,1.6,7.9,3.0,1.3,1,0,0,0,0,0,0
15765,Virgil van Dijk,28,2020-02-29,1,0,3,0,0,0,0,0,0,0,0,90,66,0,16,30707,24.0,14.0,1.0,3.9,1,0,0,0,0,0,0
15766,Xherdan Shaqiri,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,4,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15767,Wilfried Zaha,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,68,0,-5,29457,0.6,1.4,37.0,3.9,0,0,0,1,0,0,0
15768,Wayne Hennessey,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,374,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15769,Víctor Camarasa,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,108,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15770,Nathaniel Phillips,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15771,Javier Hernández Balcázar,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,10,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15772,Jeremy Ngakia,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,40,0,9,2249,15.4,0.1,0.0,1.6,1,0,0,0,0,0,0
15773,Joseph Anang,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,271,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15774,Marc Navarro,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,579,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15775,Ken Sema,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15776,João Pedro Junqueira de Jesus,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,99,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15777,José Holebas,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,77,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15778,Ismaïla Sarr,28,2020-02-29,19,2,0,1,1,0,0,0,0,0,0,81,62,3,54,774,82.8,12.8,72.0,16.8,0,0,0,1,0,0,0
15779,Isaac Success Ajayi,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,151,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15780,Ignacio Pussetto,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,8,47,0,5,11,4.0,0.0,0.0,0.4,0,0,0,1,0,0,0
15781,Heurelho da Silva Gomes,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,85,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15782,Gerard Deulofeu,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,36,61,0,3,2319,1.8,11.1,11.0,2.4,0,1,0,0,0,0,0
15783,Francisco Femenía Far,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,42,0,22,29,10.8,1.6,0.0,1.2,1,0,0,0,0,0,0
15784,Etienne Capoue,28,2020-02-29,3,0,0,0,1,0,0,0,0,0,0,90,48,0,14,1672,22.0,14.1,2.0,3.8,0,0,0,1,0,0,0
15785,Domingos Quina,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,42,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15786,Dimitri Foulquier,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,43,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15787,Nathaniel Chalobah,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,1,44,0,3,131,0.2,0.1,0.0,0.0,0,0,0,1,0,0,0
15788,Daryl Janmaat,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1854,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15789,Craig Dawson,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,84,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15790,Craig Cathcart,28,2020-02-29,6,0,0,0,1,0,0,0,0,0,0,90,44,0,26,2724,21.6,0.1,0.0,2.2,1,0,0,0,0,0,0
15791,Christian Kabasele,28,2020-02-29,7,0,0,0,1,0,0,0,0,0,0,90,43,1,29,417,33.0,10.0,0.0,4.3,1,0,0,0,0,0,0
15792,Ben Foster,28,2020-02-29,6,0,0,0,1,0,0,1,0,0,0,90,49,0,23,1502,10.2,0.0,0.0,1.0,0,0,1,0,0,0,0
15793,Ayotomiwa Dele-Bashiru,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,94,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15794,Andre Gray,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,152,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15795,Adrian Mariappa,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,208,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15796,Adam Masina,28,2020-02-29,7,0,0,0,1,0,0,0,0,0,0,90,43,1,29,324,20.8,25.2,2.0,4.8,1,0,0,0,0,0,0
15797,Abdoulaye Doucouré,28,2020-02-29,6,0,0,1,1,0,0,0,0,0,0,88,57,0,20,6673,21.0,23.0,25.0,6.9,0,0,0,1,0,0,0
15798,Kevin Danso,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,59,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15799,Kyle Walker-Peters,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,321,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15800,Mario Lemina,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,63,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15801,Maya Yoshida,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,15,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
15802,Danny Welbeck,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,123,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15803,Mohamed Elyounoussi,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,27,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15804,Pontus Dahlberg,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,29,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15805,Angus Gunn,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,1346,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
15806,Lukasz Fabianski,28,2020-02-29,2,0,1,0,0,0,0,1,0,0,0,90,49,0,9,2987,5.0,0.0,0.0,0.5,0,0,1,0,0,0,0
15807,Roberto Pereyra,28,2020-02-29,1,0,0,0,0,0,0,0,0,0,0,53,56,0,6,647,8.6,12.0,0.0,2.1,0,0,0,1,0,0,0
15808,Manuel Lanzini,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,225,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
15809,Marko Arnautovic,28,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,20,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
15810,Mark Noble,28,2020-02-29,2,0,1,0,0,0,0,0,0,0,0,90,50,0,11,5175,9.4,12.3,0.0,2.2,0,0,0,1,0,0,0
15811,Michail Antonio,28,2020-02-29,11,1,1,1,0,0,0,0,0,0,0,90,69,1,34,3934,65.8,49.1,46.0,16.1,0,0,0,1,0,0,0
