,player_name,GW,kickoff_time,total_points,goals_scored,goals_conceded,assists,clean_sheets,penalties_saved,saves,own_goals,red_cards,yellow_cards,minutes,value,bonus,bps,influence,creativity,threat,ict_index,key_passes,xG,xA,npg,npxG,xGChain,xGBuildup,position_DEF,position_FWD,position_MID,team_h_Arsenal,team_h_Manchester City,team_h_Newcastle 
6556,Philip Billing,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,90,50,0,8,26.6,22.1,39.0,8.8,2,0.4006464779376984,0.13152135908603668,0,0.4006464779376984,0.13152135908603668,0.025195963680744168,0,0,1,0,0,0
6557,Bernard Anício Caldeira Duarte,24,2020-01-21,6,0,0,1,1,0,0,0,0,0,82,64,0,16,28.6,27.5,28.0,8.4,2,0.490105926990509,0.4151999354362488,0,0.490105926990509,0.932936429977417,0.02763056755065918,0,0,1,0,0,0
6558,Nathan Aké,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,90,48,0,11,26.4,0.1,5.0,3.2,0,0.07396448403596878,0.0,0,0.07396448403596878,0.07396448403596878,0.0,1,0,0,0,0,0
6559,Jefferson Lerma,24,2020-01-21,1,0,1,0,0,0,0,0,0,1,90,48,0,5,3.0,2.0,1.0,0.6,0,0.025195963680744168,0.0,0,0.025195963680744168,0.13118988275527954,0.10599392652511597,0,0,1,0,0,0
6560,Lys Mousset,24,2020-01-21,1,0,1,0,0,0,0,0,0,0,31,47,0,0,3.2,0.8,19.0,2.3,0,0.1010572835803032,0.0,0,0.1010572835803032,0.6871718168258667,0.5861145853996277,0,1,0,0,0,0
6561,Mohamed Salah,24,2020-01-23,2,0,1,0,0,0,0,0,0,0,84,124,0,12,10.8,18.5,86.0,11.5,1,0.5431440472602844,0.055600747466087334,0,0.5431440472602844,0.6550807356834412,0.11193666607141496,0,0,1,0,0,0
6562,Roberto Firmino,24,2020-01-23,7,1,1,0,0,0,0,0,0,0,90,95,1,34,51.4,27.1,73.0,15.2,2,0.8597580790519714,0.18319509923458105,1,0.8597580790519714,0.7382743358612059,0.3371844291687012,0,1,0,0,0,0
6563,John Lundstram,24,2020-01-21,1,0,0,0,0,0,0,0,0,0,12,51,0,2,0.0,0.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
6564,John Fleck,24,2020-01-21,1,0,1,0,0,0,0,0,0,1,90,50,0,3,6.6,6.0,0.0,1.3,0,0.0,0.0,0,0.0,0.5861145853996277,0.5861145853996277,0,0,1,0,0,0
6565,John Egan,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,90,45,0,11,13.2,0.1,18.0,3.1,0,0.07646108418703079,0.0,0,0.07646108418703079,0.0,0.0,1,0,0,0,0,0
6566,Oriol Romeu Vidal,24,2020-01-21,2,0,0,0,1,0,0,0,0,1,69,43,0,9,13.0,23.5,0.0,3.7,2,0.0,0.04251041263341904,0,0.0,0.11654119938611986,0.09145505726337433,0,0,1,0,0,0
6567,George Baldock,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,90,51,0,21,16.6,15.1,0.0,3.2,1,0.0,0.011310401372611523,0,0.0,0.0,0.0,1,0,0,0,0,0
6568,Enda Stevens,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,90,51,0,14,16.6,20.1,4.0,4.1,1,0.0,0.5861145853996277,0,0.0,0.5861145853996277,0.5861145853996277,1,0,0,0,0,0
6569,Dean Henderson,24,2020-01-21,11,0,1,0,0,1,4,0,0,0,90,49,3,31,54.0,0.0,0.0,5.4,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0
6570,Chris Basham,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,77,45,0,3,1.2,11.1,10.0,2.2,1,0.011310401372611523,0.07646108418703079,0,0.011310401372611523,0.0,0.0,1,0,0,0,0,0
6571,Callum Robinson,24,2020-01-21,1,0,0,0,0,0,0,0,0,0,12,50,0,2,2.0,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6572,Billy Sharp,24,2020-01-21,1,0,0,0,0,0,0,0,0,0,58,56,0,-3,0.0,1.8,12.0,1.4,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0
6573,Virgil van Dijk,24,2020-01-29,6,0,0,0,1,0,0,0,0,0,90,64,0,27,20.6,1.6,0.0,2.2,0,0.0,0.0,0,0.0,0.11454663425683975,0.11454663425683975,1,0,0,0,0,0
6574,Sadio Mané,24,2020-01-23,1,0,0,0,0,0,0,0,0,0,32,124,0,6,5.4,17.0,4.0,2.6,1,0.0,0.10965202748775482,0,0.0,0.0,0.0,0,0,1,0,0,0
6575,Trent Alexander-Arnold,24,2020-01-29,7,0,0,0,1,0,0,0,0,0,77,76,1,29,17.2,42.1,2.0,6.1,2,0.0,0.14947491884231567,0,0.0,0.6179119348526001,0.582983672618866,1,0,0,0,0,0
6576,Roberto Firmino,24,2020-01-29,2,0,0,0,1,0,0,0,0,0,90,95,0,5,15.2,19.3,31.0,6.6,1,0.657996416091919,0.0768907368183136,0,0.657996416091919,1.0649821758270264,0.5556930303573608,0,1,0,0,0,0
6577,Naby Keita,24,2020-01-29,1,0,0,0,0,0,0,0,0,0,13,58,0,3,4.4,0.4,7.0,1.2,0,0.0768907368183136,0.0,0,0.0768907368183136,0.0768907368183136,0.0,0,0,1,0,0,0
6578,Aaron Ramsdale,24,2020-01-21,4,0,1,0,0,0,7,0,0,0,90,47,0,24,45.2,0.0,0.0,4.5,0,0.0,0.0,0,0.0,0.0944080576300621,0.0944080576300621,0,0,0,0,0,0
6579,Adam Smith,24,2020-01-21,2,0,1,0,0,0,0,0,0,0,90,43,0,9,13.4,0.7,2.0,1.6,0,0.0,0.0,0,0.0,0.10599392652511597,0.10599392652511597,1,0,0,0,0,0
6580,Callum Wilson,24,2020-01-21,8,1,1,0,0,0,0,0,0,0,90,74,2,31,39.8,24.3,31.0,9.5,2,0.8986471891403198,0.12676610052585602,1,0.8986471891403198,1.156603217124939,0.22559794783592224,0,1,0,0,0,0
6581,Dan Gosling,24,2020-01-21,1,0,0,0,0,0,0,0,0,0,5,49,0,3,2.0,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6582,Diego Rico,24,2020-01-21,5,0,1,1,0,0,0,0,0,0,90,43,0,17,9.6,1.1,4.0,1.5,0,0.10599392652511597,0.0,0,0.10599392652511597,0.21231931447982788,0.10632538795471193,1,0,0,0,0,0
6583,Dominic Solanke,24,2020-01-21,8,0,1,2,0,0,0,0,0,0,84,52,0,21,21.6,21.1,28.0,7.1,2,0.10632538795471193,0.20240439474582672,0,0.10632538795471193,0.40313783288002014,0.0944080576300621,0,1,0,0,0,0
6584,Harry Wilson,24,2020-01-21,9,1,1,0,0,0,0,0,0,0,88,58,2,31,43.8,13.4,73.0,13.0,1,0.285682737827301,0.026691872626543045,1,0.285682737827301,0.3558623790740967,0.10599392652511597,0,0,1,0,0,0
6585,Lewis Cook,24,2020-01-21,1,0,0,0,0,0,0,0,0,0,1,50,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6586,Pablo Fornals,24,2020-01-22,1,0,2,0,0,0,0,0,0,0,45,60,0,5,6.4,3.9,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6587,Sam Byram,24,2020-01-22,1,0,2,0,0,0,0,0,0,0,90,44,0,12,18.6,22.3,4.0,4.5,2,0.0,0.1411527544260025,0,0.0,0.1411527544260025,0.0,1,0,0,0,0,0
6588,Robert Snodgrass,24,2020-01-22,1,0,2,0,0,0,0,0,0,0,45,52,0,6,2.2,0.2,18.0,2.0,0,0.07871726900339128,0.0,0,0.07871726900339128,0.07871726900339128,0.0,0,0,1,0,0,0
6589,Angelo Ogbonna,24,2020-01-29,1,0,2,0,0,0,0,0,0,0,90,45,0,6,16.8,0.0,7.0,2.4,0,0.5642509460449219,0.0,0,0.5642509460449219,0.06391076743602753,0.06391076743602753,1,0,0,0,0,0
6590,Arthur Masuaku,24,2020-01-29,1,0,2,0,0,0,0,0,0,0,90,42,0,8,21.0,4.1,6.0,3.1,0,0.0,0.0,0,0.0,0.07893389463424683,0.07893389463424683,1,0,0,0,0,0
6591,Aaron Cresswell,24,2020-01-29,1,0,2,0,0,0,0,0,0,0,90,47,0,11,12.6,4.3,0.0,1.7,0,0.0,0.0,0,0.0,0.07893389463424683,0.07893389463424683,1,0,0,0,0,0
6592,Declan Rice,24,2020-01-29,2,0,2,0,0,0,0,0,0,0,90,47,0,15,25.6,20.1,36.0,8.2,1,0.09164682030677797,0.06391076743602753,0,0.09164682030677797,0.15352731943130493,0.015023124404251575,0,0,1,0,0,0
6593,Pablo Zabaleta,24,2020-01-22,0,0,4,0,0,0,0,0,0,0,90,42,0,8,9.0,0.4,0.0,0.9,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
6594,Sébastien Haller,24,2020-01-22,5,0,4,1,0,0,0,0,0,0,90,70,0,11,8.6,22.3,12.0,4.3,2,0.0,0.18141081929206848,0,0.0,0.18141081929206848,0.0,0,1,0,0,0,0
6595,Ciaran Clark,25,2020-02-01,6,0,0,0,1,0,0,0,0,0,90,43,0,26,28.2,0.8,0.0,2.9,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,1
6596,Allan Saint-Maximin,25,2020-02-01,3,0,0,0,1,0,0,0,0,0,78,54,0,12,23.6,12.8,61.0,9.7,1,0.15169063210487366,0.02887745387852192,0,0.15169063210487366,0.1805680990219116,0.0,0,0,1,0,0,1
6597,Arthur Masuaku,25,2020-02-01,0,0,2,0,0,0,0,0,0,0,16,42,0,3,0.8,0.5,2.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0
6598,Declan Rice,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,90,47,0,11,18.2,11.3,0.0,3.0,1,0.0,0.11736679822206494,0,0.0,0.14108142256736755,0.14108142256736755,0,0,1,0,0,0
6599,Issa Diop,25,2020-02-01,7,1,3,0,0,0,0,0,0,0,90,44,0,20,49.4,0.3,17.0,6.7,0,0.3905787765979767,0.0,1,0.3905787765979767,0.0,0.0,1,0,0,0,0,0
6600,Mason Greenwood,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,18,44,0,2,1.2,1.0,15.0,1.7,0,0.08791954070329666,0.0,0,0.08791954070329666,0.08791954070329666,0.06951027363538742,0,1,0,0,0,0
6601,Manuel Lanzini,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,5,62,0,1,0.2,0.1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6602,Mark Noble,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,90,50,0,15,15.6,22.7,2.0,4.0,2,0.0,0.3022003471851349,0,0.0,0.15992027521133426,0.15992027521133426,0,0,1,0,0,0
6603,Michail Antonio,25,2020-02-01,2,0,1,0,0,0,0,0,0,0,73,69,0,5,9.2,6.1,67.0,8.2,0,0.4184358716011048,0.0,0,0.4184358716011048,0.3814396858215332,0.1120847687125206,0,0,1,0,0,0
6604,Juan Mata,25,2020-02-01,3,0,0,0,1,0,0,0,0,0,87,62,0,9,4.4,11.6,9.0,2.5,0,0.039785511791706085,0.0,0,0.039785511791706085,0.05819478258490561,0.018409272655844692,0,0,1,0,0,0
6605,Luke Shaw,25,2020-02-01,5,0,0,0,1,0,0,0,0,1,90,54,0,26,18.8,31.6,4.0,5.4,2,0.0,0.10215647518634796,0,0.0,0.16035126149654388,0.12770505249500275,1,0,0,0,0,0
6606,Lukasz Fabianski,25,2020-02-01,2,0,3,0,0,0,4,0,0,0,90,49,0,13,26.6,0.0,0.0,2.7,0,0.0,0.0,0,0.0,0.1120847687125206,0.1120847687125206,0,0,0,0,0,0
6607,Robert Snodgrass,25,2020-02-01,18,2,3,1,0,0,0,0,0,0,84,52,3,58,91.6,30.2,27.0,14.9,2,0.14047300815582275,0.4275749921798706,2,0.14047300815582275,0.24582499265670776,0.12299761176109315,0,0,1,0,0,0
6608,Pablo Fornals,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,5,60,0,4,1.2,0.3,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6609,Danny Rose,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,11,53,0,3,2.6,0.3,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,1
6610,Ryan Fredericks,25,2020-02-01,1,0,3,0,0,0,0,0,0,0,90,44,0,15,20.2,5.9,0.0,2.6,0,0.0,0.0,0,0.0,0.09928299486637117,0.09928299486637117,1,0,0,0,0,0
6611,Sébastien Haller,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,90,70,0,10,11.8,22.3,8.0,4.2,2,0.0,0.13579939305782318,0,0.0,0.3524491786956787,0.2166497856378556,0,1,0,0,0,0
6612,Tomas Soucek,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,84,50,0,7,21.6,12.0,39.0,7.3,1,0.35825204849243164,0.09928299486637117,0,0.35825204849243164,0.21597199141979206,0.02371462248265744,0,0,1,0,0,0
6613,Ricardo Domingos Barbosa Pereira,25,2020-02-01,1,0,2,0,0,0,0,0,0,0,90,63,0,5,10.6,2.5,10.0,2.3,0,0.010839343070983887,0.0,0,0.010839343070983887,0.09192049503326416,0.08108115196228027,1,0,0,0,0,0
6614,Pascal Groß,25,2020-02-01,9,1,3,0,0,0,0,0,0,0,90,63,2,34,51.6,57.9,20.0,13.0,4,0.14963331818580627,0.4493629336357117,1,0.14963331818580627,1.317130446434021,1.2281252145767212,0,0,1,0,0,0
6615,Martín Montoya,25,2020-02-01,1,0,3,0,0,0,0,0,0,0,71,44,0,12,21.4,30.6,2.0,5.4,2,0.0,0.4188272953033447,0,0.0,0.7219271063804626,0.3705637454986572,1,0,0,0,0,0
6616,Lewis Dunk,25,2020-02-01,1,0,3,0,0,0,0,0,0,0,90,48,0,16,10.4,0.4,1.0,1.2,0,0.053279031068086624,0.0,0,0.053279031068086624,1.167497158050537,1.167497158050537,1,0,0,0,0,0
6617,Leandro Trossard,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,90,58,0,4,13.6,39.1,31.0,8.4,3,0.3875582814216614,0.13760633766651156,0,0.3875582814216614,1.4567723274230957,0.9922357201576232,0,0,1,0,0,0
6618,Glenn Murray,25,2020-02-01,6,1,3,0,0,0,0,0,0,0,90,54,0,25,36.2,7.8,54.0,9.8,0,0.4166336357593536,0.0,1,0.4166336357593536,0.484097570180893,0.3705637454986572,0,1,0,0,0,0
6619,Ezequiel Schelotto,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,18,40,0,5,4.2,1.3,0.0,0.6,0,0.0,0.0,0,0.0,0.15042519569396973,0.15042519569396973,1,0,0,0,0,0
6620,Victor Lindelöf,25,2020-02-01,5,0,0,0,1,0,0,0,0,1,90,53,0,24,20.2,11.2,24.0,5.5,1,0.031993541866540916,0.010287184268236159,0,0.031993541866540916,0.010287184268236159,0.0,1,0,0,0,0,0
6621,Jack Grealish,25,2020-02-01,2,0,2,0,0,0,0,0,0,0,90,67,0,18,21.0,63.8,52.0,13.7,5,0.22546578943729398,0.2767030000686645,0,0.22546578943729398,0.3939920365810394,0.16492123901844025,0,0,1,0,0,0
6622,José Reina,25,2020-02-01,2,0,2,0,0,0,4,0,0,0,90,45,0,17,24.0,0.0,0.0,2.4,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0
6623,Angelo Ogbonna,25,2020-02-01,-2,0,3,0,0,0,0,1,0,1,90,45,0,2,1.8,0.3,2.0,0.4,0,0.0,0.0,0,0.0,0.03692265972495079,0.03692265972495079,1,0,0,0,0,0
6624,Tyrone Mings,25,2020-02-01,0,0,2,0,0,0,0,0,0,1,90,45,0,6,16.6,1.1,31.0,4.9,0,0.0622684471309185,0.0,0,0.0622684471309185,0.17292238771915436,0.17292238771915436,1,0,0,0,0,0
6625,Jorge Luiz Frello Filho,25,2020-02-01,1,0,2,0,0,0,0,0,0,1,73,49,0,13,7.4,1.3,0.0,0.9,0,0.0,0.0,0,0.0,0.046942826360464096,0.046942826360464096,0,0,1,0,0,0
6626,Pedro Rodríguez Ledesma,25,2020-02-01,2,0,2,0,0,0,0,0,0,0,73,68,0,5,6.8,6.8,17.0,3.1,0,0.046942826360464096,0.0,0,0.046942826360464096,0.10380586236715317,0.05686303228139877,0,0,1,0,0,0
6627,Willian Borges Da Silva,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,16,72,0,2,4.4,1.7,0.0,0.6,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,0,0
6628,Ashley Westwood,25,2020-02-02,3,0,0,0,1,0,0,0,0,0,90,54,0,21,12.0,43.9,0.0,5.6,2,0.0,0.5626292228698729,0,0.0,1.226222276687622,1.226222276687622,0,0,1,0,0,0
6629,Ben Mee,25,2020-02-02,6,0,0,0,1,0,0,0,0,0,90,50,0,21,15.8,10.8,29.0,5.6,1,0.475055068731308,0.05636494606733323,0,0.475055068731308,0.22272267937660206,0.1103401705622673,1,0,0,0,0,0
6630,Charlie Taylor,25,2020-02-02,7,0,0,0,1,0,0,0,0,0,90,42,1,26,14.2,16.3,2.0,3.3,1,0.0,0.02706404589116573,0,0.0,0.6233952641487122,0.5963312387466431,1,0,0,0,0,0
6631,Chris Wood,25,2020-02-02,2,0,0,0,1,0,0,0,0,0,90,62,0,8,11.4,43.5,20.0,7.5,4,0.09699336439371108,0.10055658966302873,0,0.09699336439371108,0.1824913322925568,0.0,0,1,0,0,0,0
6632,Dwight McNeil,25,2020-02-02,3,0,0,0,1,0,0,0,0,0,90,60,0,22,21.8,68.8,17.0,10.8,5,0.1165492907166481,1.3767435550689695,0,0.1165492907166481,1.5203568935394287,0.02706404589116573,0,0,1,0,0,0
6633,Jack Cork,25,2020-02-02,3,0,0,0,1,0,0,0,0,0,90,49,0,6,12.0,2.6,2.0,1.7,0,0.0,0.0,0,0.0,0.5428034067153931,0.5428034067153931,0,0,1,0,0,0
6634,James Tarkowski,25,2020-02-02,5,0,0,0,1,0,0,0,0,1,90,51,0,19,18.6,0.9,10.0,3.0,0,0.2364066243171692,0.0,0,0.2364066243171692,0.5428034067153931,0.5428034067153931,1,0,0,0,0,0
6635,Jay Rodriguez,25,2020-02-02,2,0,0,0,1,0,0,0,0,0,90,57,0,0,9.2,3.6,38.0,5.1,0,0.6992723345756531,0.0,0,0.6992723345756531,0.6429073810577393,0.0,0,1,0,0,0,0
6636,Jeff Hendrick,25,2020-02-02,3,0,0,0,1,0,0,0,0,0,90,54,0,4,16.8,30.8,21.0,6.9,2,0.6233952641487122,0.1243136152625084,0,0.6233952641487122,1.2952771186828609,0.5840182304382324,0,0,1,0,0,0
6637,Matthew Lowton,25,2020-02-02,6,0,0,0,1,0,0,0,0,0,90,42,0,23,16.4,1.8,0.0,1.8,0,0.0,0.0,0,0.0,0.6463708877563477,0.6463708877563477,1,0,0,0,0,0
6638,Nick Pope,25,2020-02-02,6,0,0,0,1,0,2,0,0,0,90,46,0,25,14.0,0.0,0.0,1.4,0,0.0,0.0,0,0.0,0.056812327355146415,0.056812327355146415,0,0,0,0,0,0
6639,Valentino Lazaro,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,36,55,0,5,4.8,1.3,0.0,0.6,0,0.0,0.0,0,0.0,0.013701160438358784,0.013701160438358784,0,0,1,0,0,1
6640,Sean Longstaff,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,33,50,0,5,7.8,1.3,25.0,3.4,0,0.10586313903331757,0.0,0,0.10586313903331757,0.04843811318278314,0.04843811318278314,0,0,1,0,0,1
6641,Nabil Bentaleb,25,2020-02-01,2,0,0,0,1,0,0,0,0,1,90,50,0,12,16.0,42.8,0.0,5.9,4,0.0,0.10490041226148604,0,0.0,0.0847909078001976,0.0,0,0,1,0,0,1
6642,Miguel Almirón,25,2020-02-01,3,0,0,0,1,0,0,0,0,0,90,58,0,4,14.4,12.4,12.0,3.9,1,0.4029496908187866,0.022186418995261192,0,0.4029496908187866,0.4251361191272736,0.0,0,0,1,0,0,1
6643,Matt Ritchie,25,2020-02-01,6,0,0,0,1,0,0,0,0,0,90,53,0,27,28.0,55.6,11.0,9.5,4,0.06524695456027985,0.13399361073970795,0,0.06524695456027985,0.0621633268892765,0.03635279461741448,1,0,0,0,0,1
6644,Martin Dubravka,25,2020-02-01,7,0,0,0,1,0,4,0,0,0,90,50,0,28,30.6,0.0,0.0,3.1,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,1
6645,Jamaal Lascelles,25,2020-02-01,6,0,0,0,1,0,0,0,0,0,90,42,0,26,15.4,0.0,6.0,2.1,0,0.032601337879896164,0.0,0,0.032601337879896164,0.1533002257347107,0.1533002257347107,1,0,0,0,0,1
6646,Isaac Hayden,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,56,43,0,6,4.0,0.9,8.0,1.3,0,0.02887745387852192,0.0,0,0.02887745387852192,0.0546879842877388,0.02581053227186203,0,0,1,0,0,1
6647,Federico Fernández,25,2020-02-01,9,0,0,0,1,0,0,0,0,0,90,44,3,34,33.0,5.8,6.0,4.5,0,0.0,0.0,0,0.0,0.09805090725421907,0.09805090725421907,1,0,0,0,0,1
6648,DeAndre Yedlin,25,2020-02-01,0,0,0,0,0,0,0,0,0,1,53,44,0,2,6.2,15.7,2.0,2.4,1,0.0,0.12748970091342926,0,0.0,0.1533002257347107,0.02581053227186203,1,0,0,0,0,1
6649,João Filipe Iria Santos Moutinho,25,2020-02-01,2,0,0,0,1,0,0,0,0,1,90,54,0,23,27.0,57.7,1.0,8.6,4,0.021941008046269417,0.4619983732700348,0,0.021941008046269417,0.1850035935640335,0.16306258738040924,0,0,1,0,0,0
6650,Daniel Castelo Podence,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,14,55,0,7,6.4,15.1,18.0,4.0,1,0.11271605640649796,0.3155226707458496,0,0.11271605640649796,0.42823871970176697,0.3155226707458496,0,0,1,0,0,0
6651,Keinan Davis,25,2020-02-01,4,0,0,1,0,0,0,0,0,0,32,43,0,13,4.4,2.6,41.0,4.8,0,0.2001195102930069,0.0,0,0.2001195102930069,0.22161324322223666,0.02149372175335884,0,0,1,0,0,0
6652,Aaron Cresswell,25,2020-02-01,1,0,3,0,0,0,0,0,0,0,90,47,0,15,13.8,16.8,0.0,3.1,1,0.0,0.09297437220811844,0,0.0,0.0,0.0,1,0,0,0,0,0
6653,Maximillian Aarons,25,2020-02-01,6,0,0,0,1,0,0,0,0,0,90,43,0,29,14.4,28.2,28.0,7.1,2,0.04943686723709106,0.7553730010986328,0,0.04943686723709106,0.8327769041061401,0.027966996654868133,1,0,0,0,0,1
6654,Davy Pröpper,25,2020-02-01,6,0,3,1,0,0,0,0,0,0,90,48,1,28,32.6,31.8,6.0,7.0,2,0.06609576940536499,0.40609240531921387,0,0.06609576940536499,0.9112090468406676,0.5051165819168091,0,0,1,0,0,0
6655,Aaron Mooy,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,71,48,0,1,2.6,3.1,32.0,3.8,0,0.43682768940925604,0.0,0,0.43682768940925604,0.8005555868148804,0.363727867603302,0,0,1,0,0,0
6656,Adam Webster,25,2020-02-01,1,0,3,0,0,0,0,0,0,0,90,44,0,12,14.8,0.4,0.0,1.5,0,0.0,0.0,0,0.0,1.105082869529724,1.105082869529724,1,0,0,0,0,0
6657,Isaac Success Ajayi,25,2020-02-01,0,0,1,0,0,0,0,0,0,1,15,48,0,-3,0.0,0.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0
6658,Rodrigo Hernandez,25,2020-02-02,1,0,2,0,0,0,0,0,0,1,90,54,0,1,0.0,16.2,6.0,2.1,1,0.014901778660714625,0.03943267837166786,0,0.014901778660714625,0.11749600619077682,0.11749600619077682,0,0,1,0,0,0
6659,Matt Targett,25,2020-02-01,1,0,2,0,0,0,0,0,0,0,90,44,0,13,9.2,21.9,22.0,5.3,1,0.06681034713983536,0.0622684471309185,0,0.06681034713983536,0.18645745515823364,0.11964711546897888,1,0,0,0,0,0
6660,Marvelous Nakamba,25,2020-02-01,2,0,2,0,0,0,0,0,0,0,79,44,0,4,0.0,1.6,2.0,0.1,0,0.06286010891199112,0.0,0,0.06286010891199112,0.1635178029537201,0.14202407002449036,0,0,1,0,0,0
6661,Kortney Hause,25,2020-02-01,0,0,2,0,0,0,0,0,0,1,90,44,0,3,11.0,11.3,2.0,2.4,1,0.0,0.12868665158748627,0,0.0,0.17890103161334991,0.17890103161334991,1,0,0,0,0,0
6662,Richarlison de Andrade,25,2020-02-01,2,0,2,0,0,0,0,0,0,0,90,81,0,14,13.6,21.8,6.0,4.1,2,0.12307918071746825,0.4533451497554779,0,0.12307918071746825,0.7581088542938232,0.2109273374080658,0,0,1,0,0,0
6663,Djibril Sidibé,25,2020-02-01,1,0,2,0,0,0,0,0,0,0,90,54,0,21,34.8,21.1,0.0,5.6,1,0.0,0.012364616617560387,0,0.0,0.3463711440563202,0.3340065181255341,1,0,0,0,0,0
6664,John Lundstram,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,22,51,0,4,4.2,12.5,1.0,1.8,1,0.02479572035372257,0.09265637397766112,0,0.02479572035372257,0.09265637397766112,0.09265637397766112,1,0,0,0,0,0
6665,Abdoulaye Doucouré,25,2020-02-01,2,0,3,0,0,0,0,0,0,0,90,57,0,1,0.0,14.6,28.0,3.9,1,0.20984643697738647,0.025688214227557186,0,0.20984643697738647,0.20776525139808646,0.20776525139808646,0,0,1,0,0,0
6666,João Pedro Cavaco Cancelo,25,2020-02-02,1,0,1,0,0,0,0,0,0,0,26,52,0,4,1.6,1.6,2.0,0.5,0,0.0,0.0,0,0.0,0.02285618707537651,0.02285618707537651,1,0,0,0,0,0
6667,Gabriel Fernando de Jesus,25,2020-02-02,1,0,0,0,0,0,0,0,0,0,18,95,0,0,5.0,1.9,17.0,2.4,0,0.02285618707537651,0.0,0,0.02285618707537651,0.1364678293466568,0.11361163854599,0,1,0,0,0,0
6668,Fernando Luiz Rosa,25,2020-02-02,2,0,2,0,0,0,0,0,0,0,90,52,0,16,25.6,3.5,18.0,4.7,0,0.02811126597225666,0.0,0,0.02811126597225666,0.07806332409381866,0.07806332409381866,0,0,1,0,0,0
6669,Lys Mousset,25,2020-02-01,1,0,0,0,0,0,0,0,0,0,26,46,0,8,6.8,13.3,29.0,4.9,1,0.11983349919319153,0.37200927734375,0,0.11983349919319153,0.4918427765369415,0.4646656513214111,0,1,0,0,0,0
6670,Oliver McBurnie,25,2020-02-01,2,0,0,0,1,0,0,0,0,0,90,57,0,5,7.6,13.0,24.0,4.5,1,0.013581542298197745,0.02717712894082069,0,0.013581542298197745,0.0758390799164772,0.04866195470094682,0,1,0,0,0,0
6671,Anwar El Ghazi,25,2020-02-01,1,0,2,0,0,0,0,0,0,0,57,55,0,3,3.8,24.7,4.0,3.3,2,0.0,0.14110401272773745,0,0.0,0.14110401272773745,0.0,0,0,1,0,0,0
6672,Ezri Konsa Ngoyo,25,2020-02-01,0,0,2,0,0,0,0,0,0,0,45,43,0,4,1.0,0.1,2.0,0.3,0,0.0,0.0,0,0.0,0.08232558518648148,0.08232558518648148,1,0,0,0,0,0
6673,Çaglar Söyüncü,25,2020-02-01,1,0,2,0,0,0,0,0,0,0,90,50,0,16,14.2,0.4,0.0,1.5,0,0.0,0.0,0,0.0,0.08361007273197174,0.08361007273197174,1,0,0,0,0,0
